freq,psd_x,psd_y,psd_z,psd_xyz,zv(63.2),mzv(63.8),ei(76.4),2hump_ei(95.0),3hump_ei(113.6)
153.5,2.077e+01,9.474e+00,8.458e+00,3.870e+01,0.583,0.583,0.609,0.266,0.023
155.0,1.728e+01,7.314e+00,7.909e+00,3.251e+01,0.565,0.592,0.605,0.282,0.023
156.5,1.479e+01,7.854e+00,7.295e+00,2.994e+01,0.545,0.600,0.600,0.298,0.024
157.9,1.575e+01,8.464e+00,5.635e+00,2.985e+01,0.526,0.607,0.594,0.313,0.025
159.4,1.583e+01,8.353e+00,4.658e+00,2.884e+01,0.505,0.613,0.587,0.329,0.025
160.9,1.665e+01,9.405e+00,4.551e+00,3.060e+01,0.484,0.617,0.578,0.343,0.026
162.4,1.885e+01,1.193e+01,4.228e+00,3.501e+01,0.463,0.621,0.569,0.358,0.028
163.9,1.943e+01,1.135e+01,3.550e+00,3.434e+01,0.441,0.624,0.558,0.371,0.029
165.4,2.203e+01,1.336e+01,3.610e+00,3.901e+01,0.419,0.625,0.547,0.384,0.031
166.9,2.534e+01,1.589e+01,3.221e+00,4.445e+01,0.397,0.626,0.535,0.397,0.034
168.4,2.463e+01,1.677e+01,3.070e+00,4.447e+01,0.378,0.625,0.522,0.409,0.036
169.9,2.493e+01,1.766e+01,2.918e+00,4.550e+01,0.366,0.623,0.508,0.420,0.040
171.4,2.812e+01,2.103e+01,3.233e+00,5.238e+01,0.355,0.620,0.493,0.430,0.044
172.8,3.455e+01,3.343e+01,3.625e+00,7.161e+01,0.344,0.616,0.478,0.439,0.053
174.3,4.613e+01,6.227e+01,5.202e+00,1.136e+02,0.334,0.611,0.462,0.447,0.063
175.8,4.629e+01,7.849e+01,6.844e+00,1.316e+02,0.325,0.606,0.446,0.455,0.074
177.3,2.632e+01,5.854e+01,6.305e+00,9.117e+01,0.316,0.599,0.429,0.461,0.085
178.8,1.420e+01,3.834e+01,5.448e+00,5.799e+01,0.308,0.591,0.412,0.467,0.097
180.3,1.205e+01,2.374e+01,5.126e+00,4.091e+01,0.301,0.582,0.394,0.471,0.109
181.8,1.320e+01,1.723e+01,5.297e+00,3.573e+01,0.295,0.572,0.376,0.475,0.121
183.3,1.247e+01,1.584e+01,4.376e+00,3.269e+01,0.290,0.562,0.358,0.477,0.134
184.8,1.286e+01,1.746e+01,3.897e+00,3.421e+01,0.286,0.550,0.340,0.479,0.146
186.3,1.513e+01,2.312e+01,3.389e+00,4.163e+01,0.284,0.538,0.321,0.479,0.159
187.7,1.720e+01,3.106e+01,3.982e+00,5.224e+01,0.283,0.525,0.303,0.478,0.172
189.2,1.969e+01,3.579e+01,8.378e+00,6.386e+01,0.282,0.511,0.285,0.477,0.185
190.7,2.705e+01,3.456e+01,1.640e+01,7.801e+01,0.283,0.497,0.266,0.474,0.198
192.2,3.025e+01,3.343e+01,1.487e+01,7.855e+01,0.285,0.482,0.248,0.470,0.211
193.7,3.764e+01,4.147e+01,1.193e+01,9.104e+01,0.288,0.467,0.231,0.466,0.224
195.2,4.899e+01,4.558e+01,1.347e+01,1.080e+02,0.292,0.451,0.213,0.460,0.237
196.7,5.525e+01,4.376e+01,1.398e+01,1.130e+02,0.297,0.435,0.196,0.454,0.249
198.2,6.346e+01,4.495e+01,1.524e+01,1.237e+02,0.303,0.418,0.180,0.446,0.261
199.7,7.088e+01,4.197e+01,1.534e+01,1.282e+02,0.309,0.401,0.165,0.438,0.273
