freq,psd_x,psd_y,psd_z,psd_xyz,zv(62.4),mzv(63.6),ei(75.8),2hump_ei(94.6),3hump_ei(113.6)
153.5,6.667e+01,3.102e+01,3.955e+01,1.372e+02,0.558,0.586,0.606,0.273,0.023
155.0,6.778e+01,4.053e+01,4.955e+01,1.579e+02,0.539,0.595,0.601,0.289,0.023
156.5,5.841e+01,5.308e+01,6.616e+01,1.776e+02,0.518,0.602,0.595,0.305,0.024
158.0,5.670e+01,5.862e+01,7.336e+01,1.887e+02,0.497,0.609,0.588,0.320,0.025
159.5,5.807e+01,6.545e+01,7.550e+01,1.990e+02,0.476,0.614,0.579,0.336,0.025
161.0,5.962e+01,7.759e+01,7.752e+01,2.147e+02,0.454,0.619,0.570,0.350,0.026
162.4,6.278e+01,9.205e+01,8.178e+01,2.366e+02,0.432,0.622,0.560,0.364,0.028
163.9,7.006e+01,1.039e+02,9.192e+01,2.659e+02,0.410,0.624,0.548,0.378,0.029
165.4,7.873e+01,1.044e+02,8.952e+01,2.726e+02,0.387,0.625,0.536,0.391,0.031
166.9,7.868e+01,9.230e+01,7.323e+01,2.442e+02,0.373,0.625,0.523,0.403,0.034
168.4,8.168e+01,7.995e+01,6.162e+01,2.232e+02,0.361,0.624,0.509,0.414,0.036
169.9,9.134e+01,7.618e+01,5.231e+01,2.198e+02,0.350,0.622,0.494,0.425,0.040
171.4,1.011e+02,9.736e+01,6.355e+01,2.620e+02,0.339,0.619,0.479,0.434,0.044
172.9,1.071e+02,1.128e+02,6.170e+01,2.815e+02,0.329,0.615,0.463,0.443,0.053
174.4,1.158e+02,1.417e+02,5.496e+01,3.125e+02,0.320,0.609,0.447,0.451,0.064
175.9,1.332e+02,1.823e+02,5.278e+01,3.683e+02,0.312,0.603,0.430,0.458,0.074
177.3,1.692e+02,2.368e+02,6.010e+01,4.662e+02,0.304,0.596,0.412,0.464,0.085
178.8,2.095e+02,3.232e+02,7.892e+01,6.117e+02,0.298,0.587,0.395,0.469,0.097
180.3,2.150e+02,3.745e+02,9.251e+01,6.820e+02,0.292,0.578,0.376,0.473,0.109
181.8,2.011e+02,3.721e+02,9.632e+01,6.696e+02,0.288,0.568,0.358,0.476,0.121
183.3,2.105e+02,3.563e+02,1.082e+02,6.750e+02,0.285,0.557,0.340,0.478,0.134
184.8,2.375e+02,3.303e+02,1.307e+02,6.986e+02,0.283,0.545,0.321,0.479,0.147
186.3,2.306e+02,2.549e+02,1.409e+02,6.265e+02,0.282,0.533,0.303,0.479,0.159
187.8,2.173e+02,2.193e+02,1.459e+02,5.825e+02,0.283,0.519,0.284,0.478,0.173
189.3,2.859e+02,2.415e+02,1.624e+02,6.898e+02,0.284,0.505,0.266,0.475,0.186
190.8,3.247e+02,2.036e+02,1.677e+02,6.961e+02,0.287,0.491,0.248,0.472,0.199
192.2,3.448e+02,1.417e+02,1.640e+02,6.505e+02,0.291,0.476,0.230,0.468,0.212
193.7,4.206e+02,1.218e+02,1.799e+02,7.222e+02,0.296,0.460,0.213,0.463,0.224
195.2,5.495e+02,1.318e+02,2.213e+02,9.027e+02,0.301,0.444,0.195,0.457,0.237
196.7,6.792e+02,1.397e+02,2.711e+02,1.090e+03,0.307,0.427,0.179,0.450,0.249
198.2,7.674e+02,1.290e+02,3.137e+02,1.210e+03,0.314,0.410,0.165,0.442,0.261
199.7,8.962e+02,1.199e+02,3.795e+02,1.396e+03,0.322,0.393,0.157,0.433,0.273
