freq,psd_x,psd_y,psd_z,psd_xyz,zv(61.6),mzv(62.6),ei(74.8),2hump_ei(93.4),3hump_ei(111.6)
98.5,4.510e+03,6.682e+02,1.541e+02,5.332e+03,0.664,0.085,0.138,0.017,0.018
100.0,4.394e+03,6.651e+02,1.421e+02,5.201e+03,0.680,0.082,0.158,0.021,0.021
101.6,4.036e+03,6.666e+02,1.331e+02,4.835e+03,0.695,0.080,0.179,0.024,0.023
103.1,3.536e+03,7.278e+02,1.281e+02,4.392e+03,0.709,0.081,0.200,0.027,0.025
104.7,3.149e+03,8.514e+02,1.253e+02,4.126e+03,0.722,0.083,0.221,0.029,0.027
106.2,2.725e+03,9.278e+02,1.254e+02,3.778e+03,0.734,0.087,0.243,0.031,0.028
107.7,2.408e+03,1.015e+03,1.361e+02,3.559e+03,0.744,0.094,0.265,0.032,0.029
109.3,2.133e+03,1.200e+03,1.570e+02,3.491e+03,0.754,0.102,0.287,0.032,0.030
110.8,1.900e+03,1.368e+03,1.777e+02,3.446e+03,0.762,0.111,0.309,0.031,0.030
112.4,1.668e+03,1.352e+03,1.834e+02,3.204e+03,0.768,0.122,0.331,0.030,0.030
113.9,1.466e+03,1.182e+03,1.636e+02,2.811e+03,0.774,0.134,0.352,0.028,0.029
115.4,1.281e+03,1.003e+03,1.316e+02,2.416e+03,0.778,0.152,0.374,0.027,0.028
117.0,1.116e+03,1.190e+03,1.452e+02,2.451e+03,0.781,0.174,0.394,0.027,0.026
118.5,9.526e+02,1.737e+03,2.053e+02,2.895e+03,0.783,0.196,0.415,0.027,0.024
120.1,8.102e+02,2.422e+03,2.795e+02,3.512e+03,0.784,0.219,0.434,0.028,0.022
121.6,7.522e+02,3.471e+03,3.892e+02,4.612e+03,0.784,0.241,0.453,0.029,0.019
123.1,7.931e+02,4.915e+03,5.213e+02,6.229e+03,0.782,0.264,0.471,0.031,0.016
124.7,8.064e+02,5.237e+03,5.443e+02,6.588e+03,0.779,0.286,0.489,0.034,0.014
126.2,8.680e+02,5.187e+03,5.326e+02,6.587e+03,0.775,0.309,0.505,0.038,0.013
127.8,1.001e+03,5.107e+03,5.064e+02,6.614e+03,0.770,0.331,0.521,0.042,0.012
129.3,1.106e+03,4.907e+03,4.765e+02,6.490e+03,0.763,0.352,0.535,0.048,0.012
130.8,1.012e+03,4.362e+03,4.150e+02,5.789e+03,0.756,0.373,0.549,0.059,0.012
132.4,6.624e+02,3.801e+03,3.538e+02,4.818e+03,0.747,0.394,0.561,0.072,0.013
133.9,1.739e+02,2.618e+03,2.449e+02,3.037e+03,0.738,0.415,0.572,0.086,0.013
135.5,8.758e+01,1.801e+03,1.677e+02,2.056e+03,0.727,0.434,0.582,0.100,0.014
137.0,9.645e+01,1.526e+03,1.379e+02,1.760e+03,0.715,0.453,0.590,0.115,0.015
138.5,1.037e+02,1.363e+03,1.223e+02,1.589e+03,0.702,0.471,0.598,0.131,0.017
140.1,1.055e+02,1.293e+03,1.118e+02,1.510e+03,0.688,0.489,0.604,0.147,0.020
141.6,1.096e+02,1.297e+03,1.083e+02,1.515e+03,0.674,0.505,0.608,0.163,0.022
143.1,1.029e+02,1.145e+03,9.518e+01,1.343e+03,0.658,0.521,0.612,0.180,0.023
144.7,8.944e+01,1.017e+03,8.486e+01,1.192e+03,0.642,0.536,0.614,0.197,0.024
146.2,7.278e+01,8.958e+02,7.373e+01,1.042e+03,0.624,0.549,0.614,0.214,0.025
147.8,6.641e+01,8.220e+02,6.709e+01,9.555e+02,0.606,0.562,0.613,0.231,0.025
149.3,5.247e+01,7.153e+02,5.819e+01,8.260e+02,0.587,0.574,0.611,0.248,0.024
150.8,4.291e+01,6.208e+02,5.199e+01,7.157e+02,0.567,0.584,0.608,0.265,0.023
152.4,4.170e+01,5.699e+02,4.798e+01,6.596e+02,0.547,0.594,0.603,0.282,0.023
153.9,3.868e+01,5.425e+02,4.793e+01,6.291e+02,0.526,0.602,0.597,0.299,0.024
155.5,4.091e+01,5.102e+02,4.522e+01,5.964e+02,0.504,0.609,0.590,0.315,0.025
157.0,4.254e+01,4.755e+02,4.051e+01,5.585e+02,0.482,0.615,0.582,0.331,0.026
158.5,4.415e+01,4.056e+02,3.455e+01,4.843e+02,0.460,0.619,0.572,0.347,0.027
160.1,4.020e+01,3.532e+02,3.013e+01,4.235e+02,0.437,0.622,0.561,0.361,0.028
161.6,3.520e+01,2.995e+02,2.521e+01,3.599e+02,0.413,0.625,0.550,0.376,0.030
163.2,3.215e+01,2.412e+02,2.121e+01,2.946e+02,0.389,0.626,0.537,0.389,0.032
164.7,2.922e+01,1.864e+02,1.651e+01,2.322e+02,0.373,0.625,0.523,0.402,0.035
166.2,3.027e+01,1.456e+02,1.256e+01,1.885e+02,0.361,0.624,0.509,0.414,0.038
167.8,3.469e+01,1.345e+02,1.180e+01,1.810e+02,0.349,0.621,0.493,0.425,0.042
169.3,4.301e+01,1.299e+02,1.065e+01,1.836e+02,0.338,0.617,0.477,0.435,0.050
170.9,5.216e+01,1.511e+02,1.139e+01,2.147e+02,0.328,0.612,0.460,0.444,0.060
172.4,6.708e+01,1.375e+02,1.070e+01,2.153e+02,0.318,0.606,0.443,0.452,0.072
173.9,7.240e+01,1.048e+02,8.762e+00,1.859e+02,0.310,0.599,0.425,0.460,0.083
175.5,7.118e+01,9.099e+01,8.084e+00,1.702e+02,0.302,0.591,0.407,0.466,0.095
177.0,6.930e+01,8.122e+01,7.367e+00,1.579e+02,0.296,0.581,0.388,0.471,0.108
178.5,7.317e+01,7.737e+01,7.029e+00,1.576e+02,0.290,0.571,0.369,0.474,0.121
180.1,7.598e+01,7.732e+01,6.921e+00,1.602e+02,0.286,0.560,0.350,0.477,0.134
181.6,6.947e+01,7.816e+01,6.604e+00,1.542e+02,0.284,0.547,0.330,0.479,0.147
183.2,6.444e+01,8.096e+01,6.346e+00,1.517e+02,0.282,0.534,0.311,0.479,0.161
184.7,8.324e+01,8.113e+01,5.888e+00,1.703e+02,0.282,0.520,0.292,0.478,0.175
186.2,9.844e+01,7.624e+01,5.717e+00,1.804e+02,0.284,0.506,0.272,0.476,0.188
187.8,9.028e+01,7.297e+01,6.162e+00,1.694e+02,0.286,0.491,0.253,0.473,0.202
189.3,8.425e+01,7.043e+01,5.747e+00,1.604e+02,0.290,0.475,0.235,0.469,0.216
190.9,8.930e+01,6.359e+01,5.573e+00,1.585e+02,0.294,0.458,0.216,0.464,0.229
192.4,9.175e+01,6.139e+01,5.295e+00,1.584e+02,0.300,0.441,0.198,0.458,0.242
193.9,9.593e+01,5.653e+01,4.736e+00,1.572e+02,0.306,0.424,0.181,0.451,0.255
195.5,9.479e+01,5.175e+01,4.113e+00,1.507e+02,0.313,0.406,0.165,0.443,0.267
197.0,5.471e+01,2.451e+01,1.874e+00,8.110e+01,0.321,0.388,0.157,0.434,0.279
