#time,accel_x,accel_y,accel_z
18792.348964,-114.855485,172.283227,-9973.284597
18792.351432,-363.709035,516.849682,-10030.712339
18792.353900,229.710970,555.134843,-10107.282662
18792.356367,191.425808,-172.283227,-9609.575562
18792.358835,401.994197,344.566454,-9934.999435
18792.361303,1473.978722,899.701298,-9724.431046
18792.363770,-976.271621,631.705166,-10088.140082
18792.366238,-593.420005,1454.836141,-10336.993632
18792.368706,-248.853550,-593.420005,-9686.145885
18792.371210,1225.125171,-899.701298,-9513.862658
18792.373715,-0.000000,-19.142581,-9992.427178
18792.376219,-593.420005,976.271621,-10317.851051
18792.378723,937.986459,803.988394,-9820.143950
18792.381228,535.992262,-1282.552914,-9035.298138
18792.383732,-114.855485,2699.103893,-10490.134278
18792.386236,-1091.127106,-555.134843,-9743.573627
18792.388741,-133.998066,-1665.404530,-9513.862658
18792.391245,-497.707101,2009.970984,-10872.985894
18792.393749,-1091.127106,-1052.841944,-9877.571693
18792.396254,-1416.550979,-2737.389054,-8901.300072
18792.398758,-114.855485,3101.098090,-10777.272990
18792.401263,-440.279358,-133.998066,-10700.702667
18792.403767,-1110.269686,-1569.691626,-9360.722011
18792.406271,842.273555,95.712904,-9820.143950
18792.408776,-287.138712,803.988394,-10107.282662
18792.411280,-976.271621,-555.134843,-9686.145885
18792.413784,-937.986459,-823.130974,-9877.571693
18792.416289,-287.138712,1129.412267,-10336.993632
18792.418793,95.712904,95.712904,-9743.573627
18792.421298,-861.416136,-1167.697429,-9341.579430
18792.423802,-1416.550979,1684.547110,-10585.847182
18792.426306,593.420005,-612.562586,-9743.573627
18792.428811,114.855485,-1569.691626,-9226.723946
18792.431315,-114.855485,1799.402595,-10413.563955
18792.433819,-1014.556782,1435.693560,-10470.991698
18792.436324,-1684.547110,-1167.697429,-9590.432981
18792.438828,114.855485,-440.279358,-9686.145885
18792.441332,133.998066,1033.699363,-10279.565890
18792.443837,-1359.123237,-38.285162,-9896.714274
18792.446341,-823.130974,-1818.545176,-9437.292334
18792.448846,-995.414202,2794.816797,-10777.272990
18792.451350,-1110.269686,-76.570323,-9934.999435
18792.453854,133.998066,-1665.404530,-9188.438784
18792.456359,-1818.545176,1378.265818,-10356.136213
18792.458863,38.285162,1895.115499,-10470.991698
18792.461367,19.142581,-4173.082614,-8614.161360
18792.463872,-1225.125171,3426.521963,-9533.005238
18792.466376,3617.947771,2603.390989,-10968.698798
18792.468881,-1990.828403,-4938.785846,-8039.883936
18792.471407,708.275490,5570.491013,-11868.400096
18792.473933,4364.508422,-1454.836141,-9226.723946
18792.476459,-2431.107762,-4249.652938,-8231.309744
18792.478985,2775.674216,9188.438784,-12806.386555
18792.481511,-3235.096155,-5187.639397,-8078.169098
18792.484038,2029.113565,-440.279358,-10011.569758
18792.486564,1665.404530,4441.078746,-11217.552349
18792.489090,-1684.547110,-3675.375514,-8729.016845
18792.491616,401.994197,1531.406464,-10451.849117
18792.494142,516.849682,1646.261949,-10394.421374
18792.496669,-38.285162,497.707101,-9877.571693
18792.499195,612.562586,-57.427742,-9609.575562
18792.501721,1378.265818,76.570323,-9801.001370
18792.504247,287.138712,976.271621,-10432.706536
18792.506773,-344.566454,191.425808,-9934.999435
18792.509299,-803.988394,-306.281293,-9494.720077
18792.511826,-191.425808,1129.412267,-10298.708470
18792.514352,478.564520,-229.710970,-9724.431046
18792.516878,76.570323,-57.427742,-9877.571693
18792.519404,421.136778,899.701298,-10279.565890
18792.521930,-267.996131,746.560651,-10164.710405
18792.524457,-363.709035,-535.992262,-9552.147819
18792.526983,-516.849682,650.847747,-9954.142016
18792.529509,535.992262,727.418070,-10126.425243
18792.532035,191.425808,823.130974,-10030.712339
18792.534561,2124.826469,133.998066,-9609.575562
18792.537088,-1186.840010,1148.554848,-10068.997501
18792.539614,-1473.978722,1378.265818,-10432.706536
18792.542140,-114.855485,-899.701298,-9571.290400
18792.544666,-38.285162,267.996131,-10030.712339
18792.547192,937.986459,1416.550979,-10432.706536
18792.549718,-574.277424,-593.420005,-9533.005238
18792.552245,459.421939,-306.281293,-9686.145885
18792.554771,-842.273555,1761.117434,-10145.567824
18792.557297,440.279358,-421.136778,-9705.288466
18792.559823,-3426.521963,746.560651,-10107.282662
18792.562349,3598.805190,1569.691626,-10413.563955
18792.564876,-1263.410333,-4479.363907,-8365.307810
18792.567402,-4613.361973,6259.623922,-12059.825904
18792.569928,555.134843,-880.558717,-9762.716208
18792.572467,-2392.822600,-7810.172966,-7408.178770
18792.575006,4613.361973,9131.011042,-12806.386555
18792.577545,-2488.535504,-6738.188442,-7791.030386
18792.580083,-1071.984525,-95.712904,-9839.286531
18792.582622,555.134843,5953.342629,-11868.400096
18792.585161,-1799.402595,-4517.649069,-8173.882002
18792.587700,-746.560651,2086.541307,-10681.560086
18792.590239,440.279358,861.416136,-10528.419440
18792.592778,-976.271621,-1454.836141,-9456.434915
18792.595317,-38.285162,-325.423874,-9533.005238
18792.597855,-478.564520,-306.281293,-9781.858789
18792.600394,-1971.685822,1129.412267,-10604.989763
18792.602933,-363.709035,306.281293,-9858.429112
18792.605472,784.845813,-1033.699363,-9341.579430
18792.608011,-210.568389,1167.697429,-10164.710405
18792.610550,-803.988394,0.000000,-9934.999435
18792.613089,-363.709035,-1263.410333,-9494.720077
18792.615627,612.562586,-76.570323,-9896.714274
18792.618166,-669.990328,1512.263883,-10336.993632
18792.620705,-823.130974,-325.423874,-9647.860723
18792.623244,-344.566454,-803.988394,-9494.720077
18792.625783,-133.998066,153.140646,-10030.712339
18792.628322,-1033.699363,95.712904,-10088.140082
18792.630861,-861.416136,-1512.263883,-9475.577496
18792.633400,133.998066,421.136778,-9992.427178
18792.635938,153.140646,555.134843,-10068.997501
18792.638477,-2411.965181,-478.564520,-9915.856854
18792.641016,382.851616,803.988394,-10049.854920
18792.643555,-823.130974,-1052.841944,-9360.722011
18792.646094,555.134843,267.996131,-10049.854920
18792.648633,-1397.408398,976.271621,-10317.851051
18792.651172,1110.269686,-2718.246474,-8997.012976
18792.653710,-2297.109696,1799.402595,-10202.995566
18792.656249,1646.261949,3828.516160,-11083.554283
18792.658788,-2584.248408,-3885.943902,-8882.157491
18792.661327,-1052.841944,3522.234867,-10968.698798
18792.663866,4785.645200,-57.427742,-9494.720077
18792.666405,-3943.371645,-4709.074877,-8403.592971
18792.668944,1416.550979,10470.991698,-13418.949141
18792.671482,76.570323,-6738.188442,-7350.751027
18792.674031,363.709035,1378.265818,-10183.852986
18792.676580,344.566454,5800.201982,-11887.542677
18792.679129,-2507.678085,-6431.907149,-7523.034254
18792.681677,2450.250342,995.414202,-10030.712339
18792.684226,1875.972918,2565.105827,-10528.419440
18792.686775,-650.847747,-2526.820666,-9743.573627
18792.689323,-1627.119368,-784.845813,-9322.436850
18792.691872,248.853550,1378.265818,-10145.567824
18792.694421,669.990328,2258.824534,-10451.849117
18792.696969,1493.121302,-2718.246474,-8805.587168
18792.699518,1320.838075,-535.992262,-9686.145885
18792.702067,-382.851616,2641.676150,-10681.560086
18792.704616,-1703.689691,19.142581,-9820.143950
18792.707164,535.992262,-363.709035,-9609.575562
18792.709713,861.416136,-823.130974,-9609.575562
18792.712262,-574.277424,1167.697429,-10088.140082
18792.714810,-19.142581,727.418070,-10183.852986
18792.717359,287.138712,-1052.841944,-9341.579430
18792.719908,574.277424,191.425808,-9877.571693
18792.722456,1473.978722,1225.125171,-9992.427178
18792.725005,976.271621,-133.998066,-9494.720077
18792.727554,-631.705166,191.425808,-9762.716208
18792.730103,-363.709035,2105.683888,-10490.134278
18792.732651,803.988394,-363.709035,-9494.720077
18792.735200,-1225.125171,-1071.984525,-9647.860723
18792.737749,784.845813,1703.689691,-10700.702667
18792.740297,823.130974,0.000000,-9724.431046
18792.742846,1091.127106,-2392.822600,-8729.016845
18792.745395,-248.853550,3024.527766,-10432.706536
18792.747943,-478.564520,287.138712,-10011.569758
18792.750492,363.709035,191.425808,-9839.286531
18792.753041,4651.647134,-76.570323,-10049.854920
18792.755590,-1703.689691,-2909.672282,-8652.446522
18792.758138,-2890.529701,6240.481341,-11887.542677
18792.760687,229.710970,-4230.510357,-8461.020714
18792.763236,-2469.392923,-3924.229064,-8786.444587
18792.765784,4498.506488,8882.157491,-12921.242040
18792.768333,-3522.234867,-8748.159426,-7006.184573
18792.770882,-0.000000,2947.957443,-11083.554283
18792.773430,-555.134843,4498.506488,-11294.122672
18792.775985,-2431.107762,-5359.922624,-8001.598774
18792.778539,880.558717,3062.812928,-10930.413637
18792.781094,248.853550,-38.285162,-10164.710405
18792.783648,-2029.113565,-1071.984525,-9628.718142
18792.786203,-267.996131,-555.134843,-9647.860723
18792.788757,-937.986459,114.855485,-10011.569758
18792.791312,-669.990328,1186.840010,-10490.134278
18792.793866,-325.423874,-880.558717,-9418.149754
18792.796421,401.994197,-478.564520,-9475.577496
18792.798975,-842.273555,1761.117434,-10413.563955
18792.801530,-1359.123237,38.285162,-10049.854920
18792.804084,-287.138712,-421.136778,-9801.001370
18792.806639,172.283227,-229.710970,-9743.573627
18792.809193,-995.414202,957.129040,-10202.995566
18792.811748,-880.558717,-478.564520,-9743.573627
18792.814302,-497.707101,-382.851616,-9762.716208
18792.816857,-1091.127106,421.136778,-10164.710405
18792.819411,-267.996131,38.285162,-10011.569758
18792.821966,-153.140646,-1186.840010,-9571.290400
18792.824520,-899.701298,421.136778,-9915.856854
18792.827075,-1052.841944,-344.566454,-9724.431046
18792.829629,-784.845813,918.843878,-10202.995566
18792.832184,-267.996131,-38.285162,-9934.999435
18792.834738,746.560651,-976.271621,-9590.432981
18792.837293,-2124.826469,650.847747,-10145.567824
18792.839847,1741.974853,172.283227,-9705.288466
18792.842402,-1856.830338,-2794.816797,-8977.870395
