#time,accel_x,accel_y,accel_z
22933.613935,-38.285162,421.136778,9590.432981
22933.616471,-95.712904,401.994197,9590.432981
22933.619006,-19.142581,382.851616,9475.577496
22933.621542,-57.427742,363.709035,9552.147819
22933.624078,-287.138712,-19.142581,9475.577496
22933.626617,-593.420005,76.570323,9494.720077
22933.629155,-248.853550,631.705166,9590.432981
22933.631694,114.855485,-382.851616,9360.722011
22933.634233,-38.285162,76.570323,9571.290400
22933.636771,-401.994197,708.275490,9801.001370
22933.639310,-382.851616,-1110.269686,9418.149754
22933.641848,-918.843878,-1378.265818,9533.005238
22933.644387,-172.283227,1646.261949,9934.999435
22933.646925,325.423874,153.140646,9437.292334
22933.649464,172.283227,-1684.547110,8939.585234
22933.652003,-1167.697429,3713.660675,10528.419440
22933.654541,-1454.836141,-689.132909,9533.005238
22933.657080,1148.554848,-1320.838075,8824.729749
22933.659618,-306.281293,1454.836141,10030.712339
22933.662157,1627.119368,1990.828403,9858.429112
22933.664696,976.271621,-1186.840010,8805.587168
22933.667234,-1799.402595,1933.400661,9934.999435
22933.669773,-363.709035,1378.265818,9820.143950
22933.672311,593.420005,-2009.970984,8767.302006
22933.674850,708.275490,57.427742,9245.866526
22933.677389,-229.710970,3924.229064,10470.991698
22933.679927,880.558717,-1129.412267,8997.012976
22933.682466,-153.140646,-842.273555,8977.870395
22933.685004,-899.701298,3464.807125,10413.563955
22933.687543,995.414202,-784.845813,9150.153622
22933.690082,995.414202,-440.279358,9169.296203
22933.692620,-133.998066,1569.691626,9973.284597
22933.695159,-133.998066,1033.699363,9724.431046
22933.697697,114.855485,229.710970,9379.864592
22933.700236,172.283227,-57.427742,9284.151688
22933.702775,363.709035,1588.834206,9934.999435
22933.705313,593.420005,765.703232,9609.575562
22933.707852,459.421939,76.570323,9207.581365
22933.710390,-38.285162,555.134843,9456.434915
22933.712929,-459.421939,1971.685822,9839.286531
22933.715468,1091.127106,287.138712,9303.294269
22933.718006,57.427742,-325.423874,9399.007173
22933.720545,-440.279358,1569.691626,10241.280728
22933.723083,976.271621,-191.425808,9207.581365
22933.725622,-95.712904,-918.843878,9016.155557
22933.728163,382.851616,4613.361973,10317.851051
22933.730704,-172.283227,-1493.121302,9016.155557
22933.733245,937.986459,1741.974853,9743.573627
22933.735786,-899.701298,-191.425808,9609.575562
22933.738327,-2392.822600,2718.246474,10317.851051
22933.740868,2545.963246,325.423874,9399.007173
22933.743408,-631.705166,-6795.616184,7791.030386
22933.745949,-1512.263883,12940.384621,13189.238171
22933.748490,2009.970984,-9647.860723,6967.899411
22933.751031,-478.564520,-4804.787781,8039.883936
22933.753572,-2067.398726,17802.600144,14797.214958
22933.756113,1761.117434,-15467.205286,5034.498750
22933.758654,-325.423874,1071.984525,9494.720077
22933.761195,-3120.240670,14088.939469,13878.371080
22933.763736,3981.656806,-16137.195614,5053.641331
22933.766277,-1052.841944,2297.109696,9743.573627
