#time,accel_x,accel_y,accel_z
18562.066169,-191.425808,114.855485,-9839.286531
18562.068681,-248.853550,210.568389,-10011.569758
18562.071194,38.285162,210.568389,-9877.571693
18562.073707,-57.427742,-76.570323,-9934.999435
18562.076220,-19.142581,-363.709035,-9915.856854
18562.078732,95.712904,574.277424,-10107.282662
18562.081245,-114.855485,-114.855485,-9896.714274
18562.083758,-325.423874,-535.992262,-9762.716208
18562.086270,344.566454,325.423874,-10183.852986
18562.088783,-95.712904,-1205.982590,-9724.431046
18562.091296,-363.709035,-2124.826469,-9513.862658
18562.093809,-153.140646,899.701298,-10164.710405
18562.096321,574.277424,708.275490,-10088.140082
18562.098834,19.142581,-1722.832272,-9513.862658
18562.101347,440.279358,1914.258080,-10145.567824
18562.103859,1531.406464,-555.134843,-9896.714274
18562.106372,-861.416136,325.423874,-9954.142016
18562.108885,-880.558717,-95.712904,-9762.716208
18562.111398,-1225.125171,1895.115499,-10356.136213
18562.113910,-153.140646,172.283227,-9724.431046
18562.116423,918.843878,-631.705166,-9839.286531
18562.118936,650.847747,2373.680019,-10451.849117
18562.121448,-1780.260014,-803.988394,-9303.294269
18562.123961,-1933.400661,1473.978722,-9207.581365
18562.126474,325.423874,2947.957443,-10815.558152
18562.128987,287.138712,-516.849682,-9494.720077
18562.131499,-918.843878,-497.707101,-9705.288466
18562.134012,325.423874,1359.123237,-10260.423309
18562.136525,-669.990328,267.996131,-10068.997501
18562.139037,-57.427742,421.136778,-9762.716208
18562.141550,-899.701298,-363.709035,-9667.003304
18562.144063,114.855485,1167.697429,-10164.710405
18562.146576,-210.568389,191.425808,-9781.858789
18562.149094,-1052.841944,-248.853550,-9571.290400
18562.151613,-784.845813,1148.554848,-10068.997501
18562.154132,-555.134843,1225.125171,-10145.567824
18562.156651,-191.425808,478.564520,-9762.716208
18562.159169,-114.855485,95.712904,-9705.288466
18562.161688,153.140646,1014.556782,-10011.569758
18562.164207,-1205.982590,1129.412267,-10068.997501
18562.166726,-746.560651,-1033.699363,-9686.145885
18562.169245,421.136778,1282.552914,-10317.851051
18562.171763,-153.140646,459.421939,-9762.716208
18562.174282,-1129.412267,-1435.693560,-9265.009107
18562.176801,-478.564520,3637.090352,-10604.989763
18562.179320,-842.273555,-1703.689691,-9360.722011
18562.181839,-172.283227,2507.678085,-10413.563955
18562.184357,-555.134843,-1359.123237,-9303.294269
18562.186876,1703.689691,2641.676150,-9667.003304
18562.189395,210.568389,5800.201982,-11236.694930
18562.191914,-4728.217458,-10279.565890,-6948.756830
18562.194432,3981.656806,9245.866526,-13304.093656
18562.196951,1339.980656,-1301.695494,-9437.292334
18562.199470,-6049.055533,-12136.396227,-6374.479406
18562.201989,4957.928427,17706.887240,-15601.203352
18562.204508,-689.132909,-11389.835576,-6049.055533
18562.207026,-3751.945837,-842.273555,-9973.284597
18562.209545,5761.916821,9054.440718,-12921.242040
18562.212064,-4249.652938,-8384.450390,-6872.186507
