#time,accel_x,accel_y,accel_z
25078.500186,-153.140646,440.279358,9590.432981
25078.502719,-191.425808,382.851616,9628.718142
25078.505253,-95.712904,401.994197,9590.432981
25078.507787,-172.283227,363.709035,9609.575562
25078.510321,-114.855485,440.279358,9609.575562
25078.512854,-344.566454,325.423874,9590.432981
25078.515388,-574.277424,574.277424,9667.003304
25078.517922,-344.566454,-229.710970,9437.292334
25078.520456,-325.423874,38.285162,9494.720077
25078.522989,-229.710970,1091.127106,9877.571693
25078.525523,-38.285162,-650.847747,9360.722011
25078.528060,-593.420005,-153.140646,9590.432981
25078.530596,-1091.127106,-38.285162,9801.001370
25078.533133,421.136778,-2258.824534,9188.438784
25078.535669,-38.285162,708.275490,9724.431046
25078.538205,-957.129040,1818.545176,10183.852986
25078.540742,459.421939,0.000000,9322.436850
25078.543278,-765.703232,-1741.974853,8882.157491
25078.545815,-325.423874,2699.103893,10317.851051
25078.548351,287.138712,267.996131,9513.862658
25078.550888,1205.982590,-401.994197,9150.153622
25078.553424,325.423874,2258.824534,9781.858789
25078.555961,-172.283227,957.129040,9724.431046
25078.558497,-746.560651,-1550.549045,8958.727814
25078.561034,-937.986459,2967.100024,10222.138147
25078.563570,784.845813,1205.982590,9628.718142
25078.566106,1033.699363,-1837.687757,8709.874264
25078.568643,-823.130974,3503.092286,10317.851051
25078.571179,-746.560651,2813.959378,10279.565890
25078.573716,574.277424,-1454.836141,8939.585234
25078.576252,-114.855485,535.992262,9494.720077
25078.578789,-95.712904,2105.683888,10164.710405
25078.581325,248.853550,76.570323,9475.577496
25078.583862,248.853550,-172.283227,9131.011042
25078.586398,-516.849682,593.420005,9494.720077
25078.588935,114.855485,1339.980656,9839.286531
25078.591471,612.562586,497.707101,9552.147819
25078.594007,248.853550,-76.570323,9341.579430
25078.596544,-287.138712,2239.681954,9934.999435
25078.599080,-248.853550,1071.984525,9590.432981
25078.601617,-38.285162,-459.421939,9226.723946
25078.604153,497.707101,631.705166,9456.434915
25078.606690,727.418070,2373.680019,9973.284597
25078.609226,248.853550,-1703.689691,9207.581365
25078.611763,-363.709035,382.851616,9647.860723
25078.614299,-1091.127106,2871.387120,10164.710405
25078.616836,880.558717,-957.129040,8939.585234
25078.619372,114.855485,1722.832272,9609.575562
25078.621908,229.710970,1761.117434,9973.284597
25078.624445,-0.000000,-535.992262,9360.722011
25078.626981,612.562586,1378.265818,9820.143950
25078.629520,-2545.963246,-976.271621,9284.151688
25078.632059,-2067.398726,5398.207786,11428.120738
25078.634597,2813.959378,-3885.943902,8231.309744
25078.637136,-2239.681954,-5436.492947,7944.171032
25078.639674,-2469.392923,16060.625291,14318.650438
25078.642213,2718.246474,-16232.908518,4804.787781
25078.644751,-1148.554848,4651.647134,10394.421374
25078.647290,-2603.390989,10375.278794,13093.525267
25078.649829,4153.940034,-15428.920125,4689.932296
25078.652367,-3885.943902,8614.161360,11983.255581
25078.654906,-1339.980656,4900.500685,11753.544611
25078.657444,3637.090352,-12461.820101,5589.633594
25078.659983,-3981.656806,8901.300072,11964.113000
25078.662521,-401.994197,2048.256146,10624.132344
25078.665060,2105.683888,-7159.325219,7580.461997
25078.667599,-133.998066,-363.709035,8977.870395
25078.670137,-2239.681954,7063.612315,11868.400096
25078.672676,1225.125171,-5704.489078,8059.026517
25078.675214,-880.558717,478.564520,9456.434915
25078.677753,-1186.840010,3464.807125,10604.989763
25078.680291,421.136778,-2909.672282,8652.446522
25078.682830,-650.847747,1646.261949,9877.571693
25078.685369,-267.996131,708.275490,9896.714274
25078.687907,191.425808,-191.425808,9399.007173
25078.690446,-727.418070,612.562586,9686.145885
25078.692984,-746.560651,-727.418070,9533.005238
25078.695523,-1014.556782,-344.566454,9609.575562
