#time,accel_x,accel_y,accel_z
18921.598767,-229.710970,210.568389,-9839.286531
18921.601290,-191.425808,229.710970,-10011.569758
18921.603813,-191.425808,114.855485,-9934.999435
18921.606336,-191.425808,172.283227,-9896.714274
18921.608859,-248.853550,95.712904,-9896.714274
18921.611382,-95.712904,133.998066,-9992.427178
18921.613905,-114.855485,133.998066,-9801.001370
18921.616428,-210.568389,-574.277424,-9705.288466
18921.618951,-19.142581,363.709035,-9992.427178
18921.621474,-133.998066,191.425808,-10049.854920
18921.623997,-459.421939,-784.845813,-9781.858789
18921.626520,-57.427742,-631.705166,-9839.286531
18921.629043,842.273555,-497.707101,-10183.852986
18921.631566,-1263.410333,-2086.541307,-9513.862658
18921.634089,-555.134843,210.568389,-9877.571693
18921.636612,1129.412267,1569.691626,-10241.280728
18921.639135,95.712904,-1607.976787,-9475.577496
18921.641658,153.140646,1167.697429,-10183.852986
18921.644181,1531.406464,363.709035,-10183.852986
18921.646707,-401.994197,-38.285162,-9781.858789
18921.649234,-1014.556782,-172.283227,-9762.716208
18921.651761,-1378.265818,2048.256146,-10298.708470
18921.654287,-57.427742,593.420005,-9896.714274
18921.656814,38.285162,-1722.832272,-9399.007173
18921.659340,631.705166,1818.545176,-10317.851051
18921.661867,-459.421939,1646.261949,-10126.425243
18921.664394,-1837.687757,-1818.545176,-9092.725880
18921.666920,57.427742,2833.101958,-10777.272990
18921.669447,612.562586,248.853550,-9724.431046
18921.671974,-918.843878,-1014.556782,-9475.577496
18921.674500,-95.712904,1397.408398,-10260.423309
18921.677027,-478.564520,689.132909,-10107.282662
18921.679553,210.568389,382.851616,-9877.571693
18921.682080,-995.414202,-784.845813,-9552.147819
18921.684607,76.570323,995.414202,-10279.565890
18921.687133,-191.425808,555.134843,-10241.280728
18921.689660,-803.988394,191.425808,-9686.145885
18921.692187,-746.560651,-38.285162,-9801.001370
18921.694713,-76.570323,2009.970984,-10413.563955
18921.697240,172.283227,669.990328,-9858.429112
18921.699766,-287.138712,-95.712904,-9686.145885
18921.702293,-153.140646,937.986459,-10049.854920
18921.704820,-976.271621,1454.836141,-10049.854920
18921.707346,-689.132909,-1320.838075,-9628.718142
18921.709873,-95.712904,957.129040,-10183.852986
18921.712400,478.564520,1301.695494,-10011.569758
18921.714926,-1129.412267,-1435.693560,-9188.438784
18921.717453,-555.134843,2890.529701,-10375.278794
18921.719979,-784.845813,1722.832272,-10451.849117
18921.722506,191.425808,-421.136778,-9839.286531
18921.725033,-957.129040,2067.398726,-10126.425243
18921.727559,153.140646,-3828.516160,-8958.727814
18921.730086,1952.543242,7752.745224,-12002.398162
18921.732613,-4785.645200,-9801.001370,-6814.758765
18921.735139,2239.681954,4364.508422,-11906.685258
18921.737666,3062.812928,6106.483275,-11466.405899
18921.740192,-7121.040058,-16807.185942,-4804.787781
18921.742719,4517.649069,16807.185942,-15314.064640
18921.745246,669.990328,-6412.764568,-8001.598774
18921.747759,-4307.080680,-6240.481341,-7982.456194
18921.750272,5072.783912,11255.837510,-12614.960747
18921.752785,976.271621,1607.976787,-10547.562021
18921.755298,-3637.090352,-6125.625856,-7637.889739
18921.757811,1818.545176,3043.670347,-11389.835576
18921.760324,1493.121302,1378.265818,-10298.708470
18921.762837,-1895.115499,-4651.647134,-8365.307810
18921.765350,229.710970,1799.402595,-10624.132344
18921.767863,957.129040,2737.389054,-10662.417506
18921.770376,-1646.261949,-4211.367776,-8499.305875
18921.772889,1033.699363,1493.121302,-10547.562021
18921.775402,229.710970,1071.984525,-10107.282662
18921.777915,-1091.127106,-2124.826469,-9303.294269
18921.780428,344.566454,1186.840010,-10317.851051
18921.782941,382.851616,574.277424,-10202.995566
18921.785454,-650.847747,-306.281293,-9858.429112
18921.787967,823.130974,-95.712904,-10107.282662
18921.790480,650.847747,-918.843878,-9781.858789
18921.792993,-287.138712,-631.705166,-9896.714274
18921.795506,-593.420005,363.709035,-10030.712339
18921.798019,-612.562586,-727.418070,-9686.145885
18921.800532,478.564520,555.134843,-10202.995566
18921.803045,382.851616,-1091.127106,-9801.001370
18921.805558,57.427742,803.988394,-9992.427178
18921.808071,459.421939,95.712904,-9992.427178
18921.810584,-2316.252277,-1148.554848,-9494.720077
18921.813097,363.709035,612.562586,-10241.280728
18921.815610,-38.285162,1646.261949,-10624.132344
18921.818123,421.136778,-3235.096155,-9111.868461
18921.820636,-95.712904,3311.666478,-10815.558152
18921.823149,-344.566454,-4460.221326,-8977.870395
18921.825662,1780.260014,5915.057467,-11657.831707
18921.828175,-3732.803256,-3732.803256,-8135.596840
18921.830688,-229.710970,-1359.123237,-9762.716208
18921.833201,4632.504554,11657.831707,-13074.382686
18921.835714,-7714.460062,-16079.767872,-4249.652938
18921.838227,2507.678085,12978.669782,-13820.943338
18921.840740,2297.109696,0.000000,-8977.870395
18921.843253,-3656.232933,-9131.011042,-6699.903280
18921.845766,1301.695494,11830.114934,-11523.833642
18921.848285,1263.410333,5091.926493,-10949.556218
18921.850803,-2660.818731,-6240.481341,-7484.749093
18921.853321,1531.406464,3943.371645,-11408.978157
18921.855840,727.418070,2220.539373,-10241.280728
18921.858358,-2986.242605,-3196.810994,-8537.591037
18921.860877,535.992262,2947.957443,-10949.556218
18921.863395,516.849682,2220.539373,-10336.993632
18921.865913,-1933.400661,-4077.369710,-8537.591037
18921.868432,803.988394,3579.662610,-11083.554283
18921.870950,-497.707101,784.845813,-9628.718142
