#time,accel_x,accel_y,accel_z
23636.941758,-918.843878,-1091.127106,9169.296203
23636.944366,-708.275490,880.558717,9494.720077
23636.946973,995.414202,2603.390989,10107.282662
23636.949580,-861.416136,210.568389,9533.005238
23636.952188,1110.269686,-803.988394,9265.009107
23636.954795,-555.134843,2201.396792,10202.995566
23636.957402,-1531.406464,-708.275490,9016.155557
23636.960008,1320.838075,-2699.103893,8920.442653
23636.962614,1665.404530,3043.670347,10700.702667
23636.965220,-880.558717,-459.421939,9418.149754
23636.967827,1359.123237,-1646.261949,8824.729749
23636.970433,267.996131,2890.529701,10566.704602
23636.973039,76.570323,2756.531635,10317.851051
23636.975645,-344.566454,-1454.836141,8901.300072
23636.978251,267.996131,-76.570323,9475.577496
23636.980857,229.710970,2182.254211,10317.851051
23636.983463,191.425808,-1378.265818,9188.438784
23636.986069,1339.980656,-689.132909,9150.153622
23636.988675,172.283227,2258.824534,10183.852986
23636.991281,-497.707101,-57.427742,9513.862658
23636.993887,899.701298,-1435.693560,9169.296203
23636.996493,210.568389,2297.109696,10164.710405
23636.999099,-976.271621,153.140646,9456.434915
23637.001706,535.992262,-1512.263883,9073.583299
23637.004312,650.847747,1799.402595,10126.425243
23637.006918,861.416136,1569.691626,10049.854920
23637.009524,-803.988394,-861.416136,9226.723946
23637.012130,38.285162,-746.560651,9188.438784
23637.014736,1722.832272,1741.974853,10260.423309
23637.017342,-1933.400661,-19.142581,9399.007173
23637.019948,842.273555,-2029.113565,8805.587168
23637.022554,-306.281293,2565.105827,10298.708470
23637.025160,114.855485,555.134843,9724.431046
23637.027766,-631.705166,-3292.523898,8537.591037
23637.030372,2833.101958,3158.525832,10432.706536
23637.032978,-2679.961312,1607.976787,9954.142016
23637.035584,4421.936165,-4632.504554,8250.452325
23637.038191,1837.687757,2373.680019,10298.708470
23637.040797,-5245.067139,2316.252277,9954.142016
23637.043403,4441.078746,-4249.652938,8346.165229
23637.046009,-2718.246474,7389.036189,11485.548480
23637.048615,-1646.261949,-2603.390989,8499.305875
23637.051221,937.986459,-937.986459,8920.442653
23637.053827,248.853550,6183.053598,11523.833642
23637.056433,-1301.695494,-3196.810994,8346.165229
23637.059039,-191.425808,-2258.824534,8595.018779
23637.061645,-1722.832272,5379.065205,11006.983960
23637.064251,-1416.550979,-1971.685822,8729.016845
23637.066857,1225.125171,-784.845813,8997.012976
23637.069462,-516.849682,3579.662610,9781.858789
23637.072068,-1091.127106,2431.107762,10107.282662
23637.074674,-2048.256146,-976.271621,8977.870395
23637.077279,-248.853550,-210.568389,9284.151688
23637.079885,95.712904,1895.115499,10068.997501
23637.082491,363.709035,382.851616,9513.862658
23637.085096,114.855485,-344.566454,9437.292334
23637.087702,-1110.269686,1205.982590,9724.431046
23637.090308,-1684.547110,306.281293,9360.722011
23637.092914,-382.851616,-229.710970,9207.581365
23637.095519,306.281293,918.843878,9667.003304
23637.098125,-57.427742,1148.554848,9743.573627
23637.100731,-535.992262,-363.709035,9379.864592
23637.103336,-593.420005,363.709035,9418.149754
23637.105942,-1148.554848,1473.978722,9609.575562
23637.108548,-1320.838075,1473.978722,9513.862658
23637.111153,38.285162,-669.990328,9265.009107
23637.113759,995.414202,976.271621,9896.714274
23637.116365,-1493.121302,1550.549045,9839.286531
23637.118970,-516.849682,-1780.260014,8843.872330
23637.121576,-1761.117434,1148.554848,9571.290400
23637.124182,1339.980656,2086.541307,10164.710405
23637.126788,-267.996131,574.277424,9647.860723
23637.129393,1397.408398,-172.283227,9379.864592
23637.131999,-2967.100024,1933.400661,9858.429112
23637.134605,1665.404530,-803.988394,8901.300072
23637.137210,1971.685822,3158.525832,10317.851051
23637.139816,-5034.498750,-95.712904,9188.438784
23637.142422,6144.768437,-4594.219392,8461.020714
23637.145027,1512.263883,7848.458128,12155.538808
23637.147631,-1761.117434,-3981.656806,8307.880067
23637.150235,1225.125171,-3407.379382,8365.307810
23637.152839,-3043.670347,7465.606512,11944.970419
23637.155443,421.136778,-3273.381317,8346.165229
23637.158047,1799.402595,-2182.254211,8805.587168
23637.160651,-708.275490,6010.770371,11274.980091
23637.163254,363.709035,-3292.523898,8729.016845
23637.165858,1167.697429,-976.271621,9245.866526
23637.168462,-459.421939,1493.121302,9858.429112
23637.171066,535.992262,1167.697429,9858.429112
23637.173670,133.998066,-1301.695494,9341.579430
23637.176274,708.275490,38.285162,9590.432981
23637.178878,-210.568389,1512.263883,9801.001370
23637.181481,-459.421939,593.420005,9456.434915
23637.184085,229.710970,-555.134843,9456.434915
23637.186689,1014.556782,1148.554848,9954.142016
23637.189293,-76.570323,497.707101,9552.147819
23637.191897,-325.423874,-382.851616,9245.866526
23637.194501,95.712904,-76.570323,9533.005238
23637.197105,421.136778,1301.695494,9877.571693
23637.199709,-344.566454,0.000000,9647.860723
23637.202312,421.136778,-363.709035,9494.720077
23637.204916,784.845813,-287.138712,9705.288466
23637.207520,-248.853550,363.709035,9686.145885
23637.210124,-172.283227,-401.994197,9322.436850
23637.212728,210.568389,535.992262,9647.860723
23637.215332,593.420005,-382.851616,9571.290400
23637.217936,746.560651,1263.410333,9762.716208
23637.220539,-57.427742,497.707101,9686.145885
23637.223143,-497.707101,-516.849682,9341.579430
23637.225747,1895.115499,76.570323,9743.573627
23637.228351,-2067.398726,1952.543242,9858.429112
23637.230955,248.853550,-3349.951640,8461.020714
23637.233559,3349.951640,306.281293,9571.290400
23637.236163,-3541.377448,1167.697429,9915.856854
23637.238766,3043.670347,-2833.101958,8575.876198
23637.241370,-2679.961312,5245.067139,10968.698798
23637.243974,-3062.812928,-2833.101958,8441.878133
23637.246578,3732.803256,-459.421939,9092.725880
23637.249182,-2986.242605,7197.610381,11370.692995
23637.251782,861.416136,-5455.635528,7657.032320
23637.254383,1091.127106,708.275490,9801.001370
