#time,accel_x,accel_y,accel_z
22805.161545,-1071.984525,995.414202,9724.431046
22805.164157,-2220.539373,-440.279358,9035.298138
22805.166769,325.423874,727.418070,9456.434915
22805.169382,995.414202,2660.818731,10183.852986
22805.171994,421.136778,-535.992262,9418.149754
22805.174607,-803.988394,19.142581,9303.294269
22805.177219,-1416.550979,1895.115499,9992.427178
22805.179832,-1186.840010,1875.972918,10049.854920
22805.182444,-133.998066,248.853550,9379.864592
22805.185056,516.849682,-957.129040,9092.725880
22805.187669,114.855485,2124.826469,9992.427178
22805.190281,-1435.693560,-191.425808,9437.292334
22805.192894,-1914.258080,497.707101,9303.294269
22805.195506,-2947.957443,-1818.545176,8863.014910
22805.198118,3809.373579,3369.094221,10643.274925
22805.200731,-4211.367776,2775.674216,10030.712339
22805.203343,3254.238736,-9705.288466,6642.475538
22805.205956,2411.965181,7752.745224,11887.542677
22805.208568,-4115.654872,3215.953574,10796.415571
22805.211180,2526.820666,-12614.960747,6451.049730
22805.213793,3311.666478,-1435.693560,9054.440718
22805.216405,-516.849682,12614.960747,13514.662045
22805.219018,497.707101,-10719.845248,6163.911018
22805.221630,57.427742,344.566454,9131.011042
22805.224243,-2258.824534,10394.421374,12825.529136
22805.226855,1263.410333,-8671.589102,7121.040058
22805.229467,1741.974853,-2105.683888,8633.303941
22805.232080,-191.425808,8403.592971,12327.822035
22805.234692,-114.855485,-5666.203917,8097.311678
22805.237305,880.558717,-1780.260014,8556.733618
22805.239917,-861.416136,6163.911018,11179.267187
22805.242529,957.129040,-2431.107762,8748.159426
22805.245142,1378.265818,-3426.521963,8422.735552
22805.247754,-555.134843,1244.267752,9743.573627
22805.250367,-133.998066,1320.838075,10068.997501
22805.252979,-0.000000,-1263.410333,9265.009107
22805.255591,669.990328,-76.570323,9437.292334
22805.258204,478.564520,995.414202,9858.429112
22805.260816,133.998066,-172.283227,9513.862658
22805.263429,1512.263883,-1071.984525,9360.722011
22805.266037,-631.705166,229.710970,9647.860723
22805.268646,-363.709035,57.427742,9303.294269
22805.271255,555.134843,478.564520,9820.143950
22805.273864,-535.992262,555.134843,9667.003304
22805.276472,2105.683888,-957.129040,9418.149754
22805.279081,421.136778,2641.676150,10222.138147
22805.281690,-593.420005,-1435.693560,9169.296203
22805.284299,1895.115499,153.140646,9513.862658
22805.286907,-2258.824534,-57.427742,9437.292334
22805.289516,4441.078746,-478.564520,9513.862658
22805.292125,-3637.090352,4307.080680,10528.419440
22805.294734,-210.568389,-5742.774240,7829.315547
22805.297342,1397.408398,5206.781978,10758.130410
22805.299951,-3962.514226,7216.752962,11313.265253
22805.302560,2603.390989,-10317.851051,5991.627790
22805.305169,2258.824534,6604.190376,11408.978157
22805.307777,-4019.941968,5608.776174,11485.548480
22805.310386,-1780.260014,-7944.171032,7197.610381
22805.312995,1875.972918,-4594.219392,7886.743290
22805.315604,-1722.832272,13706.087853,13572.089787
22805.318212,-306.281293,-4938.785846,7886.743290
22805.320821,1665.404530,-4670.789715,7350.751027
22805.323430,-842.273555,11370.692995,12959.527202
22805.326039,-2373.680019,-4039.084549,8499.305875
22805.328647,57.427742,-4900.500685,7676.174901
22805.331256,-1110.269686,8269.594906,11791.829773
22805.333865,1014.556782,-1569.691626,9379.864592
22805.336474,-19.142581,-3617.947771,8078.169098
22805.339082,-574.277424,4345.365842,10815.558152
22805.341691,-2431.107762,1990.828403,9934.999435
22805.344300,-937.986459,-2105.683888,8690.731683
22805.346909,746.560651,-1301.695494,8882.157491
22805.349517,-382.851616,4957.928427,10930.413637
22805.352126,-1244.267752,-957.129040,9226.723946
22805.354735,459.421939,-2163.111630,8709.874264
22805.357344,-842.273555,4402.793584,10604.989763
22805.359952,-1722.832272,918.843878,9399.007173
22805.362561,440.279358,-4058.227130,8154.739421
22805.365170,306.281293,3637.090352,10451.849117
22805.367779,-1186.840010,1186.840010,9992.427178
22805.370332,-1818.545176,-2258.824534,8461.020714
22805.372886,-1052.841944,-1014.556782,9054.440718
22805.375439,2163.111630,6374.479406,10509.276859
22805.377993,-2469.392923,5666.203917,10911.271056
22805.380547,727.418070,-10394.421374,6144.768437
22805.383100,3483.949706,3062.812928,10643.274925
22805.385654,-5225.924558,9494.720077,12882.956878
22805.388207,3617.947771,-14127.224630,5417.350366
22805.390761,1339.980656,5359.922624,10892.128475
22805.393315,-1052.841944,8652.446522,12308.679454
22805.395868,1684.547110,-13055.240106,5417.350366
22805.398422,95.712904,6068.198114,10892.128475
22805.400975,-2813.959378,7255.038123,11772.687192
22805.403529,995.414202,-11408.978157,6183.053598
22805.406083,1148.554848,2775.674216,10241.280728
22805.408636,-248.853550,8977.870395,12308.679454
22805.411190,-689.132909,-1205.982590,9552.147819
22805.413743,516.849682,-5072.783912,7752.745224
22805.416297,-153.140646,5781.059402,11064.411702
22805.418851,-306.281293,57.427742,9552.147819
22805.421404,1473.978722,-3847.658741,8307.880067
22805.423958,363.709035,3101.098090,10298.708470
22805.426511,-1110.269686,1167.697429,9839.286531
22805.429065,229.710970,-4096.512291,8346.165229
22805.431619,593.420005,3062.812928,10547.562021
22805.434172,76.570323,1397.408398,10088.140082
22805.436726,2603.390989,-3924.229064,8556.733618
22805.439279,-344.566454,2067.398726,10088.140082
22805.441833,-727.418070,1990.828403,10145.567824
22805.444387,325.423874,-1435.693560,9188.438784
22805.446940,114.855485,1493.121302,9801.001370
22805.449494,2277.967115,440.279358,9839.286531
22805.452047,95.712904,1359.123237,9934.999435
22805.454601,-95.712904,-2258.824534,9035.298138
22805.457155,574.277424,2048.256146,10011.569758
22805.459708,-1895.115499,-1339.980656,8977.870395
22805.462262,4383.651003,133.998066,9590.432981
22805.464815,-3885.943902,4479.363907,10643.274925
22805.467369,1761.117434,-6565.905214,7733.602643
22805.469923,-0.000000,7121.040058,11370.692995
22805.472485,-3885.943902,10681.560086,12614.960747
22805.475047,497.707101,-7082.754896,7216.752962
22805.477610,3847.658741,-2813.959378,8652.446522
22805.480172,-2641.676150,12748.958813,13629.517530
22805.482734,-1531.406464,-10681.560086,6393.621987
22805.485296,1378.265818,-1378.265818,8882.157491
22805.487859,-3024.527766,12997.812363,13418.949141
22805.490421,172.283227,-8059.026517,6814.758765
22805.492983,1052.841944,-1435.693560,8307.880067
22805.495546,-1263.410333,11083.554283,13170.095590
22805.498108,-1301.695494,-5685.346498,8020.741355
22805.500670,19.142581,-3503.092286,8059.026517
22805.503233,-1588.834206,7389.036189,11485.548480
22805.505795,-880.558717,2029.113565,10490.134278
22805.508357,861.416136,-3751.945837,8365.307810
22805.510920,-899.701298,3215.953574,10260.423309
22805.513482,-1359.123237,1952.543242,9839.286531
22805.516044,267.996131,-2699.103893,8518.448456
22805.518607,-248.853550,3081.955509,10241.280728
22805.521169,-1263.410333,1320.838075,9743.573627
22805.523731,612.562586,-2182.254211,8805.587168
22805.526293,-382.851616,3464.807125,10490.134278
22805.528856,-1454.836141,1167.697429,9475.577496
22805.531418,-267.996131,-3962.514226,8231.309744
22805.533980,-344.566454,3694.518094,10413.563955
22805.536543,-344.566454,803.988394,9839.286531
22805.539105,-899.701298,133.998066,9284.151688
22805.541667,-2335.394858,-3981.656806,8231.309744
22805.544230,2986.242605,5340.780043,11236.694930
22805.546792,-4766.502619,3522.234867,10088.140082
22805.549354,2584.248408,-11428.120738,5953.342629
22805.551917,3081.955509,8039.883936,12040.683323
22805.554479,-3675.375514,4900.500685,11581.261384
22805.557041,3828.516160,-14261.222696,5340.780043
22805.559604,-593.420005,9628.718142,12308.679454
22805.562166,-1550.549045,4249.652938,11026.126541
22805.564728,2660.818731,-12461.820101,5436.492947
22805.567290,172.283227,10279.565890,12251.251712
22805.569853,-2718.246474,2584.248408,13150.953010
22805.572415,325.423874,-9188.438784,7044.469734
22805.574983,1990.828403,-3273.381317,8384.450390
22805.577551,-650.847747,9686.145885,12787.243974
22805.580119,478.564520,-5283.352301,8135.596840
22805.582687,612.562586,-3120.240670,8231.309744
22805.585255,-38.285162,6910.471669,11619.546546
22805.587823,172.283227,-842.273555,9322.436850
22805.590391,-19.142581,-2852.244539,8346.165229
22805.592959,631.705166,1818.545176,9992.427178
22805.595527,650.847747,1722.832272,10317.851051
22805.598095,172.283227,-2105.683888,8997.012976
22805.600663,516.849682,-267.996131,9322.436850
22805.603231,2009.970984,918.843878,9973.284597
22805.605799,-727.418070,1569.691626,10049.854920
22805.608367,-248.853550,-3139.383251,8499.305875
22805.610935,1129.412267,803.988394,9896.714274
22805.613503,-1531.406464,4192.225195,10624.132344
22805.616071,2488.535504,-3694.518094,8499.305875
22805.618639,-631.705166,1435.693560,9705.288466
22805.621207,153.140646,995.414202,10183.852986
22805.623775,-612.562586,-842.273555,9360.722011
22805.626343,1282.552914,-2258.824534,8920.442653
22805.628911,1397.408398,5149.354235,10949.556218
22805.631479,-4211.367776,-1435.693560,8690.731683
22805.634047,4479.363907,-4728.217458,8250.452325
22805.636615,1320.838075,6757.331022,11198.409768
22805.639183,-4153.940034,7503.891674,11581.261384
22805.641751,2622.533570,-11830.114934,5532.205851
22805.644319,2124.826469,7503.891674,11466.405899
22805.646887,-4134.797453,5340.780043,11408.978157
22805.649455,248.853550,-14222.937534,5053.641331
22805.652023,-574.277424,9245.866526,12136.396227
22805.654591,-3407.379382,5187.639397,11294.122672
22805.657159,1761.117434,-11772.687192,5474.778109
22805.659727,-0.000000,9724.431046,11734.402030
22805.662295,-1454.836141,5398.207786,11657.831707
22805.664863,248.853550,-9724.431046,6585.047795
22805.667431,210.568389,4173.082614,7484.749093
22805.669999,-478.564520,7867.600709,11753.544611
22805.672567,-133.998066,-1684.547110,9303.294269
22805.675135,210.568389,-3598.805190,8422.735552
22805.677708,-1186.840010,4919.643266,10777.272990
22805.680281,-1014.556782,823.130974,9571.290400
22805.682854,114.855485,-2622.533570,8575.876198
22805.685427,-765.703232,4019.941968,10413.563955
22805.688000,-421.136778,555.134843,9724.431046
22805.690573,574.277424,-1588.834206,8997.012976
22805.693146,-2258.824534,2947.957443,9973.284597
22805.695719,344.566454,-1454.836141,9035.298138
22805.698292,19.142581,899.701298,9762.716208
22805.700865,-76.570323,1971.685822,9992.427178
22805.703438,-2718.246474,957.129040,9437.292334
22805.706011,459.421939,-3943.371645,8346.165229
22805.708584,1244.267752,6872.186507,11600.403965
22805.711157,-4479.363907,-1435.693560,8729.016845
22805.713730,5953.342629,-6183.053598,7848.458128
22805.716303,-401.994197,12232.109131,13323.236237
22805.718876,401.994197,-7599.604578,7599.604578
22805.721448,1703.689691,-6757.331022,7178.467800
22805.724021,-3330.809059,12327.822035,13418.949141
22805.726594,-95.712904,-6565.905214,7810.172966
22805.729167,3196.810994,-3579.662610,7982.456194
22805.731740,-344.566454,12538.390424,13284.951075
22805.734313,-2890.529701,3235.096155,10509.276859
22805.736886,2316.252277,-10643.274925,6317.051664
22805.739459,459.421939,7561.319416,11849.257515
22805.742032,574.277424,1914.258080,10509.276859
22805.744605,1856.830338,-8480.163294,6795.616184
22805.747178,-210.568389,4823.930362,10662.417506
22805.749751,-1014.556782,3196.810994,10719.845248
22805.752324,-899.701298,-5551.348432,7618.747158
22805.754897,38.285162,1493.121302,9724.431046
22805.757470,1473.978722,3790.230998,10777.272990
22805.760043,995.414202,-1933.400661,9245.866526
22805.762616,325.423874,-1914.258080,9035.298138
22805.765189,1722.832272,535.992262,9743.573627
22805.767762,-1205.982590,2335.394858,10279.565890
22805.770335,-95.712904,-3388.236802,8461.020714
22805.772908,1071.984525,1282.552914,9992.427178
22805.775481,-1378.265818,2450.250342,10202.995566
22805.778054,1225.125171,-2852.244539,8518.448456
22805.780631,-325.423874,765.703232,9609.575562
22805.783207,1301.695494,2239.681954,10413.563955
22805.785783,-1799.402595,-2277.967115,8997.012976
22805.788359,3924.229064,-1741.974853,9150.153622
22805.790935,-2986.242605,3828.516160,10528.419440
22805.793512,76.570323,-4862.215523,8001.598774
22805.796088,287.138712,4249.652938,10547.562021
22805.798664,-5417.350366,9820.143950,11753.544611
22805.801240,-363.709035,-7101.897477,7293.323285
22805.803816,784.845813,1952.543242,9781.858789
22805.806393,-1531.406464,9111.868461,12346.964616
22805.808969,1033.699363,-10470.991698,6489.334891
22805.811545,957.129040,3101.098090,10049.854920
22805.814121,-3560.520029,8269.594906,12193.823970
22805.816697,1684.547110,-10987.841379,6336.194245
22805.819274,210.568389,4651.647134,10375.278794
22805.821850,-2756.531635,9131.011042,12117.253646
22805.824426,823.130974,-9016.155557,6585.047795
22805.827002,-133.998066,2469.392923,10049.854920
22805.829578,-1052.841944,5513.063270,11485.548480
22805.832155,210.568389,-937.986459,9226.723946
22805.834731,344.566454,-2947.957443,8575.876198
22805.837307,-1110.269686,3005.385186,10451.849117
22805.839883,-363.709035,440.279358,9552.147819
22805.842459,-612.562586,-459.421939,8997.012976
22805.845036,-1282.552914,2660.818731,9934.999435
22805.847612,-57.427742,535.992262,9437.292334
22805.850188,191.425808,57.427742,9533.005238
22805.852764,-650.847747,1129.412267,9705.288466
22805.855341,210.568389,1493.121302,9954.142016
22805.857917,-1339.980656,19.142581,9590.432981
22805.860493,-114.855485,-1397.408398,8863.014910
22805.863069,-516.849682,-440.279358,9150.153622
22805.865645,401.994197,5264.209720,10911.271056
22805.868222,-4134.797453,-1799.402595,8882.157491
22805.870798,3445.664544,-2699.103893,8556.733618
22805.873374,-1952.543242,10068.997501,12327.822035
22805.875950,-76.570323,-8633.303941,7025.327154
22805.878526,4555.934230,-3713.660675,8537.591037
22805.881103,-4460.221326,13227.523333,13859.228499
22805.883680,2009.970984,-10968.698798,6546.762634
22805.886258,2220.539373,-1244.267752,8997.012976
22805.888836,-1378.265818,11734.402030,13093.525267
22805.891413,842.273555,-9801.001370,6393.621987
22805.893991,1722.832272,861.416136,9341.579430
22805.896569,-2067.398726,9494.720077,12174.681389
22805.899147,-669.990328,-2029.113565,9207.581365
22805.901724,2967.100024,-7771.887805,7197.610381
22805.904302,-38.285162,8556.733618,12289.536874
22805.906880,325.423874,-1091.127106,9456.434915
22805.909457,631.705166,-5321.637462,7733.602643
22805.912035,-708.275490,6202.196179,11217.552349
22805.914613,76.570323,153.140646,9609.575562
22805.917190,880.558717,-2526.820666,8480.163294
22805.919768,459.421939,1837.687757,9992.427178
22805.922346,1167.697429,-19.142581,9686.145885
22805.924924,1397.408398,-2067.398726,9265.009107
22805.927501,-363.709035,899.701298,9686.145885
22805.930079,-899.701298,535.992262,9571.290400
22805.932657,1856.830338,-1244.267752,9265.009107
22805.935234,-267.996131,2986.242605,10451.849117
22805.937812,1282.552914,-1071.984525,9131.011042
22805.940390,-2029.113565,-1225.125171,8920.442653
22805.942967,746.560651,1129.412267,10011.569758
22805.945545,-1952.543242,650.847747,9915.856854
22805.948123,3694.518094,-3905.086483,8729.016845
22805.950701,-765.703232,5053.641331,11045.269122
