#time,accel_x,accel_y,accel_z
24949.251720,-210.568389,440.279358,9513.862658
24949.254254,-153.140646,459.421939,9590.432981
24949.256787,-95.712904,382.851616,9571.290400
24949.259321,-95.712904,440.279358,9552.147819
24949.261855,-153.140646,459.421939,9628.718142
24949.264388,-172.283227,401.994197,9609.575562
24949.266922,-153.140646,401.994197,9571.290400
24949.269456,-153.140646,689.132909,9743.573627
24949.271989,-957.129040,325.423874,9437.292334
24949.274523,-593.420005,-95.712904,9322.436850
24949.277057,-478.564520,708.275490,9609.575562
24949.279590,-1703.689691,1320.838075,9533.005238
24949.282124,669.990328,440.279358,9418.149754
24949.284658,382.851616,1914.258080,10049.854920
24949.287191,-19.142581,-267.996131,9456.434915
24949.289727,-1091.127106,-248.853550,9265.009107
24949.292264,-306.281293,1684.547110,9934.999435
24949.294800,-401.994197,76.570323,9724.431046
24949.297336,-1856.830338,133.998066,9092.725880
24949.299872,899.701298,899.701298,9513.862658
24949.302409,-191.425808,3177.668413,10375.278794
24949.304945,1301.695494,-2143.969050,8997.012976
24949.307481,478.564520,-1761.117434,9073.583299
24949.310017,1091.127106,2335.394858,10451.849117
24949.312554,153.140646,-38.285162,9781.858789
24949.315090,823.130974,-4211.367776,8173.882002
24949.317626,153.140646,4287.938099,10662.417506
24949.320162,-1493.121302,708.275490,9743.573627
24949.322699,1052.841944,-3349.951640,8461.020714
24949.325235,-287.138712,3675.375514,10394.421374
24949.327771,-516.849682,918.843878,9724.431046
24949.330307,-0.000000,-3158.525832,8537.591037
24949.332844,1244.267752,1875.972918,10279.565890
24949.335380,-708.275490,1014.556782,9973.284597
24949.337916,-746.560651,-19.142581,9379.864592
24949.340452,516.849682,-1454.836141,9016.155557
24949.342989,1110.269686,2029.113565,10126.425243
24949.345525,-1378.265818,593.420005,9686.145885
24949.348061,612.562586,-2163.111630,8690.731683
24949.350597,401.994197,2450.250342,10336.993632
24949.353133,-516.849682,765.703232,9877.571693
24949.355670,1033.699363,-2967.100024,8614.161360
24949.358206,650.847747,1990.828403,10164.710405
24949.360742,-612.562586,1703.689691,10011.569758
24949.363278,-95.712904,-2373.680019,8614.161360
24949.365815,2048.256146,555.134843,9934.999435
24949.368351,-899.701298,3809.373579,10566.704602
24949.370887,-306.281293,191.425808,9686.145885
24949.373423,421.136778,-2603.390989,8652.446522
24949.375960,2048.256146,2086.541307,10356.136213
24949.378496,-1665.404530,3388.236802,10490.134278
