freq,psd_x,psd_y,psd_z,psd_xyz,zv(61.8),mzv(63.0),ei(75.2),2hump_ei(93.8),3hump_ei(112.4)
99.1,2.970e+03,1.795e+02,1.025e+02,3.252e+03,0.666,0.085,0.138,0.017,0.018
100.6,3.023e+03,1.662e+02,7.980e+01,3.269e+03,0.683,0.082,0.159,0.021,0.020
102.2,2.834e+03,1.391e+02,5.899e+01,3.032e+03,0.698,0.081,0.179,0.024,0.023
103.7,2.653e+03,1.160e+02,4.529e+01,2.815e+03,0.711,0.081,0.200,0.027,0.025
105.3,2.395e+03,9.414e+01,3.404e+01,2.523e+03,0.724,0.083,0.222,0.029,0.027
106.8,2.091e+03,8.596e+01,2.883e+01,2.205e+03,0.736,0.087,0.244,0.031,0.028
108.4,1.840e+03,9.109e+01,3.242e+01,1.963e+03,0.746,0.093,0.266,0.032,0.029
109.9,1.638e+03,8.457e+01,3.418e+01,1.757e+03,0.755,0.101,0.288,0.032,0.030
111.5,1.456e+03,7.925e+01,3.632e+01,1.571e+03,0.763,0.111,0.309,0.031,0.030
113.0,1.352e+03,1.162e+02,4.957e+01,1.518e+03,0.769,0.122,0.331,0.030,0.030
114.5,1.404e+03,1.742e+02,7.052e+01,1.649e+03,0.775,0.134,0.353,0.027,0.029
116.1,1.460e+03,2.075e+02,8.724e+01,1.755e+03,0.779,0.151,0.374,0.027,0.028
117.6,1.484e+03,2.274e+02,1.037e+02,1.815e+03,0.782,0.173,0.395,0.027,0.026
119.2,1.514e+03,2.547e+02,1.297e+02,1.898e+03,0.784,0.195,0.415,0.027,0.024
120.7,1.412e+03,2.695e+02,1.478e+02,1.830e+03,0.784,0.217,0.435,0.028,0.022
122.3,1.274e+03,2.677e+02,1.641e+02,1.706e+03,0.783,0.240,0.454,0.029,0.019
123.8,1.402e+03,3.043e+02,1.727e+02,1.879e+03,0.781,0.263,0.472,0.031,0.017
125.4,1.440e+03,3.386e+02,1.612e+02,1.940e+03,0.778,0.285,0.489,0.034,0.014
126.9,1.417e+03,3.364e+02,1.658e+02,1.919e+03,0.774,0.307,0.506,0.038,0.013
128.5,1.407e+03,3.186e+02,1.623e+02,1.887e+03,0.769,0.329,0.521,0.043,0.013
130.0,1.370e+03,3.402e+02,1.693e+02,1.880e+03,0.762,0.351,0.536,0.048,0.012
131.6,1.220e+03,3.473e+02,1.857e+02,1.753e+03,0.754,0.372,0.549,0.060,0.012
133.1,6.058e+02,1.915e+02,1.119e+02,9.092e+02,0.745,0.393,0.561,0.074,0.012
134.7,5.977e+01,2.808e+01,2.495e+01,1.128e+02,0.735,0.413,0.572,0.087,0.013
136.2,2.300e+01,1.552e+01,1.883e+01,5.735e+01,0.724,0.433,0.582,0.102,0.014
137.8,2.541e+01,1.512e+01,2.115e+01,6.167e+01,0.712,0.452,0.591,0.117,0.015
139.3,2.484e+01,1.298e+01,2.267e+01,6.049e+01,0.699,0.470,0.598,0.133,0.017
140.9,2.524e+01,1.193e+01,2.295e+01,6.012e+01,0.685,0.488,0.604,0.149,0.020
142.4,2.748e+01,1.234e+01,2.356e+01,6.338e+01,0.670,0.504,0.608,0.165,0.022
144.0,3.142e+01,1.327e+01,2.344e+01,6.814e+01,0.654,0.520,0.612,0.182,0.023
145.5,3.317e+01,1.385e+01,2.301e+01,7.003e+01,0.638,0.535,0.614,0.199,0.024
147.1,3.641e+01,1.798e+01,2.212e+01,7.650e+01,0.620,0.549,0.614,0.216,0.025
148.6,3.620e+01,2.120e+01,1.788e+01,7.528e+01,0.602,0.561,0.613,0.233,0.025
150.2,3.893e+01,2.287e+01,2.017e+01,8.197e+01,0.582,0.573,0.611,0.251,0.024
151.7,4.875e+01,2.827e+01,2.780e+01,1.048e+02,0.563,0.584,0.608,0.268,0.023
153.2,6.186e+01,3.605e+01,2.828e+01,1.262e+02,0.542,0.593,0.603,0.284,0.023
154.8,5.821e+01,3.613e+01,2.009e+01,1.144e+02,0.521,0.601,0.597,0.301,0.024
156.3,5.943e+01,4.046e+01,2.526e+01,1.251e+02,0.499,0.608,0.590,0.317,0.025
157.9,5.821e+01,4.048e+01,2.366e+01,1.223e+02,0.477,0.614,0.581,0.333,0.025
159.4,6.530e+01,4.717e+01,2.493e+01,1.374e+02,0.454,0.619,0.572,0.349,0.026
161.0,7.038e+01,5.018e+01,2.359e+01,1.442e+02,0.431,0.622,0.561,0.363,0.028
162.5,6.715e+01,4.684e+01,1.934e+01,1.333e+02,0.407,0.625,0.549,0.378,0.030
164.1,7.084e+01,4.742e+01,1.788e+01,1.361e+02,0.383,0.626,0.536,0.391,0.032
165.6,7.106e+01,4.551e+01,1.584e+01,1.324e+02,0.370,0.625,0.523,0.404,0.035
167.2,7.742e+01,4.934e+01,1.544e+01,1.422e+02,0.358,0.624,0.508,0.416,0.038
168.7,8.725e+01,5.674e+01,1.676e+01,1.608e+02,0.346,0.621,0.493,0.427,0.041
170.3,9.722e+01,6.534e+01,1.979e+01,1.823e+02,0.336,0.618,0.477,0.437,0.048
171.8,1.160e+02,8.183e+01,2.608e+01,2.239e+02,0.325,0.613,0.460,0.446,0.059
173.4,1.476e+02,1.043e+02,3.428e+01,2.862e+02,0.316,0.607,0.442,0.454,0.070
174.9,1.786e+02,1.343e+02,4.018e+01,3.531e+02,0.308,0.599,0.424,0.461,0.081
176.5,1.746e+02,1.479e+02,4.037e+01,3.629e+02,0.300,0.591,0.406,0.467,0.093
178.0,1.609e+02,1.483e+02,4.260e+01,3.519e+02,0.294,0.582,0.387,0.471,0.106
179.6,1.601e+02,1.601e+02,4.611e+01,3.663e+02,0.289,0.572,0.368,0.475,0.118
181.1,1.468e+02,1.625e+02,4.458e+01,3.539e+02,0.286,0.561,0.349,0.477,0.132
182.7,1.411e+02,1.600e+02,4.254e+01,3.437e+02,0.283,0.548,0.330,0.479,0.145
184.2,1.236e+02,1.425e+02,3.962e+01,3.057e+02,0.282,0.535,0.310,0.479,0.159
185.8,1.193e+02,1.385e+02,3.827e+01,2.961e+02,0.283,0.522,0.291,0.478,0.172
187.3,1.204e+02,1.363e+02,3.763e+01,2.944e+02,0.284,0.507,0.272,0.476,0.186
188.8,1.288e+02,1.355e+02,3.842e+01,3.027e+02,0.287,0.492,0.253,0.473,0.200
190.4,1.463e+02,1.447e+02,4.209e+01,3.331e+02,0.291,0.476,0.234,0.469,0.213
191.9,1.715e+02,1.686e+02,4.911e+01,3.893e+02,0.296,0.460,0.216,0.463,0.227
193.5,1.962e+02,1.834e+02,5.456e+01,4.342e+02,0.302,0.443,0.198,0.457,0.240
195.0,2.177e+02,1.844e+02,6.001e+01,4.621e+02,0.308,0.425,0.180,0.450,0.253
196.6,2.326e+02,1.697e+02,6.511e+01,4.674e+02,0.316,0.408,0.165,0.441,0.265
198.1,2.440e+02,1.644e+02,7.202e+01,4.804e+02,0.324,0.389,0.157,0.432,0.277
199.7,2.637e+02,1.662e+02,8.139e+01,5.113e+02,0.332,0.371,0.149,0.422,0.289
