freq,psd_x,psd_y,psd_z,psd_xyz,zv(45.2),mzv(41.8),ei(50.0),2hump_ei(62.4),3hump_ei(74.8)
117.6,8.929e+01,4.762e+02,2.970e+02,8.625e+02,0.435,0.587,0.402,0.467,0.095
119.1,9.232e+01,4.648e+02,2.789e+02,8.360e+02,0.403,0.572,0.374,0.474,0.114
120.6,1.018e+02,4.588e+02,2.626e+02,8.233e+02,0.376,0.555,0.345,0.478,0.133
122.2,1.137e+02,4.613e+02,2.537e+02,8.286e+02,0.359,0.536,0.316,0.479,0.153
123.7,1.213e+02,4.662e+02,2.523e+02,8.398e+02,0.343,0.515,0.287,0.478,0.174
125.3,1.264e+02,4.734e+02,2.571e+02,8.569e+02,0.329,0.492,0.258,0.474,0.194
126.8,1.280e+02,4.761e+02,2.624e+02,8.666e+02,0.316,0.468,0.230,0.468,0.215
128.4,1.190e+02,4.506e+02,2.520e+02,8.216e+02,0.305,0.443,0.202,0.459,0.235
129.9,9.885e+01,3.994e+02,2.218e+02,7.200e+02,0.296,0.416,0.176,0.448,0.254
131.5,7.070e+01,3.239e+02,1.750e+02,5.697e+02,0.289,0.389,0.159,0.435,0.273
133.0,5.017e+01,1.971e+02,9.744e+01,3.447e+02,0.284,0.362,0.147,0.420,0.290
134.6,3.562e+01,5.896e+01,1.896e+01,1.135e+02,0.282,0.334,0.137,0.404,0.306
136.1,3.127e+01,4.176e+01,8.470e+00,8.150e+01,0.283,0.305,0.128,0.385,0.321
137.7,3.250e+01,4.474e+01,7.910e+00,8.515e+01,0.286,0.278,0.120,0.366,0.334
139.2,3.709e+01,4.682e+01,7.247e+00,9.115e+01,0.291,0.250,0.113,0.345,0.345
140.8,3.824e+01,4.367e+01,7.524e+00,8.943e+01,0.298,0.226,0.108,0.323,0.355
142.3,3.454e+01,3.463e+01,7.704e+00,7.687e+01,0.306,0.214,0.103,0.301,0.362
143.8,3.108e+01,2.486e+01,8.351e+00,6.430e+01,0.316,0.203,0.100,0.278,0.368
145.4,2.674e+01,1.827e+01,8.805e+00,5.381e+01,0.327,0.194,0.097,0.255,0.371
146.9,2.612e+01,1.754e+01,8.722e+00,5.239e+01,0.339,0.185,0.096,0.232,0.372
148.5,3.804e+01,2.815e+01,1.002e+01,7.621e+01,0.351,0.177,0.095,0.209,0.371
150.0,5.349e+01,3.901e+01,1.229e+01,1.048e+02,0.364,0.171,0.095,0.187,0.367
151.6,5.187e+01,3.555e+01,1.193e+01,9.936e+01,0.391,0.165,0.096,0.166,0.362
153.1,4.008e+01,3.213e+01,1.074e+01,8.295e+01,0.418,0.161,0.098,0.145,0.355
154.7,3.756e+01,3.733e+01,1.024e+01,8.513e+01,0.443,0.157,0.101,0.126,0.346
156.2,3.745e+01,4.144e+01,8.997e+00,8.788e+01,0.467,0.155,0.104,0.108,0.335
157.8,3.575e+01,4.512e+01,8.693e+00,8.956e+01,0.491,0.153,0.108,0.094,0.323
159.3,3.554e+01,4.650e+01,8.839e+00,9.088e+01,0.512,0.151,0.112,0.088,0.309
160.9,3.493e+01,4.589e+01,9.716e+00,9.054e+01,0.532,0.150,0.118,0.082,0.294
162.4,3.425e+01,4.489e+01,1.060e+01,8.974e+01,0.551,0.150,0.124,0.076,0.278
164.0,3.731e+01,4.683e+01,1.215e+01,9.629e+01,0.568,0.150,0.131,0.071,0.261
165.5,4.108e+01,5.189e+01,1.316e+01,1.061e+02,0.584,0.150,0.138,0.067,0.243
167.0,4.455e+01,5.774e+01,1.387e+01,1.162e+02,0.598,0.150,0.145,0.063,0.226
168.6,4.783e+01,6.502e+01,1.514e+01,1.280e+02,0.610,0.151,0.156,0.060,0.207
170.1,5.107e+01,7.487e+01,1.668e+01,1.426e+02,0.621,0.152,0.176,0.058,0.189
171.7,5.529e+01,8.559e+01,1.865e+01,1.595e+02,0.629,0.153,0.196,0.055,0.171
173.2,6.127e+01,9.925e+01,2.174e+01,1.823e+02,0.636,0.155,0.217,0.053,0.153
174.8,6.527e+01,1.094e+02,2.454e+01,1.993e+02,0.642,0.156,0.237,0.052,0.136
176.3,6.365e+01,1.086e+02,2.507e+01,1.974e+02,0.645,0.159,0.258,0.050,0.120
177.9,6.705e+01,1.116e+02,2.817e+01,2.068e+02,0.647,0.162,0.277,0.049,0.104
179.4,7.727e+01,1.212e+02,3.524e+01,2.337e+02,0.647,0.165,0.297,0.048,0.090
181.0,8.377e+01,1.255e+02,3.869e+01,2.480e+02,0.646,0.168,0.315,0.048,0.076
182.5,8.746e+01,1.291e+02,3.883e+01,2.554e+02,0.642,0.173,0.332,0.047,0.066
184.1,8.588e+01,1.242e+02,3.726e+01,2.473e+02,0.637,0.177,0.348,0.047,0.061
185.6,7.704e+01,1.083e+02,3.424e+01,2.196e+02,0.631,0.183,0.363,0.047,0.057
187.2,7.464e+01,1.081e+02,3.722e+01,2.199e+02,0.623,0.188,0.376,0.047,0.054
188.7,7.311e+01,1.107e+02,3.657e+01,2.204e+02,0.613,0.194,0.388,0.047,0.050
190.2,6.523e+01,9.867e+01,2.953e+01,1.934e+02,0.602,0.201,0.398,0.048,0.048
191.8,5.624e+01,8.640e+01,2.385e+01,1.665e+02,0.590,0.207,0.406,0.048,0.045
193.3,4.471e+01,6.982e+01,1.966e+01,1.342e+02,0.576,0.222,0.413,0.049,0.043
194.9,3.711e+01,5.774e+01,1.828e+01,1.131e+02,0.561,0.241,0.417,0.050,0.041
196.4,3.002e+01,4.720e+01,1.644e+01,9.366e+01,0.545,0.260,0.420,0.052,0.039
198.0,2.228e+01,3.570e+01,1.472e+01,7.270e+01,0.528,0.279,0.420,0.053,0.038
199.5,2.003e+01,2.747e+01,1.556e+01,6.306e+01,0.510,0.298,0.419,0.055,0.036
