freq,psd_x,psd_y,psd_z,psd_xyz,zv(45.2),mzv(42.2),ei(50.4),2hump_ei(62.8),3hump_ei(75.2)
37.1,4.796e+00,1.778e+04,2.572e+02,1.805e+04,0.252,0.115,0.104,0.097,0.088
38.7,7.213e+00,3.290e+04,6.508e+02,3.356e+04,0.205,0.078,0.075,0.072,0.067
40.2,2.393e+01,4.951e+04,1.294e+03,5.083e+04,0.158,0.050,0.050,0.052,0.052
41.7,3.200e+01,5.113e+04,1.813e+03,5.298e+04,0.113,0.036,0.030,0.037,0.042
43.3,1.961e+01,3.976e+04,1.956e+03,4.174e+04,0.081,0.038,0.020,0.029,0.037
44.8,1.740e+01,2.979e+04,1.611e+03,3.142e+04,0.063,0.050,0.023,0.028,0.037
46.4,1.925e+01,2.536e+04,1.183e+03,2.657e+04,0.070,0.071,0.030,0.031,0.038
47.9,1.329e+01,2.186e+04,1.033e+03,2.291e+04,0.097,0.090,0.037,0.035,0.040
49.5,1.243e+01,1.767e+04,1.060e+03,1.874e+04,0.134,0.105,0.040,0.037,0.040
51.0,1.618e+01,1.443e+04,1.112e+03,1.556e+04,0.178,0.117,0.039,0.038,0.039
52.6,2.313e+01,1.213e+04,1.254e+03,1.341e+04,0.222,0.126,0.035,0.038,0.037
54.1,4.125e+01,1.071e+04,1.664e+03,1.242e+04,0.265,0.131,0.031,0.035,0.034
55.7,7.275e+01,9.490e+03,2.201e+03,1.176e+04,0.307,0.133,0.028,0.031,0.030
57.2,1.200e+02,8.397e+03,2.633e+03,1.115e+04,0.348,0.132,0.029,0.026,0.025
58.7,1.879e+02,7.437e+03,3.031e+03,1.066e+04,0.388,0.127,0.034,0.020,0.020
60.3,2.860e+02,6.417e+03,3.504e+03,1.021e+04,0.426,0.119,0.044,0.014,0.015
61.8,3.737e+02,5.486e+03,4.136e+03,9.996e+03,0.462,0.108,0.059,0.011,0.012
63.4,4.166e+02,4.594e+03,4.913e+03,9.923e+03,0.498,0.097,0.084,0.011,0.012
64.9,4.439e+02,3.447e+03,5.163e+03,9.054e+03,0.531,0.090,0.111,0.013,0.015
66.5,3.752e+02,2.494e+03,4.503e+03,7.372e+03,0.563,0.085,0.140,0.018,0.018
68.0,3.102e+02,1.970e+03,3.488e+03,5.768e+03,0.592,0.081,0.170,0.023,0.022
69.6,2.610e+02,1.730e+03,2.638e+03,4.629e+03,0.620,0.081,0.202,0.027,0.025
71.1,1.747e+02,1.573e+03,2.046e+03,3.794e+03,0.646,0.085,0.234,0.030,0.028
72.7,1.014e+02,1.434e+03,1.773e+03,3.309e+03,0.669,0.094,0.266,0.032,0.029
74.2,8.486e+01,1.316e+03,1.614e+03,3.014e+03,0.691,0.107,0.299,0.031,0.030
75.8,1.199e+02,1.280e+03,1.436e+03,2.836e+03,0.710,0.122,0.332,0.029,0.030
77.3,9.434e+01,1.208e+03,1.197e+03,2.499e+03,0.727,0.141,0.364,0.027,0.028
78.8,5.888e+01,1.102e+03,9.394e+02,2.100e+03,0.742,0.174,0.395,0.027,0.026
80.4,6.003e+01,1.044e+03,7.614e+02,1.866e+03,0.755,0.207,0.425,0.027,0.023
81.9,6.226e+01,9.796e+02,6.815e+02,1.723e+03,0.765,0.241,0.453,0.029,0.019
83.5,6.111e+01,9.030e+02,6.212e+02,1.585e+03,0.774,0.274,0.480,0.033,0.015
85.0,4.970e+01,8.505e+02,5.272e+02,1.427e+03,0.779,0.307,0.505,0.038,0.013
86.6,2.593e+01,7.720e+02,4.114e+02,1.209e+03,0.783,0.340,0.528,0.046,0.012
88.1,1.728e+01,7.232e+02,3.395e+02,1.080e+03,0.784,0.372,0.548,0.061,0.012
89.7,2.697e+01,7.191e+02,3.354e+02,1.081e+03,0.783,0.403,0.566,0.081,0.013
91.2,6.414e+01,7.412e+02,3.544e+02,1.160e+03,0.780,0.432,0.581,0.102,0.014
92.8,1.042e+02,6.732e+02,3.472e+02,1.125e+03,0.774,0.461,0.594,0.125,0.016
94.3,1.109e+02,5.896e+02,3.640e+02,1.064e+03,0.767,0.487,0.603,0.149,0.020
95.9,9.504e+01,5.317e+02,3.480e+02,9.747e+02,0.757,0.511,0.610,0.173,0.023
97.4,7.337e+01,4.460e+02,3.067e+02,8.261e+02,0.745,0.534,0.613,0.199,0.024
98.9,4.791e+01,3.579e+02,2.617e+02,6.675e+02,0.731,0.554,0.614,0.224,0.025
100.5,3.257e+01,2.921e+02,2.260e+02,5.506e+02,0.715,0.572,0.612,0.250,0.024
102.0,4.465e+01,2.727e+02,2.118e+02,5.292e+02,0.698,0.588,0.606,0.275,0.023
103.6,7.782e+01,2.511e+02,1.918e+02,5.207e+02,0.678,0.600,0.598,0.300,0.024
105.1,1.080e+02,1.823e+02,1.584e+02,4.487e+02,0.657,0.611,0.587,0.324,0.025
106.7,1.362e+02,1.166e+02,1.383e+02,3.911e+02,0.634,0.618,0.573,0.348,0.026
108.2,1.616e+02,1.330e+02,1.626e+02,4.573e+02,0.609,0.623,0.557,0.370,0.029
109.8,1.778e+02,2.527e+02,2.297e+02,6.602e+02,0.583,0.625,0.539,0.390,0.032
111.3,1.840e+02,3.739e+02,2.861e+02,8.440e+02,0.556,0.625,0.518,0.409,0.036
112.9,1.751e+02,4.347e+02,3.018e+02,9.117e+02,0.528,0.622,0.496,0.426,0.041
114.4,1.574e+02,4.595e+02,3.071e+02,9.240e+02,0.498,0.616,0.472,0.440,0.053
116.0,1.327e+02,4.427e+02,2.942e+02,8.696e+02,0.467,0.608,0.446,0.453,0.069
117.5,1.069e+02,4.117e+02,2.751e+02,7.937e+02,0.436,0.597,0.420,0.463,0.087
119.0,9.030e+01,3.906e+02,2.582e+02,7.391e+02,0.404,0.584,0.392,0.471,0.105
120.6,9.164e+01,3.650e+02,2.396e+02,6.962e+02,0.376,0.568,0.364,0.476,0.124
122.1,1.019e+02,3.587e+02,2.286e+02,6.892e+02,0.359,0.551,0.335,0.479,0.144
123.7,1.121e+02,3.673e+02,2.220e+02,7.014e+02,0.344,0.532,0.306,0.479,0.164
125.2,1.229e+02,3.875e+02,2.207e+02,7.311e+02,0.329,0.510,0.277,0.476,0.185
126.8,1.269e+02,4.007e+02,2.221e+02,7.497e+02,0.316,0.488,0.249,0.472,0.205
128.3,1.216e+02,3.937e+02,2.196e+02,7.349e+02,0.305,0.464,0.221,0.464,0.225
129.9,1.118e+02,3.695e+02,2.061e+02,6.873e+02,0.296,0.438,0.194,0.455,0.245
131.4,9.631e+01,3.183e+02,1.728e+02,5.874e+02,0.289,0.412,0.169,0.443,0.264
133.0,6.050e+01,1.662e+02,8.719e+01,3.138e+02,0.284,0.385,0.155,0.429,0.282
134.5,3.068e+01,4.379e+01,2.119e+01,9.565e+01,0.282,0.358,0.144,0.414,0.298
136.1,2.591e+01,3.271e+01,1.599e+01,7.461e+01,0.283,0.330,0.135,0.396,0.314
137.6,2.823e+01,3.490e+01,1.778e+01,8.091e+01,0.286,0.302,0.126,0.378,0.328
139.1,3.078e+01,3.445e+01,1.909e+01,8.431e+01,0.290,0.275,0.118,0.358,0.340
140.7,3.411e+01,3.337e+01,2.052e+01,8.801e+01,0.297,0.248,0.112,0.337,0.350
142.2,3.182e+01,3.153e+01,1.844e+01,8.179e+01,0.306,0.225,0.106,0.315,0.359
143.8,3.495e+01,3.164e+01,1.760e+01,8.419e+01,0.316,0.213,0.102,0.292,0.365
145.3,3.357e+01,3.244e+01,1.776e+01,8.377e+01,0.327,0.203,0.099,0.270,0.369
146.9,3.579e+01,3.620e+01,1.944e+01,9.143e+01,0.338,0.193,0.097,0.247,0.371
148.4,4.774e+01,4.826e+01,2.130e+01,1.173e+02,0.351,0.184,0.096,0.224,0.372
150.0,5.921e+01,5.743e+01,2.207e+01,1.387e+02,0.363,0.177,0.095,0.202,0.370
151.5,5.188e+01,4.768e+01,1.928e+01,1.188e+02,0.390,0.171,0.095,0.180,0.365
153.1,4.502e+01,4.169e+01,1.800e+01,1.047e+02,0.416,0.165,0.097,0.159,0.359
154.6,4.021e+01,4.377e+01,1.841e+01,1.024e+02,0.442,0.161,0.098,0.139,0.351
156.2,4.430e+01,4.901e+01,1.734e+01,1.107e+02,0.466,0.157,0.101,0.120,0.342
157.7,4.461e+01,4.990e+01,1.539e+01,1.099e+02,0.489,0.155,0.104,0.103,0.330
159.2,4.333e+01,5.161e+01,1.363e+01,1.086e+02,0.511,0.153,0.108,0.092,0.317
160.8,4.456e+01,5.238e+01,1.266e+01,1.096e+02,0.532,0.151,0.113,0.086,0.303
162.3,3.964e+01,4.848e+01,1.133e+01,9.944e+01,0.550,0.150,0.119,0.080,0.288
163.9,3.826e+01,4.422e+01,1.170e+01,9.418e+01,0.568,0.150,0.125,0.075,0.271
165.4,4.052e+01,4.246e+01,1.296e+01,9.594e+01,0.583,0.150,0.131,0.070,0.254
167.0,4.455e+01,4.420e+01,1.396e+01,1.027e+02,0.597,0.150,0.139,0.066,0.237
168.5,5.242e+01,5.004e+01,1.575e+01,1.182e+02,0.610,0.150,0.146,0.063,0.219
170.1,6.172e+01,6.067e+01,1.820e+01,1.406e+02,0.620,0.151,0.157,0.059,0.201
171.6,6.906e+01,7.149e+01,1.996e+01,1.605e+02,0.629,0.152,0.177,0.057,0.183
173.2,7.287e+01,7.976e+01,2.201e+01,1.746e+02,0.636,0.153,0.197,0.055,0.165
174.7,7.481e+01,8.624e+01,2.398e+01,1.850e+02,0.642,0.154,0.218,0.053,0.147
176.2,7.481e+01,8.965e+01,2.446e+01,1.889e+02,0.645,0.156,0.238,0.051,0.131
177.8,7.957e+01,1.002e+02,2.610e+01,2.059e+02,0.647,0.158,0.258,0.050,0.114
179.3,8.422e+01,1.104e+02,2.951e+01,2.241e+02,0.647,0.161,0.278,0.049,0.099
180.9,8.083e+01,1.112e+02,3.021e+01,2.222e+02,0.646,0.164,0.297,0.048,0.085
182.4,7.880e+01,1.157e+02,2.893e+01,2.235e+02,0.643,0.168,0.315,0.047,0.072
184.0,7.634e+01,1.183e+02,2.734e+01,2.220e+02,0.638,0.172,0.332,0.047,0.064
185.5,7.307e+01,1.188e+02,2.640e+01,2.182e+02,0.631,0.177,0.348,0.047,0.060
187.1,7.911e+01,1.319e+02,2.980e+01,2.408e+02,0.623,0.182,0.363,0.047,0.056
188.6,6.948e+01,1.143e+02,2.634e+01,2.101e+02,0.614,0.187,0.376,0.047,0.053
190.2,5.499e+01,8.898e+01,2.263e+01,1.666e+02,0.603,0.193,0.388,0.047,0.050
191.7,4.665e+01,7.127e+01,2.246e+01,1.404e+02,0.591,0.199,0.398,0.048,0.047
193.3,4.714e+01,6.085e+01,2.583e+01,1.338e+02,0.577,0.206,0.406,0.049,0.044
194.8,4.534e+01,5.057e+01,2.814e+01,1.241e+02,0.562,0.217,0.412,0.050,0.042
196.3,3.804e+01,3.848e+01,2.694e+01,1.035e+02,0.546,0.236,0.417,0.051,0.040
197.9,3.116e+01,2.782e+01,2.498e+01,8.395e+01,0.529,0.255,0.420,0.052,0.039
199.4,2.788e+01,2.014e+01,2.487e+01,7.289e+01,0.511,0.274,0.421,0.053,0.037
