freq,psd_x,psd_y,psd_z,psd_xyz,zv(63.4),mzv(65.2),ei(78.0),2hump_ei(96.8),3hump_ei(115.6)
127.6,2.027e+02,4.701e+02,7.323e+01,7.460e+02,0.781,0.254,0.462,0.031,0.016
129.1,1.954e+02,5.067e+02,8.158e+01,7.837e+02,0.777,0.276,0.479,0.033,0.014
130.7,1.823e+02,5.319e+02,8.820e+01,8.025e+02,0.773,0.298,0.496,0.037,0.013
132.2,1.443e+02,4.166e+02,7.577e+01,6.366e+02,0.767,0.319,0.511,0.042,0.013
133.8,4.784e+01,1.466e+02,2.703e+01,2.215e+02,0.760,0.340,0.526,0.047,0.012
135.3,1.398e+01,5.592e+01,9.405e+00,7.931e+01,0.752,0.361,0.540,0.057,0.012
136.9,1.216e+01,5.211e+01,9.058e+00,7.333e+01,0.743,0.382,0.552,0.069,0.012
138.4,1.082e+01,5.379e+01,9.807e+00,7.442e+01,0.733,0.402,0.564,0.083,0.013
140.0,9.331e+00,4.993e+01,1.410e+01,7.337e+01,0.723,0.421,0.574,0.097,0.014
141.6,8.659e+00,3.220e+01,2.775e+01,6.861e+01,0.711,0.440,0.584,0.111,0.015
143.1,1.145e+01,2.417e+01,4.127e+01,7.688e+01,0.698,0.458,0.592,0.126,0.017
144.7,1.376e+01,2.251e+01,4.759e+01,8.385e+01,0.684,0.476,0.599,0.142,0.019
146.2,1.583e+01,2.512e+01,5.290e+01,9.384e+01,0.669,0.492,0.604,0.158,0.021
147.8,1.828e+01,2.949e+01,5.878e+01,1.066e+02,0.654,0.508,0.609,0.174,0.023
149.3,2.173e+01,3.396e+01,6.786e+01,1.236e+02,0.637,0.523,0.612,0.190,0.024
150.9,2.478e+01,3.916e+01,7.522e+01,1.392e+02,0.620,0.537,0.614,0.207,0.025
152.4,2.865e+01,4.576e+01,8.422e+01,1.586e+02,0.602,0.551,0.614,0.224,0.025
154.0,3.444e+01,5.451e+01,9.783e+01,1.868e+02,0.583,0.563,0.613,0.240,0.025
155.6,4.136e+01,6.445e+01,1.127e+02,2.186e+02,0.563,0.574,0.611,0.257,0.024
157.1,4.915e+01,7.599e+01,1.247e+02,2.499e+02,0.543,0.584,0.608,0.274,0.023
158.7,5.302e+01,8.463e+01,1.263e+02,2.640e+02,0.523,0.593,0.604,0.290,0.024
160.2,5.617e+01,9.423e+01,1.282e+02,2.786e+02,0.501,0.601,0.598,0.306,0.024
161.8,5.663e+01,1.002e+02,1.291e+02,2.860e+02,0.480,0.608,0.592,0.322,0.025
163.3,5.460e+01,1.041e+02,1.225e+02,2.812e+02,0.457,0.614,0.584,0.337,0.026
164.9,5.160e+01,1.045e+02,1.161e+02,2.721e+02,0.435,0.619,0.575,0.352,0.027
166.4,4.969e+01,1.061e+02,1.058e+02,2.615e+02,0.412,0.622,0.565,0.366,0.029
168.0,4.572e+01,1.127e+02,8.967e+01,2.481e+02,0.388,0.624,0.554,0.380,0.031
169.6,4.166e+01,1.201e+02,7.766e+01,2.395e+02,0.373,0.625,0.542,0.393,0.033
171.1,4.156e+01,1.398e+02,7.883e+01,2.602e+02,0.361,0.625,0.529,0.405,0.036
172.7,4.302e+01,1.519e+02,8.715e+01,2.821e+02,0.350,0.624,0.515,0.417,0.039
174.2,4.923e+01,1.542e+02,1.123e+02,3.157e+02,0.339,0.622,0.500,0.427,0.043
175.8,6.900e+01,1.565e+02,1.599e+02,3.854e+02,0.328,0.619,0.485,0.437,0.052
177.3,9.122e+01,1.458e+02,2.078e+02,4.449e+02,0.319,0.614,0.469,0.446,0.063
178.9,1.013e+02,1.340e+02,2.404e+02,4.757e+02,0.310,0.609,0.453,0.454,0.074
180.4,1.294e+02,1.350e+02,3.175e+02,5.819e+02,0.303,0.602,0.435,0.460,0.085
182.0,1.541e+02,1.230e+02,3.879e+02,6.650e+02,0.296,0.595,0.418,0.466,0.097
183.6,1.708e+02,9.395e+01,4.469e+02,7.116e+02,0.291,0.586,0.400,0.471,0.109
185.1,1.686e+02,7.103e+01,4.618e+02,7.014e+02,0.287,0.576,0.382,0.475,0.122
186.7,1.613e+02,6.567e+01,4.689e+02,6.958e+02,0.284,0.566,0.363,0.477,0.135
188.2,1.404e+02,7.723e+01,4.357e+02,6.533e+02,0.283,0.555,0.345,0.479,0.148
189.8,1.382e+02,1.255e+02,4.576e+02,7.212e+02,0.282,0.543,0.326,0.479,0.161
191.3,1.807e+02,2.031e+02,6.010e+02,9.847e+02,0.283,0.530,0.307,0.478,0.175
192.9,2.253e+02,2.411e+02,7.403e+02,1.207e+03,0.285,0.516,0.288,0.477,0.188
194.4,2.082e+02,1.950e+02,6.892e+02,1.092e+03,0.289,0.502,0.270,0.474,0.201
196.0,1.798e+02,1.311e+02,5.976e+02,9.085e+02,0.293,0.486,0.251,0.470,0.215
197.6,1.864e+02,1.035e+02,6.056e+02,8.955e+02,0.298,0.471,0.233,0.465,0.228
199.1,2.035e+02,9.328e+01,6.332e+02,9.300e+02,0.304,0.455,0.215,0.459,0.241
