freq,psd_x,psd_y,psd_z,psd_xyz,zv(61.4),mzv(62.0),ei(74.4),2hump_ei(92.4),3hump_ei(111.0)
99.1,3.395e+03,2.323e+02,1.398e+02,3.767e+03,0.674,0.082,0.153,0.021,0.020
100.7,3.276e+03,2.357e+02,1.200e+02,3.632e+03,0.690,0.080,0.174,0.024,0.022
102.2,3.057e+03,2.267e+02,1.060e+02,3.390e+03,0.704,0.081,0.195,0.027,0.025
103.8,2.808e+03,2.147e+02,9.646e+01,3.119e+03,0.718,0.083,0.217,0.029,0.027
105.3,2.515e+03,2.107e+02,9.379e+01,2.820e+03,0.730,0.088,0.239,0.031,0.028
106.9,2.194e+03,2.199e+02,1.001e+02,2.514e+03,0.741,0.094,0.261,0.032,0.029
108.4,1.917e+03,2.177e+02,1.027e+02,2.237e+03,0.751,0.103,0.283,0.032,0.030
110.0,1.721e+03,1.573e+02,7.909e+01,1.957e+03,0.759,0.113,0.305,0.031,0.030
111.5,1.640e+03,1.083e+02,5.637e+01,1.805e+03,0.766,0.124,0.328,0.029,0.030
113.1,1.655e+03,1.223e+02,5.527e+01,1.833e+03,0.772,0.136,0.349,0.027,0.029
114.6,1.725e+03,1.566e+02,6.216e+01,1.944e+03,0.777,0.156,0.371,0.027,0.028
116.2,1.752e+03,1.859e+02,7.384e+01,2.012e+03,0.781,0.179,0.392,0.027,0.026
117.7,1.731e+03,2.086e+02,9.087e+01,2.031e+03,0.783,0.201,0.413,0.027,0.024
119.3,1.699e+03,2.329e+02,1.116e+02,2.044e+03,0.784,0.224,0.433,0.028,0.022
120.8,1.523e+03,2.371e+02,1.457e+02,1.906e+03,0.784,0.247,0.452,0.029,0.019
122.4,1.488e+03,2.508e+02,1.768e+02,1.915e+03,0.782,0.270,0.470,0.032,0.016
123.9,1.597e+03,2.834e+02,1.658e+02,2.047e+03,0.780,0.293,0.488,0.035,0.014
125.5,1.596e+03,3.081e+02,1.623e+02,2.066e+03,0.776,0.315,0.505,0.039,0.013
127.0,1.579e+03,3.105e+02,1.748e+02,2.065e+03,0.771,0.338,0.520,0.044,0.012
128.6,1.592e+03,3.257e+02,1.740e+02,2.092e+03,0.765,0.360,0.535,0.052,0.012
130.1,1.542e+03,3.502e+02,1.917e+02,2.084e+03,0.757,0.381,0.549,0.065,0.012
131.7,1.308e+03,3.331e+02,1.913e+02,1.832e+03,0.749,0.402,0.561,0.078,0.013
133.2,5.462e+02,1.538e+02,9.383e+01,7.939e+02,0.739,0.422,0.572,0.093,0.013
134.8,4.640e+01,2.433e+01,2.248e+01,9.321e+01,0.729,0.442,0.582,0.108,0.014
136.3,2.206e+01,1.532e+01,2.265e+01,6.002e+01,0.717,0.461,0.591,0.123,0.015
137.9,2.329e+01,1.105e+01,2.996e+01,6.430e+01,0.704,0.479,0.598,0.139,0.018
139.4,2.463e+01,8.964e+00,3.395e+01,6.755e+01,0.690,0.496,0.604,0.156,0.020
141.0,2.786e+01,9.378e+00,3.721e+01,7.444e+01,0.676,0.513,0.609,0.173,0.022
142.5,3.633e+01,1.261e+01,4.053e+01,8.947e+01,0.660,0.528,0.612,0.190,0.023
144.1,4.379e+01,1.598e+01,4.231e+01,1.021e+02,0.643,0.543,0.614,0.207,0.025
145.6,5.105e+01,2.067e+01,4.315e+01,1.149e+02,0.626,0.556,0.614,0.225,0.025
147.2,6.289e+01,2.962e+01,4.364e+01,1.362e+02,0.607,0.568,0.613,0.242,0.025
148.7,6.655e+01,3.233e+01,3.606e+01,1.349e+02,0.588,0.580,0.611,0.260,0.024
150.3,5.700e+01,2.814e+01,3.465e+01,1.198e+02,0.569,0.590,0.607,0.277,0.023
151.8,6.289e+01,3.228e+01,3.791e+01,1.331e+02,0.548,0.598,0.602,0.294,0.023
153.4,6.616e+01,3.320e+01,3.316e+01,1.325e+02,0.527,0.606,0.596,0.311,0.024
154.9,5.926e+01,3.666e+01,3.222e+01,1.281e+02,0.505,0.612,0.588,0.327,0.025
156.5,6.795e+01,4.655e+01,3.743e+01,1.519e+02,0.483,0.618,0.580,0.343,0.026
158.0,6.588e+01,4.896e+01,3.573e+01,1.506e+02,0.460,0.621,0.570,0.358,0.027
159.6,7.485e+01,5.710e+01,3.807e+01,1.700e+02,0.437,0.624,0.559,0.373,0.028
161.1,7.966e+01,5.623e+01,3.415e+01,1.700e+02,0.413,0.625,0.547,0.387,0.030
162.7,7.561e+01,5.371e+01,2.963e+01,1.589e+02,0.389,0.625,0.534,0.400,0.033
164.2,8.128e+01,5.807e+01,2.858e+01,1.679e+02,0.373,0.624,0.520,0.412,0.036
165.8,8.532e+01,6.033e+01,2.603e+01,1.717e+02,0.361,0.622,0.505,0.423,0.039
167.3,9.709e+01,6.656e+01,2.447e+01,1.881e+02,0.349,0.618,0.489,0.434,0.043
168.9,1.108e+02,7.626e+01,2.492e+01,2.120e+02,0.338,0.614,0.472,0.443,0.053
170.4,1.249e+02,9.050e+01,2.907e+01,2.445e+02,0.327,0.608,0.455,0.452,0.064
171.9,1.367e+02,1.064e+02,3.481e+01,2.778e+02,0.318,0.600,0.437,0.459,0.075
173.5,1.504e+02,1.237e+02,4.044e+01,3.145e+02,0.309,0.592,0.419,0.465,0.087
175.0,1.638e+02,1.414e+02,4.587e+01,3.510e+02,0.302,0.583,0.400,0.470,0.100
176.6,1.616e+02,1.476e+02,4.715e+01,3.563e+02,0.295,0.573,0.381,0.474,0.112
178.1,1.595e+02,1.512e+02,4.886e+01,3.596e+02,0.290,0.561,0.362,0.477,0.125
179.7,1.630e+02,1.599e+02,5.171e+01,3.746e+02,0.286,0.549,0.343,0.479,0.139
181.2,1.638e+02,1.673e+02,5.038e+01,3.815e+02,0.284,0.536,0.323,0.479,0.153
182.8,1.821e+02,1.891e+02,5.378e+01,4.250e+02,0.282,0.522,0.303,0.478,0.166
184.3,1.798e+02,1.902e+02,5.142e+01,4.215e+02,0.282,0.507,0.284,0.476,0.180
185.9,1.955e+02,2.053e+02,5.329e+01,4.541e+02,0.284,0.492,0.264,0.473,0.194
187.4,1.993e+02,2.041e+02,5.351e+01,4.569e+02,0.287,0.475,0.245,0.469,0.208
189.0,2.189e+02,2.097e+02,5.840e+01,4.871e+02,0.290,0.459,0.227,0.464,0.222
190.5,2.544e+02,2.334e+02,6.901e+01,5.568e+02,0.295,0.441,0.208,0.457,0.235
192.1,2.926e+02,2.655e+02,8.127e+01,6.394e+02,0.301,0.424,0.190,0.450,0.248
193.6,3.265e+02,2.792e+02,8.876e+01,6.945e+02,0.308,0.406,0.173,0.441,0.261
195.2,3.473e+02,2.717e+02,9.594e+01,7.149e+02,0.315,0.387,0.161,0.432,0.273
196.7,3.734e+02,2.612e+02,1.114e+02,7.460e+02,0.323,0.368,0.153,0.422,0.285
198.3,4.119e+02,2.636e+02,1.315e+02,8.070e+02,0.331,0.350,0.146,0.411,0.297
199.8,4.555e+02,2.653e+02,1.548e+02,8.756e+02,0.340,0.331,0.139,0.399,0.307
