freq,psd_x,psd_y,psd_z,psd_xyz,zv(52.8),mzv(33.6),ei(50.8),2hump_ei(43.6),3hump_ei(52.6)
38.5,5.168e+03,1.650e+02,2.921e+01,5.362e+03,0.378,0.094,0.083,0.032,0.031
40.0,5.773e+03,1.620e+02,2.962e+01,5.964e+03,0.339,0.112,0.057,0.024,0.025
41.6,6.962e+03,1.815e+02,2.996e+01,7.173e+03,0.299,0.124,0.036,0.016,0.018
43.1,8.433e+03,2.181e+02,2.480e+01,8.676e+03,0.259,0.132,0.022,0.011,0.012
44.6,1.062e+04,3.212e+02,2.531e+01,1.096e+04,0.219,0.133,0.021,0.012,0.013
46.2,1.318e+04,5.022e+02,2.931e+01,1.371e+04,0.178,0.130,0.028,0.018,0.017
47.7,1.820e+04,7.577e+02,2.897e+01,1.899e+04,0.139,0.121,0.035,0.025,0.022
49.3,2.860e+04,1.166e+03,3.281e+01,2.980e+04,0.104,0.108,0.039,0.030,0.027
50.8,4.127e+04,1.657e+03,3.920e+01,4.297e+04,0.077,0.095,0.040,0.032,0.029
52.3,4.593e+04,1.716e+03,3.582e+01,4.768e+04,0.063,0.087,0.037,0.030,0.030
53.9,3.884e+04,1.339e+03,3.264e+01,4.021e+04,0.067,0.082,0.032,0.027,0.029
55.4,2.922e+04,9.370e+02,3.311e+01,3.019e+04,0.087,0.081,0.029,0.027,0.025
56.9,2.263e+04,7.259e+02,4.504e+01,2.340e+04,0.114,0.087,0.028,0.029,0.020
58.5,1.811e+04,5.957e+02,4.681e+01,1.875e+04,0.151,0.100,0.031,0.035,0.014
60.0,1.446e+04,4.520e+02,4.167e+01,1.495e+04,0.189,0.118,0.038,0.045,0.013
61.6,1.150e+04,3.189e+02,4.081e+01,1.186e+04,0.226,0.141,0.050,0.068,0.012
63.1,9.874e+03,2.638e+02,3.857e+01,1.018e+04,0.262,0.182,0.071,0.098,0.013
64.6,7.950e+03,2.592e+02,3.870e+01,8.248e+03,0.298,0.224,0.097,0.130,0.015
66.2,5.895e+03,2.647e+02,4.300e+01,6.202e+03,0.334,0.266,0.125,0.165,0.020
67.7,5.481e+03,2.397e+02,3.203e+01,5.753e+03,0.368,0.308,0.154,0.201,0.024
69.3,5.266e+03,2.420e+02,2.480e+01,5.532e+03,0.401,0.349,0.184,0.238,0.025
70.8,4.528e+03,2.322e+02,2.369e+01,4.784e+03,0.433,0.388,0.216,0.274,0.024
72.3,3.910e+03,2.195e+02,2.499e+01,4.154e+03,0.464,0.426,0.248,0.310,0.024
73.9,3.446e+03,2.290e+02,2.657e+01,3.701e+03,0.494,0.461,0.280,0.344,0.025
75.4,3.192e+03,2.215e+02,2.380e+01,3.437e+03,0.523,0.494,0.312,0.375,0.028
77.0,2.851e+03,1.833e+02,2.228e+01,3.057e+03,0.550,0.523,0.344,0.403,0.032
78.5,2.638e+03,1.439e+02,2.669e+01,2.809e+03,0.577,0.550,0.375,0.428,0.039
80.0,2.144e+03,1.735e+02,2.819e+01,2.346e+03,0.601,0.572,0.406,0.448,0.053
81.6,1.821e+03,2.025e+02,2.892e+01,2.053e+03,0.624,0.591,0.435,0.463,0.077
83.1,1.647e+03,2.597e+02,2.790e+01,1.935e+03,0.646,0.606,0.463,0.473,0.102
84.7,1.526e+03,2.829e+02,2.870e+01,1.838e+03,0.666,0.617,0.489,0.478,0.130
86.2,1.444e+03,2.609e+02,3.012e+01,1.735e+03,0.685,0.623,0.513,0.478,0.158
87.7,1.312e+03,2.377e+02,3.446e+01,1.584e+03,0.702,0.626,0.534,0.473,0.187
89.3,1.318e+03,2.273e+02,3.865e+01,1.584e+03,0.718,0.624,0.554,0.463,0.216
90.8,1.205e+03,2.438e+02,4.985e+01,1.499e+03,0.732,0.618,0.571,0.448,0.244
92.3,1.229e+03,2.498e+02,6.152e+01,1.540e+03,0.744,0.608,0.585,0.429,0.271
93.9,1.247e+03,2.865e+02,6.314e+01,1.596e+03,0.755,0.594,0.596,0.406,0.295
95.4,1.238e+03,4.124e+02,6.579e+01,1.717e+03,0.764,0.576,0.605,0.380,0.317
97.0,1.408e+03,5.578e+02,7.275e+01,2.038e+03,0.771,0.555,0.611,0.351,0.336
98.5,1.451e+03,4.557e+02,5.763e+01,1.964e+03,0.777,0.531,0.614,0.320,0.351
100.0,1.358e+03,5.288e+02,7.096e+01,1.958e+03,0.781,0.504,0.614,0.288,0.362
101.6,1.235e+03,4.869e+02,7.022e+01,1.792e+03,0.783,0.475,0.611,0.255,0.369
103.1,1.184e+03,4.616e+02,6.350e+01,1.709e+03,0.784,0.444,0.605,0.223,0.372
104.7,1.124e+03,4.413e+02,5.716e+01,1.623e+03,0.783,0.412,0.596,0.191,0.370
106.2,1.109e+03,4.021e+02,5.209e+01,1.563e+03,0.781,0.378,0.585,0.160,0.364
107.7,1.144e+03,4.213e+02,4.996e+01,1.615e+03,0.776,0.343,0.571,0.132,0.355
109.3,1.250e+03,4.528e+02,5.111e+01,1.754e+03,0.771,0.308,0.555,0.106,0.341
110.8,1.196e+03,5.000e+02,5.318e+01,1.749e+03,0.763,0.274,0.537,0.091,0.324
112.4,1.167e+03,5.583e+02,5.479e+01,1.780e+03,0.755,0.240,0.516,0.082,0.305
113.9,1.284e+03,6.735e+02,5.906e+01,2.017e+03,0.744,0.219,0.494,0.074,0.283
115.4,1.451e+03,8.162e+02,6.228e+01,2.329e+03,0.732,0.205,0.470,0.068,0.259
117.0,1.633e+03,9.188e+02,6.024e+01,2.612e+03,0.719,0.193,0.445,0.063,0.234
118.5,2.050e+03,9.660e+02,6.279e+01,3.078e+03,0.705,0.182,0.418,0.058,0.208
120.1,2.674e+03,8.522e+02,6.311e+01,3.589e+03,0.689,0.173,0.391,0.055,0.182
121.6,2.867e+03,6.802e+02,5.948e+01,3.606e+03,0.671,0.166,0.363,0.052,0.157
123.1,2.784e+03,7.795e+02,5.903e+01,3.623e+03,0.653,0.161,0.335,0.050,0.133
124.7,2.735e+03,8.843e+02,5.622e+01,3.675e+03,0.633,0.156,0.306,0.049,0.110
126.2,2.215e+03,8.129e+02,5.894e+01,3.087e+03,0.612,0.153,0.278,0.048,0.089
127.7,2.191e+03,1.418e+03,9.540e+01,3.704e+03,0.590,0.152,0.250,0.047,0.071
129.3,2.338e+03,2.018e+03,1.270e+02,4.483e+03,0.567,0.150,0.222,0.047,0.062
130.8,2.319e+03,1.961e+03,1.233e+02,4.403e+03,0.544,0.150,0.196,0.047,0.056
132.4,2.667e+03,1.972e+03,1.200e+02,4.759e+03,0.519,0.150,0.170,0.047,0.051
133.9,2.661e+03,1.467e+03,8.889e+01,4.217e+03,0.493,0.150,0.156,0.048,0.047
135.4,1.988e+03,1.024e+03,6.255e+01,3.075e+03,0.467,0.151,0.145,0.050,0.044
137.0,1.422e+03,9.206e+02,5.669e+01,2.399e+03,0.441,0.152,0.135,0.051,0.041
138.5,1.352e+03,8.904e+02,5.628e+01,2.298e+03,0.413,0.154,0.127,0.053,0.039
140.1,1.490e+03,9.523e+02,5.836e+01,2.501e+03,0.386,0.156,0.119,0.056,0.037
141.6,1.554e+03,1.039e+03,6.227e+01,2.656e+03,0.369,0.159,0.112,0.059,0.035
143.1,1.576e+03,1.056e+03,6.173e+01,2.694e+03,0.355,0.162,0.107,0.062,0.033
144.7,1.601e+03,8.615e+02,5.338e+01,2.516e+03,0.342,0.166,0.103,0.066,0.032
146.2,1.536e+03,7.902e+02,4.645e+01,2.373e+03,0.330,0.171,0.100,0.070,0.031
147.8,1.452e+03,7.913e+02,4.390e+01,2.287e+03,0.318,0.177,0.097,0.075,0.031
149.3,1.698e+03,6.564e+02,3.627e+01,2.391e+03,0.308,0.183,0.096,0.080,0.030
150.8,1.787e+03,4.268e+02,2.590e+01,2.239e+03,0.300,0.190,0.095,0.088,0.030
152.4,1.754e+03,3.049e+02,1.932e+01,2.079e+03,0.293,0.198,0.095,0.105,0.030
153.9,1.752e+03,2.193e+02,1.398e+01,1.986e+03,0.288,0.206,0.096,0.122,0.029
155.5,1.757e+03,1.723e+02,1.174e+01,1.941e+03,0.284,0.222,0.098,0.141,0.029
157.0,1.584e+03,1.643e+02,1.195e+01,1.760e+03,0.282,0.246,0.100,0.159,0.029
158.5,1.684e+03,1.809e+02,1.328e+01,1.878e+03,0.282,0.270,0.103,0.178,0.030
160.1,1.682e+03,1.749e+02,1.252e+01,1.869e+03,0.284,0.293,0.107,0.196,0.030
161.6,1.523e+03,1.423e+02,1.035e+01,1.675e+03,0.288,0.316,0.112,0.212,0.030
163.1,1.479e+03,1.331e+02,1.008e+01,1.622e+03,0.293,0.337,0.117,0.228,0.031
164.7,1.405e+03,1.192e+02,9.349e+00,1.534e+03,0.299,0.357,0.123,0.242,0.031
166.2,1.288e+03,1.030e+02,8.972e+00,1.400e+03,0.306,0.376,0.129,0.253,0.032
167.8,1.201e+03,8.310e+01,7.343e+00,1.291e+03,0.315,0.392,0.136,0.263,0.033
169.3,1.151e+03,8.500e+01,6.447e+00,1.242e+03,0.324,0.406,0.143,0.270,0.034
170.8,1.114e+03,9.677e+01,7.041e+00,1.217e+03,0.334,0.418,0.151,0.274,0.035
172.4,1.055e+03,1.058e+02,7.301e+00,1.168e+03,0.344,0.428,0.170,0.276,0.036
173.9,8.645e+02,9.421e+01,7.444e+00,9.662e+02,0.354,0.435,0.189,0.275,0.038
175.5,7.748e+02,8.368e+01,7.152e+00,8.656e+02,0.367,0.440,0.210,0.272,0.039
177.0,7.592e+02,7.733e+01,6.160e+00,8.427e+02,0.390,0.442,0.230,0.266,0.041
178.5,7.440e+02,7.379e+01,6.734e+00,8.245e+02,0.413,0.441,0.250,0.258,0.043
180.1,7.657e+02,6.666e+01,7.196e+00,8.396e+02,0.435,0.438,0.269,0.248,0.045
181.6,8.364e+02,5.941e+01,5.497e+00,9.013e+02,0.456,0.433,0.288,0.236,0.048
183.2,7.703e+02,5.566e+01,5.706e+00,8.317e+02,0.476,0.425,0.307,0.223,0.050
184.7,6.404e+02,4.965e+01,4.979e+00,6.951e+02,0.495,0.415,0.324,0.208,0.053
186.2,5.505e+02,5.029e+01,4.890e+00,6.057e+02,0.514,0.403,0.341,0.193,0.060
187.8,5.260e+02,5.591e+01,5.350e+00,5.873e+02,0.531,0.389,0.356,0.177,0.070
189.3,4.450e+02,7.307e+01,6.193e+00,5.243e+02,0.547,0.374,0.369,0.161,0.081
190.9,4.159e+02,9.837e+01,6.202e+00,5.205e+02,0.562,0.357,0.382,0.145,0.092
192.4,4.163e+02,8.765e+01,5.815e+00,5.097e+02,0.576,0.340,0.392,0.130,0.104
193.9,4.090e+02,6.884e+01,5.611e+00,4.834e+02,0.589,0.321,0.401,0.115,0.116
195.5,3.804e+02,5.413e+01,5.138e+00,4.397e+02,0.600,0.302,0.409,0.102,0.127
197.0,2.058e+02,3.109e+01,2.306e+00,2.392e+02,0.611,0.282,0.414,0.097,0.139
