freq,psd_x,psd_y,psd_z,psd_xyz,zv(43.8),mzv(33.8),ei(42.4),2hump_ei(47.2),3hump_ei(50.6)
50.8,1.057e+03,1.490e+03,4.310e+01,2.590e+03,0.218,0.097,0.044,0.022,0.030
52.3,8.481e+02,1.479e+03,3.795e+01,2.365e+03,0.262,0.089,0.065,0.027,0.028
53.9,5.888e+02,1.432e+03,4.177e+01,2.063e+03,0.305,0.082,0.095,0.031,0.024
55.4,4.876e+02,1.372e+03,5.134e+01,1.911e+03,0.347,0.080,0.128,0.032,0.018
56.9,5.316e+02,1.364e+03,5.682e+01,1.952e+03,0.388,0.085,0.164,0.029,0.013
58.5,4.452e+02,1.219e+03,5.433e+01,1.718e+03,0.427,0.096,0.201,0.027,0.012
60.0,3.623e+02,1.031e+03,5.604e+01,1.449e+03,0.465,0.114,0.239,0.027,0.013
61.6,2.472e+02,8.789e+02,6.810e+01,1.194e+03,0.501,0.135,0.277,0.029,0.014
63.1,1.811e+02,8.149e+02,9.080e+01,1.087e+03,0.535,0.172,0.316,0.034,0.018
64.6,1.772e+02,8.182e+02,1.063e+02,1.102e+03,0.567,0.214,0.354,0.043,0.023
66.2,1.414e+02,7.799e+02,1.077e+02,1.029e+03,0.597,0.256,0.391,0.060,0.025
67.7,1.620e+02,8.301e+02,1.038e+02,1.096e+03,0.625,0.297,0.427,0.087,0.024
69.3,1.852e+02,8.955e+02,1.050e+02,1.186e+03,0.651,0.338,0.460,0.116,0.024
70.8,1.662e+02,1.036e+03,1.080e+02,1.310e+03,0.675,0.377,0.491,0.147,0.025
72.3,1.264e+02,1.463e+03,1.262e+02,1.715e+03,0.697,0.415,0.520,0.180,0.028
73.9,1.362e+02,1.940e+03,1.472e+02,2.223e+03,0.716,0.451,0.545,0.213,0.032
75.4,1.476e+02,2.144e+03,1.517e+02,2.444e+03,0.733,0.484,0.566,0.247,0.038
77.0,1.226e+02,2.103e+03,1.417e+02,2.367e+03,0.747,0.515,0.584,0.281,0.053
78.5,1.029e+02,1.830e+03,1.180e+02,2.051e+03,0.759,0.542,0.598,0.314,0.077
80.0,8.079e+01,1.755e+03,8.738e+01,1.923e+03,0.769,0.566,0.607,0.345,0.104
81.6,8.019e+01,1.614e+03,6.848e+01,1.763e+03,0.776,0.586,0.613,0.374,0.132
83.1,8.165e+01,1.539e+03,5.720e+01,1.678e+03,0.781,0.602,0.614,0.400,0.162
84.7,9.384e+01,1.558e+03,5.365e+01,1.705e+03,0.784,0.614,0.611,0.423,0.192
86.2,8.959e+01,1.813e+03,6.492e+01,1.967e+03,0.784,0.622,0.604,0.443,0.222
87.7,7.423e+01,1.765e+03,8.425e+01,1.924e+03,0.782,0.625,0.593,0.458,0.251
89.3,7.662e+01,1.508e+03,9.556e+01,1.680e+03,0.777,0.625,0.579,0.470,0.278
90.8,8.727e+01,1.276e+03,9.760e+01,1.461e+03,0.770,0.620,0.560,0.476,0.303
92.3,1.049e+02,1.213e+03,9.334e+01,1.411e+03,0.761,0.612,0.539,0.479,0.325
93.9,1.194e+02,1.205e+03,9.523e+01,1.420e+03,0.749,0.599,0.514,0.477,0.343
95.4,1.278e+02,1.139e+03,9.214e+01,1.359e+03,0.736,0.583,0.487,0.471,0.357
97.0,1.316e+02,1.251e+03,8.627e+01,1.469e+03,0.720,0.563,0.458,0.460,0.366
98.5,1.352e+02,1.523e+03,8.098e+01,1.739e+03,0.702,0.541,0.427,0.446,0.371
100.0,1.460e+02,1.728e+03,1.119e+02,1.986e+03,0.683,0.515,0.394,0.428,0.371
101.6,1.461e+02,1.656e+03,1.064e+02,1.908e+03,0.661,0.487,0.361,0.407,0.367
103.1,1.479e+02,1.822e+03,1.036e+02,2.074e+03,0.638,0.457,0.327,0.383,0.358
104.7,1.513e+02,1.764e+03,9.108e+01,2.006e+03,0.613,0.425,0.293,0.356,0.346
106.2,1.685e+02,1.618e+03,8.089e+01,1.868e+03,0.586,0.392,0.259,0.328,0.329
107.7,1.552e+02,1.651e+03,8.374e+01,1.890e+03,0.558,0.358,0.226,0.299,0.309
109.3,1.518e+02,1.899e+03,1.051e+02,2.156e+03,0.529,0.323,0.194,0.269,0.287
110.8,1.704e+02,2.149e+03,1.302e+02,2.450e+03,0.499,0.289,0.165,0.239,0.263
112.4,1.957e+02,2.292e+03,1.525e+02,2.640e+03,0.467,0.255,0.151,0.209,0.237
113.9,2.164e+02,2.656e+03,1.916e+02,3.064e+03,0.435,0.225,0.139,0.180,0.210
115.4,2.426e+02,3.213e+03,2.350e+02,3.691e+03,0.402,0.211,0.128,0.152,0.183
117.0,2.835e+02,3.724e+03,2.599e+02,4.267e+03,0.375,0.198,0.119,0.126,0.157
118.5,3.205e+02,4.665e+03,2.930e+02,5.279e+03,0.358,0.187,0.111,0.103,0.132
120.1,4.712e+02,4.847e+03,2.810e+02,5.599e+03,0.342,0.177,0.105,0.090,0.108
121.6,8.551e+02,4.653e+03,2.812e+02,5.789e+03,0.327,0.169,0.101,0.082,0.087
123.1,1.237e+03,4.763e+03,3.004e+02,6.300e+03,0.314,0.163,0.098,0.075,0.068
124.7,1.300e+03,5.050e+03,3.323e+02,6.682e+03,0.303,0.158,0.096,0.069,0.061
126.2,1.164e+03,3.367e+03,2.280e+02,4.759e+03,0.294,0.155,0.095,0.064,0.055
127.7,1.232e+03,3.512e+03,2.327e+02,4.976e+03,0.287,0.152,0.096,0.060,0.050
129.3,1.597e+03,6.567e+03,4.196e+02,8.584e+03,0.284,0.151,0.097,0.056,0.046
130.8,1.055e+03,9.594e+03,5.718e+02,1.122e+04,0.282,0.150,0.100,0.054,0.043
132.4,7.742e+02,1.231e+04,7.394e+02,1.383e+04,0.284,0.150,0.103,0.051,0.040
133.9,4.466e+02,1.120e+04,6.783e+02,1.233e+04,0.287,0.150,0.108,0.050,0.038
135.4,2.934e+02,7.095e+03,4.208e+02,7.809e+03,0.293,0.150,0.114,0.048,0.036
137.0,3.460e+02,4.951e+03,2.816e+02,5.579e+03,0.301,0.151,0.120,0.048,0.034
138.5,3.617e+02,4.614e+03,2.563e+02,5.232e+03,0.310,0.153,0.128,0.047,0.033
140.1,3.729e+02,4.901e+03,2.694e+02,5.544e+03,0.321,0.155,0.136,0.047,0.032
141.6,3.742e+02,4.679e+03,2.502e+02,5.304e+03,0.333,0.157,0.145,0.047,0.031
143.1,3.539e+02,3.917e+03,2.039e+02,4.475e+03,0.345,0.160,0.158,0.047,0.030
144.7,3.397e+02,3.261e+03,1.663e+02,3.766e+03,0.358,0.164,0.182,0.048,0.030
146.2,3.324e+02,2.670e+03,1.370e+02,3.140e+03,0.379,0.168,0.206,0.049,0.030
147.8,3.441e+02,2.156e+03,1.129e+02,2.613e+03,0.407,0.173,0.230,0.051,0.029
149.3,3.453e+02,1.814e+03,9.323e+01,2.253e+03,0.433,0.179,0.254,0.053,0.029
150.8,3.244e+02,1.564e+03,7.880e+01,1.967e+03,0.459,0.186,0.277,0.055,0.029
152.4,3.139e+02,1.301e+03,6.420e+01,1.679e+03,0.483,0.193,0.300,0.057,0.030
153.9,2.332e+02,1.149e+03,5.862e+01,1.441e+03,0.506,0.201,0.321,0.060,0.030
155.5,1.776e+02,1.019e+03,5.197e+01,1.249e+03,0.527,0.209,0.341,0.063,0.030
157.0,1.721e+02,8.250e+02,3.969e+01,1.037e+03,0.547,0.232,0.359,0.067,0.031
158.5,1.778e+02,7.301e+02,3.531e+01,9.432e+02,0.565,0.255,0.375,0.071,0.031
160.1,1.947e+02,6.984e+02,3.557e+01,9.287e+02,0.581,0.279,0.388,0.075,0.032
161.6,2.065e+02,6.123e+02,3.222e+01,8.510e+02,0.596,0.302,0.400,0.080,0.033
163.1,1.981e+02,6.389e+02,3.405e+01,8.710e+02,0.608,0.324,0.409,0.087,0.034
164.7,1.627e+02,5.454e+02,2.812e+01,7.362e+02,0.619,0.345,0.415,0.102,0.035
166.2,1.422e+02,3.804e+02,1.831e+01,5.409e+02,0.629,0.364,0.419,0.118,0.037
167.8,1.491e+02,3.650e+02,1.789e+01,5.321e+02,0.636,0.382,0.421,0.135,0.038
169.3,1.530e+02,3.602e+02,1.721e+01,5.304e+02,0.642,0.397,0.419,0.152,0.040
170.8,1.489e+02,3.654e+02,1.677e+01,5.311e+02,0.645,0.411,0.415,0.169,0.042
172.4,1.518e+02,3.179e+02,1.576e+01,4.855e+02,0.647,0.422,0.409,0.186,0.044
173.9,1.410e+02,2.641e+02,1.281e+01,4.179e+02,0.647,0.431,0.400,0.202,0.047
175.5,1.431e+02,2.273e+02,1.153e+01,3.819e+02,0.646,0.437,0.390,0.217,0.049
177.0,1.499e+02,2.104e+02,1.068e+01,3.711e+02,0.642,0.441,0.377,0.231,0.052
178.5,1.453e+02,2.048e+02,1.008e+01,3.602e+02,0.637,0.442,0.362,0.244,0.056
180.1,1.281e+02,1.998e+02,9.769e+00,3.377e+02,0.630,0.441,0.346,0.254,0.066
181.6,1.063e+02,1.902e+02,9.670e+00,3.062e+02,0.621,0.437,0.328,0.263,0.077
183.2,9.838e+01,1.766e+02,8.970e+00,2.839e+02,0.611,0.431,0.310,0.269,0.089
184.7,1.066e+02,1.603e+02,8.203e+00,2.751e+02,0.600,0.422,0.290,0.274,0.101
186.2,1.144e+02,1.402e+02,7.418e+00,2.621e+02,0.586,0.412,0.270,0.276,0.113
187.8,1.102e+02,1.246e+02,6.451e+00,2.413e+02,0.572,0.400,0.250,0.276,0.125
189.3,1.120e+02,1.299e+02,7.104e+00,2.490e+02,0.556,0.385,0.229,0.274,0.137
190.9,1.147e+02,1.435e+02,7.761e+00,2.660e+02,0.539,0.370,0.210,0.269,0.148
192.4,1.100e+02,1.545e+02,8.405e+00,2.730e+02,0.521,0.353,0.190,0.263,0.158
193.9,1.133e+02,1.844e+02,9.339e+00,3.069e+02,0.502,0.335,0.182,0.255,0.167
195.5,1.171e+02,1.625e+02,8.475e+00,2.880e+02,0.483,0.316,0.176,0.245,0.174
197.0,5.402e+01,5.983e+01,3.232e+00,1.171e+02,0.462,0.297,0.171,0.233,0.179
