freq,psd_x,psd_y,psd_z,psd_xyz,zv(64.0),mzv(43.6),ei(55.0),2hump_ei(67.8),3hump_ei(81.0)
63.9,4.411e+03,9.245e+03,5.773e+02,1.423e+04,0.062,0.108,0.032,0.018,0.018
65.4,3.805e+03,9.239e+03,5.430e+02,1.359e+04,0.068,0.097,0.041,0.013,0.014
67.0,3.229e+03,8.406e+03,5.393e+02,1.217e+04,0.085,0.091,0.053,0.011,0.012
68.5,2.700e+03,7.223e+03,4.959e+02,1.042e+04,0.107,0.085,0.075,0.011,0.012
70.1,2.211e+03,5.986e+03,4.609e+02,8.658e+03,0.135,0.081,0.099,0.013,0.015
71.7,1.807e+03,4.963e+03,4.063e+02,7.176e+03,0.166,0.081,0.125,0.017,0.018
73.2,1.531e+03,4.334e+03,3.209e+02,6.185e+03,0.198,0.084,0.152,0.022,0.022
74.8,1.328e+03,3.781e+03,2.545e+02,5.364e+03,0.229,0.092,0.180,0.026,0.025
76.3,1.118e+03,3.137e+03,2.058e+02,4.461e+03,0.259,0.103,0.209,0.030,0.027
77.9,8.902e+02,2.390e+03,1.727e+02,3.453e+03,0.289,0.118,0.239,0.031,0.029
79.4,7.099e+02,1.773e+03,1.528e+02,2.636e+03,0.319,0.136,0.269,0.032,0.030
81.0,5.788e+02,1.332e+03,1.410e+02,2.052e+03,0.348,0.164,0.300,0.031,0.030
82.6,4.528e+02,1.016e+03,1.248e+02,1.594e+03,0.376,0.196,0.330,0.028,0.029
84.1,3.414e+02,8.847e+02,1.074e+02,1.333e+03,0.404,0.229,0.359,0.027,0.027
85.7,2.597e+02,9.415e+02,9.314e+01,1.294e+03,0.431,0.262,0.388,0.027,0.025
87.2,2.147e+02,1.065e+03,8.105e+01,1.361e+03,0.457,0.295,0.416,0.028,0.022
88.8,2.090e+02,1.130e+03,7.341e+01,1.412e+03,0.482,0.327,0.443,0.030,0.018
90.3,2.128e+02,1.047e+03,6.344e+01,1.323e+03,0.507,0.358,0.468,0.033,0.014
91.9,2.009e+02,8.720e+02,5.245e+01,1.125e+03,0.530,0.389,0.492,0.039,0.013
93.5,1.722e+02,7.449e+02,4.731e+01,9.644e+02,0.553,0.418,0.515,0.046,0.012
95.0,1.423e+02,7.539e+02,4.584e+01,9.420e+02,0.575,0.446,0.535,0.060,0.012
96.6,1.078e+02,9.990e+02,3.851e+01,1.145e+03,0.596,0.473,0.553,0.078,0.013
98.1,8.525e+01,1.308e+03,2.615e+01,1.419e+03,0.615,0.498,0.569,0.098,0.014
99.7,8.866e+01,1.512e+03,2.341e+01,1.624e+03,0.634,0.521,0.583,0.119,0.015
101.3,9.234e+01,1.661e+03,3.166e+01,1.785e+03,0.652,0.542,0.594,0.141,0.019
102.8,9.950e+01,1.808e+03,4.789e+01,1.955e+03,0.669,0.561,0.603,0.163,0.022
104.4,1.002e+02,1.939e+03,5.557e+01,2.094e+03,0.684,0.578,0.609,0.187,0.024
105.9,9.187e+01,2.074e+03,5.155e+01,2.217e+03,0.699,0.592,0.613,0.211,0.025
107.5,1.033e+02,2.135e+03,5.672e+01,2.295e+03,0.712,0.604,0.614,0.234,0.025
109.0,1.295e+02,2.125e+03,7.136e+01,2.326e+03,0.724,0.613,0.613,0.258,0.024
110.6,1.528e+02,2.068e+03,8.078e+01,2.301e+03,0.736,0.620,0.609,0.282,0.023
112.2,1.665e+02,1.882e+03,8.086e+01,2.129e+03,0.746,0.624,0.603,0.305,0.024
113.7,1.643e+02,1.704e+03,7.469e+01,1.943e+03,0.754,0.626,0.594,0.328,0.025
115.3,1.459e+02,1.644e+03,6.586e+01,1.856e+03,0.762,0.625,0.583,0.349,0.027
116.8,1.132e+02,1.625e+03,5.418e+01,1.792e+03,0.769,0.621,0.570,0.369,0.029
118.4,7.925e+01,1.609e+03,4.404e+01,1.732e+03,0.774,0.615,0.554,0.389,0.032
119.9,5.213e+01,1.568e+03,3.436e+01,1.655e+03,0.778,0.607,0.537,0.406,0.036
121.5,3.320e+01,1.546e+03,2.769e+01,1.607e+03,0.781,0.596,0.518,0.422,0.041
123.1,2.329e+01,1.481e+03,2.465e+01,1.529e+03,0.783,0.583,0.497,0.436,0.051
124.6,1.837e+01,1.407e+03,2.316e+01,1.448e+03,0.784,0.568,0.475,0.449,0.066
126.2,1.606e+01,1.352e+03,2.116e+01,1.389e+03,0.784,0.551,0.452,0.459,0.083
127.7,1.656e+01,1.316e+03,2.035e+01,1.353e+03,0.782,0.532,0.428,0.467,0.099
129.3,1.691e+01,1.287e+03,2.026e+01,1.325e+03,0.780,0.512,0.402,0.473,0.117
130.8,1.694e+01,1.178e+03,1.975e+01,1.215e+03,0.776,0.490,0.376,0.477,0.136
132.4,1.316e+01,7.504e+02,1.710e+01,7.807e+02,0.771,0.466,0.350,0.479,0.154
134.0,5.677e+00,1.325e+02,1.030e+01,1.484e+02,0.765,0.442,0.323,0.478,0.173
135.5,3.564e+00,1.809e+01,6.647e+00,2.830e+01,0.758,0.416,0.297,0.476,0.193
137.1,3.583e+00,1.500e+01,5.426e+00,2.400e+01,0.750,0.390,0.270,0.471,0.212
138.6,4.235e+00,1.329e+01,6.059e+00,2.358e+01,0.741,0.363,0.244,0.464,0.230
140.2,4.862e+00,1.310e+01,7.201e+00,2.516e+01,0.731,0.336,0.219,0.455,0.248
141.8,5.670e+00,1.353e+01,7.671e+00,2.688e+01,0.719,0.309,0.194,0.444,0.266
143.3,6.889e+00,1.403e+01,7.950e+00,2.887e+01,0.707,0.282,0.170,0.431,0.283
144.9,7.800e+00,1.581e+01,8.948e+00,3.256e+01,0.694,0.256,0.157,0.417,0.298
146.4,8.086e+00,1.587e+01,8.549e+00,3.251e+01,0.680,0.230,0.147,0.401,0.313
148.0,8.527e+00,1.312e+01,8.898e+00,3.054e+01,0.665,0.217,0.137,0.384,0.326
149.5,9.891e+00,1.181e+01,1.095e+01,3.265e+01,0.650,0.207,0.129,0.366,0.338
151.1,1.136e+01,1.174e+01,1.288e+01,3.597e+01,0.633,0.197,0.121,0.347,0.348
152.7,1.162e+01,1.072e+01,1.413e+01,3.647e+01,0.616,0.188,0.115,0.327,0.356
154.2,1.128e+01,1.153e+01,1.521e+01,3.802e+01,0.598,0.180,0.109,0.306,0.363
155.8,1.130e+01,1.126e+01,1.711e+01,3.967e+01,0.579,0.174,0.105,0.285,0.368
157.3,1.296e+01,1.018e+01,2.055e+01,4.369e+01,0.560,0.168,0.101,0.264,0.371
158.9,1.542e+01,9.758e+00,2.547e+01,5.066e+01,0.540,0.163,0.099,0.243,0.372
160.4,1.786e+01,9.734e+00,3.069e+01,5.828e+01,0.519,0.159,0.097,0.221,0.371
162.0,1.884e+01,1.156e+01,3.418e+01,6.459e+01,0.498,0.156,0.096,0.201,0.369
163.6,1.897e+01,1.219e+01,3.873e+01,6.989e+01,0.476,0.154,0.095,0.180,0.364
165.1,1.867e+01,1.251e+01,4.140e+01,7.258e+01,0.454,0.152,0.095,0.161,0.358
166.7,1.867e+01,1.381e+01,4.143e+01,7.391e+01,0.431,0.151,0.096,0.142,0.351
168.2,1.936e+01,1.851e+01,4.339e+01,8.126e+01,0.408,0.150,0.098,0.124,0.341
169.8,2.086e+01,2.431e+01,4.880e+01,9.398e+01,0.385,0.150,0.100,0.107,0.331
171.4,2.147e+01,3.220e+01,5.260e+01,1.063e+02,0.372,0.150,0.103,0.095,0.319
172.9,2.121e+01,4.019e+01,5.633e+01,1.177e+02,0.360,0.150,0.106,0.088,0.306
174.5,2.145e+01,5.143e+01,6.621e+01,1.391e+02,0.348,0.150,0.110,0.083,0.291
176.0,2.401e+01,6.772e+01,8.341e+01,1.751e+02,0.338,0.151,0.115,0.077,0.276
177.6,3.049e+01,8.760e+01,1.163e+02,2.344e+02,0.328,0.152,0.120,0.073,0.261
179.1,3.893e+01,1.018e+02,1.502e+02,2.909e+02,0.318,0.153,0.126,0.069,0.244
180.7,4.541e+01,1.074e+02,1.727e+02,3.255e+02,0.310,0.155,0.132,0.065,0.228
182.3,4.890e+01,1.046e+02,1.821e+02,3.356e+02,0.302,0.156,0.139,0.062,0.211
183.8,4.764e+01,9.279e+01,1.743e+02,3.148e+02,0.296,0.159,0.146,0.059,0.194
185.4,4.284e+01,7.975e+01,1.555e+02,2.781e+02,0.291,0.161,0.155,0.057,0.177
186.9,3.700e+01,6.648e+01,1.329e+02,2.363e+02,0.287,0.164,0.173,0.055,0.160
188.5,3.179e+01,5.137e+01,1.106e+02,1.938e+02,0.284,0.168,0.192,0.053,0.144
190.0,2.734e+01,3.902e+01,9.245e+01,1.588e+02,0.283,0.172,0.210,0.051,0.129
191.6,2.254e+01,3.123e+01,7.449e+01,1.283e+02,0.282,0.176,0.229,0.050,0.114
193.2,1.773e+01,2.604e+01,5.788e+01,1.017e+02,0.283,0.181,0.248,0.049,0.099
194.7,1.643e+01,2.696e+01,5.175e+01,9.514e+01,0.285,0.187,0.266,0.048,0.086
196.3,1.576e+01,2.818e+01,5.035e+01,9.430e+01,0.289,0.192,0.284,0.048,0.074
197.8,1.491e+01,2.995e+01,4.643e+01,9.129e+01,0.293,0.198,0.302,0.047,0.065
199.4,1.411e+01,3.185e+01,4.342e+01,8.937e+01,0.298,0.205,0.318,0.047,0.061
