freq,psd_x,psd_y,psd_z,psd_xyz,zv(64.6),mzv(66.6),ei(79.6),2hump_ei(99.2),3hump_ei(118.6)
127.7,2.987e+02,5.053e+02,2.215e+02,1.026e+03,0.784,0.218,0.433,0.028,0.022
129.2,3.127e+02,4.825e+02,2.490e+02,1.044e+03,0.782,0.239,0.451,0.029,0.019
130.8,3.114e+02,4.404e+02,2.720e+02,1.024e+03,0.779,0.261,0.469,0.031,0.016
132.3,2.145e+02,3.090e+02,2.060e+02,7.295e+02,0.775,0.282,0.485,0.034,0.014
133.9,4.607e+01,8.971e+01,4.341e+01,1.792e+02,0.770,0.303,0.501,0.037,0.013
135.5,9.299e+00,3.926e+01,8.160e+00,5.672e+01,0.764,0.324,0.516,0.042,0.013
137.0,9.094e+00,3.437e+01,8.981e+00,5.244e+01,0.757,0.345,0.530,0.047,0.012
138.6,8.818e+00,3.102e+01,9.322e+00,4.916e+01,0.749,0.366,0.544,0.056,0.012
140.1,8.194e+00,3.210e+01,9.159e+00,4.945e+01,0.739,0.386,0.556,0.068,0.012
141.7,7.505e+00,3.282e+01,1.020e+01,5.052e+01,0.729,0.405,0.567,0.081,0.013
143.2,7.937e+00,3.180e+01,1.298e+01,5.272e+01,0.718,0.424,0.577,0.095,0.014
144.8,9.086e+00,3.109e+01,1.622e+01,5.640e+01,0.706,0.442,0.586,0.109,0.015
146.4,9.908e+00,2.995e+01,2.115e+01,6.100e+01,0.693,0.460,0.593,0.123,0.016
147.9,1.128e+01,2.966e+01,2.711e+01,6.805e+01,0.679,0.477,0.600,0.138,0.019
149.5,1.418e+01,3.179e+01,3.340e+01,7.938e+01,0.664,0.494,0.605,0.154,0.021
151.0,1.704e+01,3.407e+01,4.033e+01,9.144e+01,0.649,0.509,0.609,0.170,0.022
152.6,2.035e+01,3.763e+01,4.859e+01,1.066e+02,0.632,0.524,0.612,0.186,0.024
154.1,2.515e+01,5.054e+01,6.072e+01,1.364e+02,0.615,0.538,0.614,0.202,0.025
155.7,3.332e+01,6.535e+01,8.119e+01,1.799e+02,0.597,0.551,0.614,0.218,0.025
157.3,3.953e+01,7.010e+01,9.484e+01,2.045e+02,0.579,0.563,0.613,0.234,0.025
158.8,4.523e+01,7.617e+01,1.058e+02,2.272e+02,0.559,0.574,0.611,0.251,0.024
160.4,5.264e+01,8.605e+01,1.215e+02,2.602e+02,0.540,0.584,0.608,0.267,0.023
161.9,5.667e+01,9.585e+01,1.291e+02,2.816e+02,0.519,0.593,0.604,0.283,0.023
163.5,5.727e+01,9.788e+01,1.295e+02,2.847e+02,0.498,0.600,0.598,0.299,0.024
165.0,5.717e+01,9.714e+01,1.231e+02,2.774e+02,0.477,0.607,0.592,0.315,0.025
166.6,5.806e+01,9.324e+01,1.147e+02,2.660e+02,0.455,0.613,0.584,0.330,0.025
168.2,5.669e+01,8.868e+01,1.038e+02,2.491e+02,0.432,0.618,0.575,0.344,0.026
169.7,5.396e+01,8.389e+01,9.037e+01,2.282e+02,0.410,0.621,0.566,0.359,0.028
171.3,5.302e+01,8.505e+01,8.217e+01,2.202e+02,0.387,0.624,0.555,0.372,0.029
172.8,5.180e+01,8.691e+01,7.631e+01,2.150e+02,0.373,0.625,0.543,0.385,0.031
174.4,5.066e+01,8.611e+01,7.680e+01,2.136e+02,0.361,0.626,0.531,0.398,0.034
175.9,5.364e+01,9.129e+01,8.764e+01,2.326e+02,0.349,0.625,0.517,0.410,0.037
177.5,5.973e+01,1.011e+02,1.104e+02,2.713e+02,0.339,0.623,0.503,0.420,0.040
179.1,6.972e+01,1.135e+02,1.417e+02,3.250e+02,0.329,0.620,0.488,0.431,0.045
180.6,8.243e+01,1.324e+02,1.801e+02,3.950e+02,0.319,0.616,0.473,0.440,0.054
182.2,9.580e+01,1.444e+02,2.222e+02,4.624e+02,0.311,0.611,0.457,0.448,0.064
183.7,1.082e+02,1.526e+02,2.637e+02,5.245e+02,0.303,0.605,0.440,0.455,0.075
185.3,1.168e+02,1.578e+02,2.977e+02,5.723e+02,0.297,0.598,0.423,0.462,0.086
186.8,1.182e+02,1.532e+02,3.063e+02,5.777e+02,0.292,0.590,0.405,0.467,0.098
188.4,1.159e+02,1.549e+02,2.907e+02,5.614e+02,0.287,0.581,0.388,0.472,0.110
190.0,1.124e+02,1.601e+02,2.794e+02,5.519e+02,0.285,0.571,0.370,0.475,0.122
191.5,1.090e+02,1.607e+02,2.796e+02,5.493e+02,0.283,0.560,0.351,0.477,0.135
193.1,1.087e+02,1.554e+02,2.907e+02,5.548e+02,0.282,0.549,0.333,0.479,0.148
194.6,1.161e+02,1.544e+02,3.278e+02,5.983e+02,0.283,0.536,0.314,0.479,0.161
196.2,1.058e+02,1.396e+02,3.282e+02,5.736e+02,0.285,0.523,0.296,0.478,0.174
197.7,9.449e+01,1.339e+02,3.166e+02,5.450e+02,0.288,0.510,0.278,0.477,0.187
199.3,8.996e+01,1.299e+02,3.129e+02,5.328e+02,0.292,0.495,0.260,0.474,0.200
