freq,psd_x,psd_y,psd_z,psd_xyz,zv(64.8),mzv(66.6),ei(79.4),2hump_ei(99.0),3hump_ei(118.8)
127.8,2.901e+02,5.500e+02,2.189e+02,1.059e+03,0.784,0.219,0.438,0.028,0.022
129.3,3.109e+02,5.173e+02,2.521e+02,1.080e+03,0.782,0.241,0.456,0.029,0.019
130.9,3.130e+02,4.636e+02,2.856e+02,1.062e+03,0.780,0.262,0.473,0.031,0.017
132.4,2.087e+02,3.069e+02,2.126e+02,7.281e+02,0.776,0.283,0.490,0.034,0.014
134.0,3.915e+01,9.146e+01,3.890e+01,1.695e+02,0.771,0.305,0.506,0.038,0.013
135.6,1.026e+01,5.056e+01,7.590e+00,6.841e+01,0.765,0.326,0.520,0.043,0.013
137.1,9.279e+00,4.223e+01,8.323e+00,5.983e+01,0.758,0.346,0.534,0.048,0.012
138.7,8.119e+00,3.613e+01,9.054e+00,5.330e+01,0.750,0.367,0.547,0.059,0.012
140.2,8.322e+00,3.708e+01,9.774e+00,5.517e+01,0.742,0.387,0.559,0.071,0.012
141.8,8.871e+00,3.771e+01,1.132e+01,5.790e+01,0.732,0.406,0.570,0.084,0.013
143.3,9.635e+00,3.640e+01,1.334e+01,5.937e+01,0.721,0.425,0.579,0.098,0.014
144.9,1.082e+01,3.690e+01,1.627e+01,6.399e+01,0.709,0.444,0.588,0.112,0.014
146.5,1.158e+01,3.568e+01,1.991e+01,6.716e+01,0.696,0.461,0.595,0.127,0.016
148.0,1.301e+01,3.335e+01,2.418e+01,7.054e+01,0.682,0.478,0.601,0.142,0.018
149.6,1.478e+01,3.437e+01,2.961e+01,7.876e+01,0.668,0.495,0.606,0.158,0.020
151.1,1.710e+01,3.562e+01,3.585e+01,8.857e+01,0.653,0.510,0.610,0.174,0.022
152.7,2.106e+01,4.182e+01,4.454e+01,1.074e+02,0.636,0.525,0.613,0.190,0.024
154.3,2.773e+01,6.007e+01,5.800e+01,1.458e+02,0.619,0.539,0.614,0.206,0.025
155.8,3.502e+01,7.242e+01,7.644e+01,1.839e+02,0.602,0.551,0.614,0.222,0.025
157.4,4.160e+01,7.921e+01,9.184e+01,2.126e+02,0.583,0.563,0.613,0.239,0.025
158.9,4.749e+01,8.095e+01,1.050e+02,2.334e+02,0.564,0.574,0.610,0.255,0.024
160.5,5.683e+01,8.986e+01,1.225e+02,2.692e+02,0.545,0.584,0.607,0.271,0.023
162.0,6.644e+01,1.047e+02,1.415e+02,3.127e+02,0.524,0.593,0.602,0.288,0.023
163.6,7.164e+01,1.154e+02,1.539e+02,3.410e+02,0.504,0.601,0.596,0.303,0.024
165.2,7.344e+01,1.180e+02,1.563e+02,3.477e+02,0.482,0.608,0.589,0.319,0.024
166.7,7.285e+01,1.148e+02,1.485e+02,3.361e+02,0.460,0.614,0.581,0.334,0.025
168.3,6.993e+01,1.096e+02,1.363e+02,3.158e+02,0.438,0.618,0.572,0.349,0.026
169.8,6.508e+01,9.781e+01,1.203e+02,2.832e+02,0.416,0.622,0.562,0.363,0.028
171.4,6.132e+01,8.738e+01,1.046e+02,2.533e+02,0.393,0.624,0.551,0.376,0.029
172.9,5.860e+01,8.303e+01,9.206e+01,2.337e+02,0.376,0.625,0.539,0.389,0.031
174.5,5.822e+01,8.460e+01,8.589e+01,2.287e+02,0.364,0.626,0.526,0.401,0.034
176.1,6.397e+01,9.233e+01,9.669e+01,2.530e+02,0.352,0.625,0.512,0.413,0.036
177.6,7.363e+01,1.035e+02,1.265e+02,3.035e+02,0.342,0.623,0.498,0.424,0.040
179.2,8.666e+01,1.177e+02,1.563e+02,3.606e+02,0.331,0.620,0.483,0.433,0.043
180.7,9.919e+01,1.277e+02,1.884e+02,4.153e+02,0.322,0.616,0.467,0.442,0.053
182.3,1.108e+02,1.379e+02,2.305e+02,4.793e+02,0.313,0.610,0.450,0.450,0.063
183.9,1.160e+02,1.513e+02,2.777e+02,5.450e+02,0.305,0.604,0.434,0.458,0.074
185.4,1.204e+02,1.689e+02,3.098e+02,5.990e+02,0.299,0.597,0.416,0.464,0.085
187.0,1.248e+02,1.762e+02,3.222e+02,6.232e+02,0.293,0.589,0.399,0.469,0.097
188.5,1.322e+02,1.763e+02,3.412e+02,6.497e+02,0.289,0.580,0.381,0.473,0.109
190.1,1.296e+02,1.776e+02,3.323e+02,6.395e+02,0.285,0.570,0.362,0.476,0.121
191.6,1.191e+02,1.779e+02,3.054e+02,6.024e+02,0.283,0.559,0.344,0.478,0.133
193.2,1.214e+02,1.639e+02,3.164e+02,6.017e+02,0.282,0.548,0.326,0.479,0.146
194.8,1.269e+02,1.519e+02,3.590e+02,6.378e+02,0.283,0.535,0.307,0.479,0.159
196.3,1.147e+02,1.265e+02,3.578e+02,5.990e+02,0.284,0.522,0.289,0.478,0.172
197.9,1.085e+02,1.134e+02,3.640e+02,5.859e+02,0.287,0.508,0.270,0.476,0.185
199.4,1.095e+02,1.106e+02,3.666e+02,5.867e+02,0.290,0.494,0.252,0.473,0.198
