freq,psd_x,psd_y,psd_z,psd_xyz,zv(65.4),mzv(41.4),ei(57.0),2hump_ei(68.8),3hump_ei(82.6)
40.5,3.185e+02,5.760e+03,1.871e+01,6.097e+03,0.521,0.038,0.131,0.099,0.091
42.1,9.063e+02,9.005e+03,3.600e+01,9.947e+03,0.490,0.036,0.102,0.076,0.071
43.6,1.933e+03,1.275e+04,5.242e+01,1.474e+04,0.460,0.047,0.076,0.056,0.056
45.2,2.333e+03,1.281e+04,4.671e+01,1.519e+04,0.428,0.067,0.053,0.041,0.045
46.7,2.714e+03,1.170e+04,4.304e+01,1.445e+04,0.397,0.087,0.035,0.031,0.039
48.3,3.082e+03,8.596e+03,3.767e+01,1.172e+04,0.365,0.103,0.022,0.027,0.037
49.9,3.482e+03,4.524e+03,3.013e+01,8.036e+03,0.332,0.116,0.020,0.029,0.037
51.4,3.908e+03,2.168e+03,3.232e+01,6.108e+03,0.300,0.125,0.026,0.032,0.039
53.0,4.031e+03,1.257e+03,3.398e+01,5.322e+03,0.267,0.131,0.033,0.036,0.040
54.5,4.156e+03,1.138e+03,3.261e+01,5.327e+03,0.234,0.133,0.037,0.038,0.040
56.1,4.298e+03,1.484e+03,3.231e+01,5.814e+03,0.201,0.132,0.040,0.038,0.039
57.7,4.591e+03,2.528e+03,4.398e+01,7.163e+03,0.169,0.127,0.039,0.037,0.037
59.2,4.812e+03,4.290e+03,8.895e+01,9.191e+03,0.136,0.119,0.036,0.035,0.034
60.8,4.768e+03,6.223e+03,2.329e+02,1.122e+04,0.107,0.107,0.031,0.032,0.030
62.3,4.954e+03,8.620e+03,5.678e+02,1.414e+04,0.085,0.096,0.029,0.027,0.026
63.9,5.074e+03,1.072e+04,8.538e+02,1.665e+04,0.068,0.090,0.028,0.022,0.022
65.4,4.330e+03,1.044e+04,7.866e+02,1.556e+04,0.062,0.084,0.030,0.016,0.017
67.0,3.516e+03,9.053e+03,6.705e+02,1.324e+04,0.069,0.081,0.036,0.012,0.013
68.6,2.882e+03,7.629e+03,5.878e+02,1.110e+04,0.086,0.081,0.046,0.011,0.012
70.1,2.249e+03,6.265e+03,4.563e+02,8.970e+03,0.108,0.087,0.062,0.011,0.013
71.7,1.733e+03,5.278e+03,3.400e+02,7.351e+03,0.136,0.097,0.084,0.014,0.015
73.2,1.407e+03,4.757e+03,2.980e+02,6.462e+03,0.167,0.111,0.108,0.019,0.019
74.8,1.193e+03,4.291e+03,2.728e+02,5.757e+03,0.197,0.128,0.134,0.024,0.022
76.4,9.975e+02,3.608e+03,2.295e+02,4.835e+03,0.228,0.152,0.160,0.027,0.025
77.9,7.823e+02,2.854e+03,1.890e+02,3.825e+03,0.258,0.186,0.188,0.030,0.027
79.5,6.156e+02,2.276e+03,1.690e+02,3.061e+03,0.287,0.220,0.216,0.032,0.029
81.0,4.973e+02,1.889e+03,1.610e+02,2.547e+03,0.316,0.255,0.245,0.032,0.030
82.6,3.919e+02,1.626e+03,1.450e+02,2.163e+03,0.345,0.289,0.274,0.030,0.030
84.1,3.074e+02,1.510e+03,1.263e+02,1.944e+03,0.373,0.323,0.303,0.027,0.029
85.7,2.534e+02,1.546e+03,1.074e+02,1.907e+03,0.400,0.356,0.332,0.027,0.027
87.3,2.241e+02,1.640e+03,8.571e+01,1.949e+03,0.426,0.389,0.361,0.027,0.025
88.8,2.222e+02,1.642e+03,7.026e+01,1.935e+03,0.452,0.420,0.389,0.028,0.022
90.4,2.215e+02,1.480e+03,5.731e+01,1.758e+03,0.477,0.449,0.416,0.030,0.018
91.9,2.004e+02,1.243e+03,4.617e+01,1.490e+03,0.501,0.477,0.442,0.034,0.014
93.5,1.720e+02,1.062e+03,4.151e+01,1.275e+03,0.524,0.503,0.466,0.040,0.013
95.1,1.436e+02,9.906e+02,3.722e+01,1.171e+03,0.547,0.527,0.490,0.047,0.012
96.6,1.152e+02,1.101e+03,2.920e+01,1.246e+03,0.568,0.548,0.511,0.062,0.012
98.2,1.058e+02,1.295e+03,2.026e+01,1.421e+03,0.589,0.567,0.531,0.080,0.013
99.7,1.122e+02,1.408e+03,1.816e+01,1.539e+03,0.609,0.584,0.549,0.100,0.014
101.3,1.191e+02,1.463e+03,1.929e+01,1.601e+03,0.627,0.598,0.565,0.120,0.015
102.8,1.331e+02,1.499e+03,2.521e+01,1.657e+03,0.645,0.609,0.579,0.142,0.018
104.4,1.440e+02,1.532e+03,2.844e+01,1.704e+03,0.662,0.617,0.591,0.165,0.021
106.0,1.379e+02,1.634e+03,2.793e+01,1.800e+03,0.678,0.623,0.600,0.188,0.023
107.5,1.372e+02,1.726e+03,2.669e+01,1.890e+03,0.692,0.625,0.607,0.211,0.025
109.1,1.501e+02,1.708e+03,2.912e+01,1.887e+03,0.706,0.625,0.612,0.235,0.025
110.6,1.567e+02,1.679e+03,3.070e+01,1.867e+03,0.718,0.622,0.614,0.258,0.024
112.2,1.593e+02,1.557e+03,3.623e+01,1.752e+03,0.730,0.616,0.614,0.281,0.023
113.8,1.564e+02,1.448e+03,4.440e+01,1.649e+03,0.740,0.608,0.611,0.304,0.024
115.3,1.504e+02,1.420e+03,5.393e+01,1.624e+03,0.750,0.597,0.606,0.326,0.025
116.9,1.359e+02,1.417e+03,6.039e+01,1.613e+03,0.758,0.583,0.599,0.348,0.026
118.4,1.086e+02,1.426e+03,5.542e+01,1.590e+03,0.765,0.567,0.590,0.368,0.028
120.0,7.591e+01,1.448e+03,4.260e+01,1.567e+03,0.771,0.549,0.579,0.387,0.031
121.5,5.010e+01,1.478e+03,3.500e+01,1.563e+03,0.776,0.529,0.565,0.404,0.034
123.1,3.220e+01,1.482e+03,2.808e+01,1.542e+03,0.780,0.507,0.550,0.420,0.038
124.7,2.208e+01,1.464e+03,2.141e+01,1.508e+03,0.782,0.483,0.533,0.435,0.044
126.2,1.729e+01,1.434e+03,1.657e+01,1.468e+03,0.784,0.458,0.514,0.447,0.058
127.8,1.513e+01,1.406e+03,1.361e+01,1.434e+03,0.784,0.432,0.494,0.458,0.073
129.3,1.592e+01,1.353e+03,1.166e+01,1.381e+03,0.783,0.405,0.473,0.466,0.090
130.9,1.550e+01,1.209e+03,1.000e+01,1.235e+03,0.782,0.377,0.450,0.472,0.107
132.5,1.153e+01,7.422e+02,7.595e+00,7.613e+02,0.779,0.349,0.426,0.477,0.124
134.0,6.027e+00,1.611e+02,3.915e+00,1.711e+02,0.775,0.320,0.402,0.479,0.142
135.6,4.222e+00,6.088e+01,2.730e+00,6.783e+01,0.770,0.292,0.377,0.479,0.161
137.1,3.493e+00,4.935e+01,2.231e+00,5.508e+01,0.764,0.263,0.351,0.477,0.180
138.7,2.682e+00,3.945e+01,2.019e+00,4.415e+01,0.757,0.236,0.326,0.472,0.198
140.2,2.198e+00,3.130e+01,2.050e+00,3.554e+01,0.749,0.219,0.300,0.466,0.217
141.8,2.265e+00,2.420e+01,2.396e+00,2.886e+01,0.740,0.208,0.274,0.458,0.235
143.4,2.325e+00,2.017e+01,2.618e+00,2.511e+01,0.730,0.197,0.249,0.447,0.253
144.9,2.487e+00,1.699e+01,3.552e+00,2.303e+01,0.719,0.188,0.224,0.436,0.270
146.5,2.773e+00,1.613e+01,4.659e+00,2.356e+01,0.707,0.180,0.200,0.422,0.286
148.0,3.510e+00,1.818e+01,5.281e+00,2.697e+01,0.694,0.173,0.177,0.407,0.301
149.6,3.760e+00,1.906e+01,5.891e+00,2.871e+01,0.681,0.167,0.161,0.390,0.315
151.2,3.902e+00,2.017e+01,6.183e+00,3.025e+01,0.666,0.162,0.150,0.373,0.328
152.7,3.933e+00,2.000e+01,6.027e+00,2.996e+01,0.651,0.158,0.141,0.354,0.339
154.3,4.091e+00,1.836e+01,5.572e+00,2.803e+01,0.635,0.155,0.132,0.335,0.349
155.8,4.414e+00,1.774e+01,5.739e+00,2.789e+01,0.618,0.153,0.125,0.315,0.357
157.4,5.157e+00,1.724e+01,6.846e+00,2.924e+01,0.600,0.152,0.118,0.294,0.363
158.9,6.334e+00,1.627e+01,8.773e+00,3.138e+01,0.582,0.151,0.112,0.273,0.368
160.5,7.465e+00,1.384e+01,1.070e+01,3.201e+01,0.563,0.150,0.107,0.252,0.371
162.1,8.520e+00,1.060e+01,1.313e+01,3.224e+01,0.543,0.150,0.103,0.231,0.372
163.6,8.959e+00,8.756e+00,1.417e+01,3.188e+01,0.523,0.150,0.100,0.211,0.371
165.2,9.342e+00,1.090e+01,1.334e+01,3.358e+01,0.503,0.150,0.098,0.190,0.369
166.7,9.856e+00,1.387e+01,1.324e+01,3.697e+01,0.481,0.151,0.096,0.171,0.364
168.3,9.802e+00,1.697e+01,1.218e+01,3.896e+01,0.460,0.152,0.095,0.152,0.359
169.9,9.061e+00,2.108e+01,1.007e+01,4.021e+01,0.438,0.153,0.095,0.134,0.351
171.4,7.811e+00,2.636e+01,7.700e+00,4.188e+01,0.416,0.154,0.095,0.117,0.342
173.0,6.307e+00,2.921e+01,7.380e+00,4.290e+01,0.393,0.156,0.096,0.101,0.332
174.5,4.998e+00,3.030e+01,1.262e+01,4.792e+01,0.376,0.159,0.098,0.092,0.320
176.1,4.781e+00,2.956e+01,2.097e+01,5.531e+01,0.364,0.161,0.100,0.086,0.308
177.6,5.885e+00,2.792e+01,3.068e+01,6.449e+01,0.353,0.165,0.103,0.081,0.294
179.2,8.239e+00,2.730e+01,4.151e+01,7.706e+01,0.342,0.168,0.106,0.076,0.279
180.8,1.079e+01,2.934e+01,4.894e+01,8.906e+01,0.332,0.173,0.110,0.071,0.264
182.3,1.338e+01,3.474e+01,5.757e+01,1.057e+02,0.322,0.178,0.114,0.067,0.248
183.9,1.693e+01,4.075e+01,6.884e+01,1.265e+02,0.314,0.183,0.119,0.064,0.232
185.4,2.134e+01,4.701e+01,8.224e+01,1.506e+02,0.306,0.189,0.125,0.061,0.215
187.0,2.498e+01,5.212e+01,9.444e+01,1.715e+02,0.299,0.195,0.131,0.058,0.199
188.6,2.724e+01,5.540e+01,1.030e+02,1.856e+02,0.294,0.201,0.137,0.056,0.182
190.1,2.724e+01,5.776e+01,1.016e+02,1.866e+02,0.289,0.208,0.144,0.054,0.166
191.7,2.474e+01,5.885e+01,9.395e+01,1.775e+02,0.286,0.224,0.151,0.053,0.150
193.2,1.995e+01,6.440e+01,7.548e+01,1.598e+02,0.283,0.244,0.167,0.051,0.134
194.8,1.812e+01,7.285e+01,6.325e+01,1.542e+02,0.282,0.263,0.185,0.050,0.119
196.3,1.774e+01,8.122e+01,5.687e+01,1.558e+02,0.282,0.282,0.203,0.049,0.105
197.9,1.638e+01,8.520e+01,5.067e+01,1.523e+02,0.284,0.301,0.222,0.048,0.092
199.5,1.531e+01,8.562e+01,4.607e+01,1.470e+02,0.286,0.320,0.240,0.048,0.079
