freq,psd_x,psd_y,psd_z,psd_xyz,zv(49.2),mzv(33.0),ei(42.0),2hump_ei(44.0),3hump_ei(53.4)
49.2,2.418e+03,5.895e+01,2.157e+03,4.635e+03,0.062,0.099,0.035,0.029,0.025
50.7,2.704e+03,6.519e+01,2.086e+03,4.855e+03,0.073,0.091,0.048,0.032,0.028
52.2,2.770e+03,7.500e+01,2.068e+03,4.913e+03,0.097,0.084,0.072,0.031,0.030
53.7,2.393e+03,8.588e+01,1.999e+03,4.477e+03,0.129,0.080,0.102,0.027,0.030
55.2,1.827e+03,8.397e+01,1.729e+03,3.639e+03,0.168,0.083,0.135,0.027,0.028
56.7,1.415e+03,8.035e+01,1.567e+03,3.063e+03,0.207,0.092,0.170,0.028,0.024
58.1,1.101e+03,6.440e+01,1.318e+03,2.483e+03,0.246,0.108,0.206,0.031,0.019
59.6,8.525e+02,4.756e+01,1.038e+03,1.938e+03,0.284,0.128,0.243,0.039,0.014
61.1,7.769e+02,4.728e+01,1.042e+03,1.866e+03,0.321,0.159,0.281,0.050,0.012
62.6,6.999e+02,4.315e+01,1.038e+03,1.781e+03,0.356,0.200,0.319,0.077,0.012
64.1,7.073e+02,4.219e+01,9.601e+02,1.710e+03,0.391,0.242,0.356,0.106,0.013
65.6,6.823e+02,5.090e+01,9.117e+02,1.645e+03,0.425,0.283,0.392,0.138,0.015
67.1,5.576e+02,5.821e+01,8.709e+02,1.487e+03,0.458,0.324,0.427,0.172,0.020
68.6,4.047e+02,7.091e+01,7.874e+02,1.263e+03,0.489,0.364,0.460,0.207,0.024
70.1,3.191e+02,9.418e+01,7.669e+02,1.180e+03,0.519,0.402,0.490,0.242,0.025
71.6,3.910e+02,1.484e+02,8.353e+02,1.375e+03,0.548,0.438,0.518,0.277,0.024
73.1,4.322e+02,2.027e+02,9.143e+02,1.549e+03,0.575,0.472,0.543,0.311,0.023
74.6,3.775e+02,2.262e+02,8.823e+02,1.486e+03,0.601,0.503,0.564,0.344,0.025
76.0,2.940e+02,2.071e+02,7.078e+02,1.209e+03,0.625,0.532,0.582,0.374,0.027
77.5,1.997e+02,1.684e+02,5.015e+02,8.696e+02,0.647,0.557,0.596,0.401,0.031
79.0,1.631e+02,1.458e+02,3.711e+02,6.800e+02,0.668,0.578,0.606,0.425,0.036
80.5,1.832e+02,1.446e+02,3.098e+02,6.376e+02,0.688,0.596,0.612,0.445,0.043
82.0,1.917e+02,1.270e+02,2.735e+02,5.922e+02,0.705,0.609,0.614,0.460,0.064
83.5,1.691e+02,1.137e+02,2.595e+02,5.423e+02,0.721,0.619,0.612,0.471,0.088
85.0,1.624e+02,1.136e+02,2.546e+02,5.306e+02,0.735,0.624,0.606,0.477,0.113
86.5,1.512e+02,7.420e+01,1.904e+02,4.158e+02,0.748,0.626,0.597,0.479,0.139
88.0,1.325e+02,3.664e+01,1.123e+02,2.815e+02,0.758,0.623,0.583,0.476,0.167
89.5,1.190e+02,4.616e+01,9.161e+01,2.568e+02,0.767,0.616,0.567,0.468,0.195
91.0,9.908e+01,9.447e+01,1.063e+02,2.998e+02,0.774,0.605,0.547,0.455,0.222
92.4,7.374e+01,1.407e+02,1.261e+02,3.406e+02,0.779,0.591,0.524,0.439,0.249
93.9,7.000e+01,1.934e+02,1.388e+02,4.022e+02,0.782,0.573,0.498,0.418,0.274
95.4,7.924e+01,2.582e+02,1.450e+02,4.824e+02,0.784,0.552,0.470,0.395,0.297
96.9,1.173e+02,3.020e+02,1.436e+02,5.629e+02,0.784,0.528,0.441,0.368,0.318
98.4,1.844e+02,2.873e+02,1.331e+02,6.047e+02,0.782,0.502,0.409,0.340,0.336
99.9,2.188e+02,2.429e+02,1.244e+02,5.862e+02,0.778,0.473,0.377,0.310,0.350
101.4,2.124e+02,2.031e+02,1.158e+02,5.313e+02,0.773,0.442,0.344,0.279,0.361
102.9,2.133e+02,2.152e+02,1.151e+02,5.436e+02,0.765,0.410,0.310,0.247,0.368
104.4,2.175e+02,2.419e+02,1.117e+02,5.711e+02,0.757,0.376,0.277,0.216,0.372
105.9,2.186e+02,2.511e+02,9.000e+01,5.598e+02,0.746,0.342,0.244,0.186,0.371
107.4,2.031e+02,2.613e+02,6.440e+01,5.288e+02,0.734,0.308,0.212,0.157,0.366
108.8,1.435e+02,2.455e+02,4.423e+01,4.332e+02,0.721,0.274,0.182,0.130,0.358
110.3,1.301e+02,1.822e+02,2.761e+01,3.399e+02,0.706,0.241,0.160,0.105,0.347
111.8,1.685e+02,1.684e+02,1.427e+01,3.511e+02,0.689,0.219,0.147,0.091,0.332
113.3,1.587e+02,1.281e+02,7.610e+00,2.944e+02,0.671,0.205,0.135,0.082,0.314
114.8,1.587e+02,7.266e+01,1.896e+01,2.503e+02,0.652,0.193,0.125,0.075,0.294
116.3,1.638e+02,3.622e+01,5.585e+01,2.559e+02,0.631,0.183,0.116,0.069,0.273
117.8,1.670e+02,2.321e+01,1.122e+02,3.024e+02,0.609,0.174,0.109,0.063,0.249
119.3,1.377e+02,2.468e+01,1.584e+02,3.208e+02,0.587,0.167,0.104,0.059,0.225
120.8,5.015e+01,5.203e+01,1.157e+02,2.179e+02,0.563,0.161,0.100,0.056,0.201
122.3,1.496e+01,6.042e+01,7.153e+01,1.469e+02,0.538,0.157,0.097,0.053,0.176
123.8,1.394e+01,4.871e+01,5.617e+01,1.188e+02,0.512,0.154,0.096,0.051,0.152
125.2,2.310e+01,4.054e+01,4.179e+01,1.054e+02,0.485,0.152,0.095,0.049,0.129
126.7,4.378e+01,3.368e+01,3.395e+01,1.114e+02,0.458,0.150,0.096,0.048,0.108
128.2,6.620e+01,3.013e+01,3.102e+01,1.273e+02,0.430,0.150,0.097,0.047,0.088
129.7,7.711e+01,3.251e+01,3.715e+01,1.468e+02,0.401,0.150,0.100,0.047,0.070
131.2,7.418e+01,3.771e+01,6.403e+01,1.759e+02,0.377,0.150,0.104,0.047,0.062
132.7,4.687e+01,2.888e+01,6.270e+01,1.385e+02,0.362,0.151,0.108,0.047,0.057
134.2,1.367e+01,1.014e+01,1.815e+01,4.196e+01,0.348,0.152,0.114,0.048,0.052
135.7,8.689e+00,5.489e+00,1.091e+01,2.509e+01,0.334,0.153,0.120,0.049,0.048
137.2,9.815e+00,5.382e+00,1.183e+01,2.703e+01,0.322,0.155,0.128,0.050,0.045
138.7,1.018e+01,5.753e+00,1.276e+01,2.869e+01,0.311,0.158,0.136,0.052,0.042
140.2,8.778e+00,5.784e+00,1.459e+01,2.915e+01,0.302,0.161,0.144,0.054,0.039
141.6,1.236e+01,5.905e+00,2.004e+01,3.830e+01,0.294,0.165,0.156,0.057,0.037
143.1,1.143e+01,5.530e+00,1.658e+01,3.354e+01,0.289,0.169,0.179,0.059,0.035
144.6,7.091e+00,6.079e+00,1.112e+01,2.429e+01,0.285,0.175,0.203,0.063,0.034
146.1,6.885e+00,7.121e+00,1.065e+01,2.465e+01,0.283,0.181,0.226,0.066,0.033
147.6,7.543e+00,8.556e+00,9.910e+00,2.601e+01,0.282,0.188,0.250,0.071,0.032
149.1,7.973e+00,1.094e+01,9.441e+00,2.835e+01,0.284,0.195,0.273,0.075,0.031
150.6,8.759e+00,1.305e+01,9.082e+00,3.090e+01,0.288,0.203,0.295,0.080,0.030
152.1,9.147e+00,1.520e+01,8.261e+00,3.261e+01,0.293,0.213,0.316,0.087,0.030
153.6,1.110e+01,1.527e+01,7.208e+00,3.359e+01,0.299,0.237,0.336,0.103,0.030
155.1,1.299e+01,1.103e+01,6.162e+00,3.018e+01,0.307,0.260,0.354,0.119,0.029
156.6,1.444e+01,8.664e+00,5.696e+00,2.880e+01,0.316,0.283,0.370,0.137,0.029
158.0,1.904e+01,7.777e+00,8.080e+00,3.489e+01,0.326,0.306,0.384,0.155,0.029
159.5,2.382e+01,7.856e+00,1.290e+01,4.457e+01,0.336,0.328,0.396,0.173,0.029
161.0,2.176e+01,1.094e+01,1.357e+01,4.627e+01,0.347,0.348,0.406,0.190,0.030
162.5,1.755e+01,1.101e+01,1.154e+01,4.011e+01,0.358,0.367,0.413,0.206,0.030
164.0,1.535e+01,9.491e+00,1.206e+01,3.690e+01,0.375,0.384,0.418,0.222,0.030
165.5,1.247e+01,9.391e+00,1.443e+01,3.629e+01,0.399,0.399,0.420,0.236,0.031
167.0,1.072e+01,1.230e+01,1.690e+01,3.992e+01,0.422,0.412,0.420,0.248,0.031
168.5,1.100e+01,1.692e+01,1.858e+01,4.651e+01,0.445,0.423,0.418,0.258,0.032
170.0,9.553e+00,1.583e+01,1.768e+01,4.307e+01,0.466,0.431,0.413,0.266,0.033
171.5,8.563e+00,1.419e+01,1.691e+01,3.967e+01,0.487,0.437,0.405,0.272,0.034
173.0,8.425e+00,1.501e+01,1.368e+01,3.711e+01,0.507,0.441,0.396,0.275,0.035
174.4,9.797e+00,1.577e+01,1.111e+01,3.668e+01,0.525,0.442,0.384,0.276,0.036
175.9,1.044e+01,1.516e+01,1.018e+01,3.578e+01,0.542,0.440,0.371,0.275,0.037
177.4,1.143e+01,1.484e+01,9.353e+00,3.562e+01,0.558,0.436,0.356,0.271,0.039
178.9,1.212e+01,1.534e+01,8.164e+00,3.562e+01,0.573,0.430,0.340,0.265,0.040
180.4,1.172e+01,1.357e+01,7.860e+00,3.314e+01,0.586,0.422,0.322,0.257,0.042
181.9,1.133e+01,1.153e+01,8.480e+00,3.135e+01,0.598,0.411,0.304,0.247,0.044
183.4,1.149e+01,1.273e+01,9.102e+00,3.332e+01,0.609,0.399,0.284,0.235,0.046
184.9,1.252e+01,1.289e+01,9.437e+00,3.484e+01,0.619,0.385,0.265,0.222,0.049
186.4,1.541e+01,1.128e+01,1.113e+01,3.781e+01,0.627,0.369,0.245,0.208,0.051
187.9,1.654e+01,1.000e+01,1.218e+01,3.872e+01,0.634,0.353,0.225,0.193,0.054
189.4,1.855e+01,9.885e+00,1.574e+01,4.417e+01,0.639,0.335,0.206,0.178,0.062
190.9,2.601e+01,1.004e+01,2.428e+01,6.033e+01,0.643,0.316,0.187,0.163,0.071
192.3,2.790e+01,9.232e+00,2.270e+01,5.983e+01,0.646,0.297,0.181,0.148,0.082
193.8,2.464e+01,7.550e+00,1.551e+01,4.770e+01,0.647,0.278,0.175,0.133,0.093
195.3,2.568e+01,6.505e+00,1.555e+01,4.773e+01,0.647,0.259,0.170,0.119,0.104
196.8,2.793e+01,5.779e+00,1.799e+01,5.170e+01,0.646,0.241,0.166,0.105,0.115
198.3,3.016e+01,5.584e+00,2.012e+01,5.586e+01,0.643,0.231,0.161,0.098,0.126
199.8,3.276e+01,5.599e+00,2.178e+01,6.014e+01,0.639,0.226,0.158,0.094,0.137
