freq,psd_x,psd_y,psd_z,psd_xyz,zv(51.2),mzv(51.2),ei(61.2),2hump_ei(76.4),3hump_ei(92.0)
40.3,6.063e+03,1.340e+01,9.358e+01,6.170e+03,0.300,0.217,0.193,0.177,0.163
41.8,7.352e+03,1.214e+01,1.909e+02,7.555e+03,0.260,0.184,0.163,0.150,0.138
43.3,9.326e+03,1.308e+01,3.043e+02,9.643e+03,0.219,0.151,0.135,0.125,0.116
44.7,1.283e+04,2.543e+01,4.270e+02,1.328e+04,0.179,0.120,0.109,0.102,0.096
46.2,1.937e+04,5.448e+01,5.466e+02,1.997e+04,0.139,0.091,0.085,0.082,0.078
47.7,2.773e+04,1.050e+02,6.349e+02,2.847e+04,0.104,0.063,0.064,0.064,0.063
49.2,3.466e+04,1.416e+02,7.074e+02,3.551e+04,0.078,0.045,0.045,0.049,0.051
50.7,3.603e+04,1.574e+02,6.761e+02,3.686e+04,0.063,0.035,0.030,0.037,0.043
52.2,2.924e+04,1.610e+02,5.819e+02,2.998e+04,0.067,0.036,0.021,0.030,0.039
53.7,2.169e+04,1.591e+02,4.990e+02,2.234e+04,0.086,0.045,0.021,0.027,0.037
55.2,1.633e+04,1.553e+02,4.032e+02,1.688e+04,0.113,0.059,0.026,0.029,0.037
56.7,1.292e+04,1.513e+02,3.399e+02,1.341e+04,0.150,0.075,0.032,0.032,0.038
58.2,1.073e+04,1.461e+02,3.075e+02,1.119e+04,0.188,0.090,0.036,0.035,0.039
59.7,8.874e+03,1.455e+02,2.559e+02,9.275e+03,0.225,0.102,0.039,0.037,0.040
61.2,6.656e+03,1.429e+02,2.750e+02,7.074e+03,0.261,0.113,0.040,0.038,0.040
62.6,5.662e+03,1.481e+02,3.482e+02,6.158e+03,0.297,0.121,0.038,0.038,0.039
64.1,4.895e+03,1.469e+02,3.539e+02,5.396e+03,0.333,0.127,0.034,0.037,0.037
65.6,4.510e+03,1.483e+02,3.646e+02,5.023e+03,0.367,0.131,0.031,0.035,0.035
67.1,3.882e+03,1.470e+02,3.487e+02,4.377e+03,0.400,0.133,0.029,0.032,0.032
68.6,3.280e+03,1.588e+02,3.539e+02,3.793e+03,0.432,0.133,0.028,0.029,0.028
70.1,2.814e+03,1.890e+02,3.653e+02,3.368e+03,0.463,0.130,0.030,0.024,0.024
71.6,2.422e+03,2.285e+02,3.850e+02,3.035e+03,0.493,0.126,0.035,0.020,0.020
73.1,2.442e+03,2.761e+02,4.011e+02,3.120e+03,0.522,0.119,0.043,0.015,0.017
74.6,2.195e+03,2.995e+02,4.050e+02,2.899e+03,0.550,0.111,0.053,0.012,0.014
76.1,1.850e+03,2.810e+02,3.529e+02,2.484e+03,0.576,0.100,0.072,0.011,0.012
77.6,1.574e+03,2.253e+02,2.319e+02,2.031e+03,0.600,0.095,0.092,0.011,0.012
79.0,1.338e+03,1.892e+02,1.573e+02,1.684e+03,0.624,0.089,0.114,0.013,0.014
80.5,1.229e+03,2.093e+02,1.638e+02,1.602e+03,0.645,0.085,0.137,0.017,0.017
82.0,1.128e+03,2.373e+02,1.721e+02,1.537e+03,0.666,0.082,0.161,0.021,0.020
83.5,9.577e+02,2.249e+02,1.716e+02,1.354e+03,0.685,0.080,0.186,0.025,0.023
85.0,7.851e+02,1.870e+02,1.568e+02,1.129e+03,0.702,0.082,0.211,0.028,0.025
86.5,6.460e+02,1.354e+02,1.361e+02,9.176e+02,0.717,0.086,0.236,0.030,0.027
88.0,5.345e+02,1.143e+02,1.027e+02,7.515e+02,0.731,0.093,0.262,0.032,0.029
89.5,4.572e+02,1.234e+02,6.798e+01,6.486e+02,0.744,0.102,0.288,0.032,0.030
91.0,4.291e+02,2.040e+02,5.618e+01,6.892e+02,0.754,0.114,0.314,0.031,0.030
92.5,4.421e+02,2.965e+02,5.721e+01,7.958e+02,0.764,0.128,0.340,0.029,0.030
94.0,4.753e+02,3.275e+02,5.428e+01,8.571e+02,0.771,0.144,0.365,0.027,0.029
95.5,5.513e+02,3.209e+02,4.341e+01,9.156e+02,0.777,0.170,0.390,0.027,0.027
96.9,6.966e+02,3.189e+02,4.079e+01,1.056e+03,0.781,0.196,0.414,0.027,0.025
98.4,7.226e+02,3.423e+02,6.484e+01,1.130e+03,0.783,0.223,0.437,0.028,0.023
99.9,6.324e+02,3.386e+02,8.786e+01,1.059e+03,0.784,0.250,0.460,0.029,0.020
101.4,5.099e+02,2.880e+02,8.517e+01,8.831e+02,0.783,0.276,0.481,0.032,0.016
102.9,3.876e+02,2.345e+02,6.963e+01,6.917e+02,0.781,0.303,0.501,0.036,0.014
104.4,3.055e+02,2.055e+02,5.578e+01,5.668e+02,0.777,0.329,0.519,0.042,0.013
105.9,2.620e+02,1.769e+02,4.096e+01,4.799e+02,0.771,0.355,0.537,0.048,0.012
107.4,2.573e+02,1.416e+02,2.813e+01,4.270e+02,0.764,0.380,0.552,0.063,0.012
108.9,2.951e+02,9.293e+01,2.287e+01,4.109e+02,0.755,0.404,0.566,0.078,0.012
110.4,3.244e+02,5.644e+01,1.937e+01,4.002e+02,0.745,0.428,0.578,0.095,0.013
111.9,2.858e+02,9.160e+01,1.684e+01,3.942e+02,0.733,0.450,0.589,0.113,0.014
113.4,2.293e+02,1.179e+02,2.206e+01,3.693e+02,0.720,0.472,0.598,0.131,0.016
114.8,1.702e+02,1.084e+02,3.930e+01,3.179e+02,0.705,0.493,0.605,0.150,0.019
116.3,1.570e+02,8.511e+01,8.103e+01,3.231e+02,0.689,0.512,0.610,0.170,0.021
117.8,2.455e+02,7.285e+01,8.416e+01,4.025e+02,0.672,0.530,0.613,0.190,0.023
119.3,2.630e+02,7.458e+01,6.082e+01,3.984e+02,0.654,0.547,0.614,0.210,0.024
120.8,2.150e+02,8.724e+01,6.614e+01,3.684e+02,0.634,0.562,0.613,0.230,0.025
122.3,1.721e+02,9.193e+01,8.249e+01,3.465e+02,0.613,0.575,0.611,0.251,0.025
123.8,1.068e+02,7.947e+01,1.153e+02,3.016e+02,0.592,0.587,0.607,0.271,0.024
125.3,4.213e+01,5.717e+01,1.403e+02,2.396e+02,0.569,0.598,0.600,0.291,0.023
126.8,3.304e+01,3.683e+01,1.486e+02,2.184e+02,0.545,0.607,0.592,0.310,0.024
128.3,7.902e+01,2.446e+01,1.519e+02,2.554e+02,0.520,0.614,0.583,0.329,0.025
129.8,1.536e+02,2.238e+01,1.596e+02,3.355e+02,0.495,0.619,0.572,0.347,0.026
131.2,1.820e+02,3.597e+01,1.464e+02,3.644e+02,0.469,0.623,0.559,0.365,0.027
132.7,1.042e+02,4.035e+01,6.900e+01,2.135e+02,0.442,0.625,0.545,0.382,0.029
134.2,1.655e+01,1.779e+01,2.520e+01,5.954e+01,0.415,0.626,0.529,0.397,0.032
135.7,7.620e+00,1.986e+01,2.186e+01,4.935e+01,0.387,0.624,0.512,0.412,0.035
137.2,1.151e+01,3.156e+01,2.236e+01,6.543e+01,0.370,0.621,0.494,0.425,0.039
138.7,1.488e+01,4.568e+01,2.391e+01,8.447e+01,0.356,0.616,0.475,0.437,0.043
140.2,2.171e+01,4.582e+01,2.367e+01,9.119e+01,0.343,0.610,0.455,0.447,0.055
141.7,2.555e+01,3.351e+01,2.731e+01,8.637e+01,0.330,0.602,0.434,0.456,0.068
143.2,4.377e+01,2.679e+01,4.453e+01,1.151e+02,0.319,0.593,0.412,0.464,0.081
144.7,4.723e+01,2.087e+01,5.544e+01,1.235e+02,0.309,0.582,0.390,0.470,0.095
146.2,1.870e+01,1.879e+01,3.136e+01,6.884e+01,0.300,0.570,0.368,0.475,0.110
147.7,1.331e+01,1.639e+01,2.225e+01,5.195e+01,0.293,0.556,0.345,0.478,0.126
149.1,1.677e+01,1.127e+01,1.710e+01,4.515e+01,0.288,0.541,0.322,0.479,0.141
150.6,2.016e+01,1.182e+01,1.601e+01,4.799e+01,0.284,0.525,0.299,0.479,0.157
152.1,1.946e+01,1.711e+01,1.578e+01,5.236e+01,0.283,0.508,0.276,0.477,0.173
153.6,1.831e+01,2.461e+01,1.567e+01,5.859e+01,0.282,0.490,0.254,0.473,0.189
155.1,1.894e+01,3.013e+01,1.634e+01,6.541e+01,0.284,0.471,0.232,0.468,0.205
156.6,2.084e+01,1.925e+01,1.359e+01,5.369e+01,0.287,0.452,0.210,0.462,0.221
158.1,2.706e+01,1.636e+01,1.312e+01,5.655e+01,0.292,0.431,0.189,0.454,0.237
159.6,4.527e+01,2.013e+01,2.139e+01,8.680e+01,0.298,0.410,0.169,0.445,0.252
161.1,7.196e+01,2.378e+01,4.582e+01,1.416e+02,0.306,0.389,0.158,0.434,0.267
162.6,6.506e+01,2.885e+01,4.980e+01,1.437e+02,0.314,0.367,0.149,0.423,0.281
164.1,4.444e+01,3.010e+01,3.768e+01,1.122e+02,0.323,0.345,0.140,0.410,0.294
165.6,3.912e+01,2.997e+01,3.370e+01,1.028e+02,0.333,0.323,0.133,0.396,0.307
167.0,3.807e+01,2.960e+01,2.829e+01,9.597e+01,0.343,0.301,0.126,0.381,0.318
168.5,3.703e+01,2.880e+01,2.689e+01,9.273e+01,0.354,0.279,0.120,0.366,0.329
170.0,3.520e+01,2.709e+01,2.529e+01,8.758e+01,0.365,0.257,0.114,0.349,0.339
171.5,3.426e+01,2.902e+01,2.146e+01,8.475e+01,0.388,0.236,0.110,0.333,0.347
173.0,3.874e+01,3.157e+01,1.750e+01,8.780e+01,0.411,0.222,0.106,0.315,0.354
174.5,5.152e+01,3.410e+01,1.772e+01,1.033e+02,0.433,0.213,0.102,0.297,0.360
176.0,6.206e+01,3.402e+01,2.184e+01,1.179e+02,0.454,0.204,0.100,0.280,0.365
177.5,7.134e+01,3.374e+01,2.925e+01,1.343e+02,0.475,0.197,0.098,0.261,0.369
179.0,9.423e+01,4.160e+01,4.186e+01,1.777e+02,0.494,0.189,0.096,0.243,0.371
180.5,1.078e+02,4.899e+01,5.091e+01,2.077e+02,0.512,0.183,0.095,0.225,0.372
182.0,1.117e+02,5.298e+01,5.729e+01,2.220e+02,0.530,0.177,0.095,0.208,0.371
183.5,1.270e+02,5.356e+01,6.962e+01,2.502e+02,0.546,0.172,0.095,0.190,0.370
184.9,1.309e+02,4.766e+01,7.907e+01,2.577e+02,0.561,0.167,0.096,0.173,0.367
186.4,1.331e+02,4.143e+01,8.077e+01,2.553e+02,0.575,0.163,0.097,0.157,0.362
187.9,1.546e+02,4.052e+01,9.024e+01,2.853e+02,0.588,0.160,0.099,0.141,0.357
189.4,1.843e+02,4.205e+01,1.087e+02,3.350e+02,0.599,0.157,0.101,0.126,0.350
190.9,2.122e+02,4.047e+01,1.295e+02,3.821e+02,0.610,0.155,0.103,0.111,0.342
192.4,2.475e+02,4.121e+01,1.608e+02,4.496e+02,0.619,0.153,0.106,0.098,0.334
193.9,2.882e+02,4.183e+01,2.122e+02,5.422e+02,0.627,0.152,0.110,0.092,0.324
195.4,3.252e+02,3.970e+01,2.460e+02,6.109e+02,0.633,0.151,0.113,0.087,0.313
196.9,3.107e+02,3.034e+01,2.252e+02,5.662e+02,0.639,0.150,0.118,0.082,0.302
198.4,2.936e+02,2.369e+01,2.196e+02,5.369e+02,0.643,0.150,0.122,0.077,0.290
199.9,2.853e+02,1.930e+01,2.205e+02,5.251e+02,0.646,0.150,0.128,0.073,0.277
